Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:07:10,42274526.273,1126367.143,27588505.882,139396753942.3,348256977851.25,290334625179809.44,281810995600258.5,296294742258845.5,225184678943652.2,93944998660789.83,211116666256215.25,18702853304016.754,60091824814.667,8679462656.0,2705205.174,163891.752,3435260.667,1160715.467,3780409.714,0.0,66023426.5,30218.0,23859007.952
00:17:10,42359097.818,1134938.714,27802796.706,140479175864.1,350961209543.5,290595136076667.8,281820877796164.25,296731518438362.75,225184812091904.2,93948423322866.83,211116976529433.97,18735591970062.246,60119467545.333,8679137536.0,2725124.043,163891.752,3459063.333,1160715.467,3808044.429,0.0,66023426.5,30234.0,23967810.857
00:27:10,42474957.818,1143510.429,28017770.765,141565454026.5,353675075859.75,290855629649378.56,281830628785944.75,297170009619103.5,225184945135938.4,93951834334100.17,211117286490953.75,18767882297333.754,61491375072.333,8679572992.0,2745303.435,163891.752,3495701.667,1160715.467,3835936.857,0.0,66023426.5,30218.333,24119713.476
00:37:10,42550584.182,1152081.857,28233022.882,142652938147.1,356391954843.0,291116230396531.8,281840736579741.75,297608585381254.25,225185078887135.6,93955245761623.5,211117597192808.25,18800454027430.0,61519011875.333,8679392256.0,2764836.913,163891.752,3520876.667,1160715.467,3861114.286,0.0,66023426.5,30234.0,24222516.333
00:47:10,42624724.818,1160653.571,28447866.176,143738293604.9,359103515750.75,291376872820942.6,281850978904753.0,298045424379399.25,225185212083051.0,93958676160150.5,211117906845503.0,18833086797170.754,61546661734.333,8679544064.0,2785504.13,163891.752,3546076.0,1160715.467,3886602.571,0.0,66023426.5,30218.0,24323327.619
00:57:10,42697747.455,1169225.143,28663852.176,144829702751.1,361830199977.75,291637280416022.44,281861007528965.5,298480599642591.25,225185346088935.0,93962117990689.33,211118218524471.25,18865623502770.0,61574294025.0,8679438336.0,2809991.304,163891.752,3563658.667,1160715.467,3912920.714,0.0,66023426.5,30268.333,24423524.095
01:07:11,42769649.636,1177796.571,28878232.235,145913198825.1,364537115294.75,291897565680675.94,281870997177197.0,298915991187517.5,225185486823013.2,93965547273301.66,211118528507605.75,18898106944772.754,62946201554.0,8679337472.0,2830854.696,163891.752,3589302.333,1160715.467,3939095.286,0.0,66023426.5,30252.0,24517997.381
01:17:11,42843792.455,1186367.857,29092827.118,146997832761.8,367246873268.75,292157979685974.8,281881081685130.25,299350727327462.75,225185632903598.6,93968990101419.66,211118838500070.25,18930795398716.5,62973832719.333,8679541504.0,2851148.783,163891.752,3612653.0,1160715.467,3964968.429,0.0,66023426.5,30252.0,24623848.286
01:27:11,42968964.364,1194939.571,29290882.941,147997509294.2,369744380627.25,292418657043117.25,281890965360915.5,299785019902474.5,225185768884842.4,93972431464089.5,211119126815385.75,18963093380750.754,63001454234.667,8679246336.0,2874736.043,163891.752,3648693.0,1160715.467,3993933.571,0.0,66023426.5,30221.0,24774633.0
01:37:11,43047948.182,1203511.0,29504343.412,149076635764.8,372440379804.75,292679240013406.06,281900741982015.75,300218113285654.25,225185914211048.2,93975880198100.17,211119435659772.25,18995489538280.754,63029074584.333,8679387392.0,2895169.348,163891.752,3674140.0,1160715.467,4023299.286,0.0,66023426.5,30268.667,24880711.333
01:47:11,43125436.545,1212082.286,29719294.706,150163772038.8,375156390763.75,292939668301514.6,281910575731009.75,300654187855223.0,225186061183056.8,93979314630644.34,211119746927585.5,19027951101192.0,64400976934.333,8679704064.0,2915777.304,163891.752,3699338.0,1160715.467,4052846.857,0.0,66023426.5,30236.667,24981295.19
01:57:11,43205913.455,1220653.571,29933474.118,151247051079.2,377862765166.25,293200130994991.56,281920306256362.75,301091111129879.0,225186207799806.4,93982744269865.66,211120057064693.25,19060421870154.754,64428600053.333,8679732992.0,2937080.043,163891.752,3724168.333,1160715.467,4082732.286,0.0,66023426.5,30253.0,25087150.19
