Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),intel_hsw_cbo,intel_hsw_hau,intel_hsw_imc,intel_hsw_pcu,intel_hsw_qpi,intel_hsw_r2pci,intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
13:15:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8593775232.0,0.0,0.0,0.0,952073.90625,1123.0,0.0,0.0,22801.0,0.0
13:25:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8593775232.0,0.0,0.0,0.0,952073.90625,1123.0,0.0,0.0,22801.0,0.0
13:35:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8593775232.0,0.0,0.0,0.0,952073.90625,1123.0,0.0,0.0,22801.0,0.0
13:45:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8593775232.0,0.0,0.0,0.0,952073.90625,1123.0,0.0,0.0,22801.0,0.0
13:55:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8593775232.0,0.0,0.0,0.0,952073.90625,1123.0,0.0,0.0,22801.0,0.0
14:05:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8593775232.0,0.0,0.0,0.0,952073.90625,1123.0,0.0,0.0,22801.0,0.0
14:15:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8593775232.0,0.0,0.0,0.0,952073.90625,1123.0,0.0,0.0,22801.0,0.0
14:25:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8593775232.0,0.0,0.0,0.0,952073.90625,1123.0,0.0,0.0,22801.0,0.0
13:15:01,3219636.5,8566.208333333334,0.0,123980339.0,309573359.0,184196167319.45834,88534860523.83333,471506832133.5,11400655335.125,18818106360.0,72562810893.75,348865809395.0,29646106.5,12051063168.0,10701963.0,54914.333333333336,2357107.5,952073.90625,723698.0,0.0,65751042.0,25299.0,4768719.0
13:25:01,3219636.5,8566.208333333334,0.0,123980339.0,309573359.0,184196167319.45834,88534860523.83333,471506832133.5,11400655335.125,18818106360.0,72562810893.75,348865809395.0,29646106.5,12051063168.0,10701963.0,54914.333333333336,2357107.5,952073.90625,723698.0,0.0,65751042.0,25299.0,4768719.0
