Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:04:35,4192675058.818,137120.857,0.0,15397909.6,38410400.75,4302038948068.091,570569101629.5,7436880689809.75,106299544393.4,2387748903412.666,360473068671.25,2789006434672.5,7138331276.333,8630150912.0,895999.696,0.0,616660080.0,3631870.429,0.0,0.5,7959.667,4915680129.619
00:14:35,4480272968.0,145692.714,0.0,16415320.2,40948680.5,4577876292621.0,608036951751.0,7900184568291.5,113909979483.4,2526339486223.666,380374257914.75,2966210788448.75,7163839063.333,8611962880.0,937118.913,0.0,653634304.333,3708717.571,0.0,0.5,7975.333,5249319034.714
00:24:35,4786612818.545,154263.143,0.0,17542599.0,43761762.0,4855991027588.637,644297021816.25,8363361900855.0,121083590565.6,2684535803992.666,400375538048.75,3139990084509.75,7189387394.333,8600046080.0,1090430.739,0.0,689193154.667,3787483.857,0.0,0.5,7947.0,5601467950.571
00:34:35,5139565890.091,162833.571,0.0,18719868.2,46699507.75,5111493827213.091,679195880395.75,8827106617521.5,127233469009.6,2914419332810.166,420157015297.0,3301955646584.0,7215124577.0,8631919360.0,1131694.435,0.0,723248293.667,4185256.143,0.0,0.5,7931.0,6001637930.381
00:44:35,5446471372.545,171402.714,0.0,19870514.6,49570569.75,5389686888796.454,716274353989.75,9289791564601.0,134211580498.4,3149063122855.666,439252214140.75,3472258662341.5,7240090669.0,8631932928.0,1165428.957,0.0,756647039.667,4417599.429,0.0,0.5,7915.0,6351802231.19
00:54:35,5832002880.364,179971.0,0.0,21269064.8,53061368.5,5649573625795.637,751831476412.25,9751764445255.0,140858651247.2,3341880939510.666,456951954353.25,3633091156383.25,8609266562.0,8657629952.0,1218252.522,0.0,786821017.667,4997043.143,0.0,0.5,7883.0,6782707779.429
01:04:35,6202771691.818,188538.143,0.0,22558844.4,56280500.5,5881795687253.637,782857803408.0,10216157757752.75,145877590275.6,3531986313503.166,477431740213.25,3788869757252.75,8635128533.333,8656562432.0,1266007.652,0.0,817801977.667,5483025.857,0.0,0.5,7883.0,7197209034.857
01:14:35,6638410795.909,197106.429,0.0,23849258.2,59501146.0,6160542239040.454,816306373073.0,10675698317478.75,153300250287.8,3677862326080.5,492824832588.75,3945306021591.75,8659174922.667,8601260032.0,1309089.043,0.0,846950304.333,5973600.0,0.0,0.5,7883.0,7679995399.619
01:24:35,7023327867.909,205676.714,0.0,25180339.4,62823564.5,6441401068184.454,848736422682.0,11140924065680.75,158215884611.4,3817000937583.0,514089195388.25,4102205172412.5,8685456772.667,8634636544.0,1350861.304,0.0,879478465.333,6069464.571,0.0,0.5,7931.333,8112042722.0
01:34:35,7402067386.182,214246.429,0.0,26475894.4,66057062.75,6673065148017.182,880402347661.0,11605521211514.75,163487013692.0,3975129137213.666,535222575461.5,4261422753344.25,10055746137.0,8635938816.0,1394086.696,0.0,911683715.0,6301539.0,0.0,0.5,7921.333,8536524589.238
