Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:12,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8570796288.0,0.0,0.0,0.0,140.0,0.0,0.5,6008.0,0.0
07:14:12,1267315.636,8577.714,323347.059,553917.3,1378385.0,53772716.273,6177272.5,181425752361.0,13237164.2,252404494968.833,6242187.5,71083000.25,7313265.667,8571153920.0,65209.0,0.0,13745.333,28875.429,0.0,0.5,6457.0,1329855.81
07:24:12,1565274.727,17147.0,626655.529,1073248.9,2670965.5,198192999.182,12069428.0,362448236546.75,26431266.6,504659032181.5,12258492.75,136836867.5,14616243.333,8571476480.0,106131.522,8.954730132868714e+17,27217.0,56100.714,0.0,0.5,6459.333,1679022.19
07:34:12,2158171.091,25717.286,940075.882,1610009.5,4006862.75,249842774.364,18231107.0,542757002885.75,29035637.6,757292256320.833,18591573.5,209893116.75,21909828.0,8572498176.0,159008.826,8.954730132868714e+17,40961.667,84240.571,0.0,0.5,6561.333,2332456.619
07:44:12,2235279.455,34287.286,1241613.765,2126288.9,5291877.25,304635533.182,24046238.75,724340482767.0,29623512.6,1009851949863.167,24247126.5,280848949.25,29217384.0,8572524288.0,205726.739,8.954730132868714e+17,54090.333,111285.857,0.0,0.5,6577.333,2437717.0
07:54:12,2315377.273,42857.143,1540121.0,2637332.5,6563918.75,359789884.818,29910276.25,905867617607.75,30224852.4,1262367760835.333,29898829.75,352833567.0,36527125.333,8572583680.0,246513.783,8.059257119581843e+17,67186.0,138334.571,0.0,0.5,6557.0,2549106.286
08:04:13,2407390.545,51427.143,1834170.118,3140665.9,7816888.25,415708274.545,36063957.5,1086223914632.5,30898388.0,1514829486580.0,36103706.25,423872208.0,43826794.667,8572614144.0,299366.522,8.059257119581843e+17,80695.333,165966.571,0.0,0.5,6594.333,2668789.762
08:14:13,2498654.273,59997.286,2134163.118,3654278.3,9095256.0,467719926.636,42135593.5,1267450065327.25,31506353.2,1767298788459.5,41899779.25,492511427.5,51136383.333,8572647168.0,349451.739,8.059257119581843e+17,93911.333,193233.286,0.0,0.5,6546.333,2779471.286
08:24:13,2601090.909,68567.286,2459324.353,4211302.7,10481434.25,519015906.091,48000043.5,1447287907112.0,32132133.4,2019711097157.833,47678182.5,564489504.0,1402696039.667,8572680448.0,387028.348,3.581892053147494e+17,106644.333,221319.571,0.0,0.5,6558.0,2897631.619
08:34:13,2851006.818,77137.571,2750341.941,4709390.7,11721438.25,565315952.0,54523404.5,1627888526248.75,32816133.0,2272010399771.166,53912245.0,641209917.75,1409986984.333,8572717312.0,435883.217,3.581892053147494e+17,131103.333,249606.429,0.0,0.5,6600.333,3172055.857
08:44:13,2929237.727,85707.429,3047094.176,5217412.5,12985944.0,615824438.909,60255115.5,1808254684181.25,33439969.8,2524218926575.834,59717288.75,709230680.5,1417270418.333,8572777728.0,476069.913,3.581892053147494e+17,144232.333,276524.571,0.0,0.5,6600.667,3287124.857
08:54:13,3010444.818,94278.0,3340286.0,5719257.7,14235238.5,667473824.545,65658990.5,1988271006464.25,37826678.2,2775575079643.166,66205497.5,771623759.75,1424553429.333,8572979200.0,526760.565,8.954730132868714e+17,158060.333,303008.714,0.0,0.5,6623.0,3401048.381
