Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:18,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573826560.0,0.0,0.0,0.0,139.429,0.0,0.5,6022.667,0.0
07:14:18,1246478.545,8656.0,324573.471,556015.9,1383608.25,60200737.909,5842191.0,181404909779.0,13162856.2,254419040969.167,7232299.0,75097702.75,7897919.0,8574425088.0,51089.391,0.0,14931.667,29163.286,0.0,0.5,6473.667,1344705.619
07:24:18,1506822.182,17225.429,629009.941,1077318.9,2681038.0,155572102.455,11118296.75,361009030678.5,26159656.0,506429898357.0,13988878.0,148103285.5,1359925175.667,8575161088.0,102020.304,0.0,29136.0,56961.857,0.0,0.5,6508.0,1688597.714
07:34:18,2100090.364,25795.857,948018.765,1623766.5,4040832.25,206154106.182,15766751.25,540618539983.5,28359757.4,757726659539.833,22770271.25,215409665.0,1367714975.667,8575459584.0,150748.13,8.954730132868714e+17,43085.333,85395.143,0.0,0.5,6578.0,2330558.571
07:44:18,2171613.545,34366.143,1249738.647,2140372.3,5326635.5,250837126.182,20326054.5,720223187817.75,28788219.6,1008916733997.167,30602861.5,280347308.25,1375507934.333,8575768832.0,187543.913,8.954730132868714e+17,57183.667,112855.857,0.0,0.5,6594.0,2426872.571
07:54:18,2255430.0,42936.429,1549694.294,2653933.7,6604876.75,293701339.636,25524872.5,899829987862.25,29200615.4,1260985444532.333,37402225.25,350788041.0,1383305570.667,8575392512.0,228794.0,8.954730132868714e+17,70768.667,140239.714,0.0,0.5,6589.667,2536093.905
08:04:18,2340360.909,51506.857,1843946.059,3157628.3,7858687.0,335474380.182,30903809.25,1079436543519.5,29643730.4,1513049300868.0,44476618.25,423636704.75,1391100941.333,8575384064.0,268812.087,8.954730132868714e+17,85068.333,167913.286,0.0,0.5,6562.667,2648722.429
08:14:18,2416727.909,60077.286,2146219.882,3675198.7,9146845.0,377128271.091,36131060.25,1259043430867.25,30049134.4,1765098734897.0,51125859.75,494959467.5,1398910977.667,8575432704.0,305770.609,8.954730132868714e+17,100043.667,195872.143,0.0,0.5,6579.333,2752469.571
08:24:18,2504265.545,68647.857,2472049.824,4233390.7,10535886.75,419165009.0,41470146.5,1438652048789.75,30471305.2,2017193437404.333,57958156.75,569201429.5,1406710692.333,8575413760.0,356563.87,8.954730132868714e+17,113595.667,224386.286,0.0,0.5,6543.0,2866059.381
08:34:18,2712844.182,77218.143,2769447.235,4742529.9,11803154.25,456173154.091,47177131.5,1618255606474.25,30938710.4,2268869387397.166,65396785.75,649597383.25,1414511975.0,8575480064.0,407492.696,4.4773650664343654e+17,139378.0,252794.714,0.0,0.5,6569.667,3132671.143
08:44:18,2785113.636,85789.0,3066189.412,5250545.9,13067625.75,483711651.091,52063696.75,1797864686073.25,31356338.0,2520587676651.166,73083331.75,718585105.75,1422325623.667,8575489024.0,448097.87,4.4773650664343654e+17,152674.0,279990.429,0.0,0.5,6585.667,3232754.905
08:54:18,2867065.545,94359.286,3364801.0,5761797.5,14340131.0,525436279.545,57295034.0,1977470247730.75,35672767.8,2772107145034.0,80115945.5,788643500.25,2774411952.0,8575734528.0,482348.478,4.4773650664343654e+17,166621.0,307272.429,0.0,0.5,6579.667,3344997.19
