Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
06:03:35,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8868277248.0,0.0,0.0,0.0,336043.2,2121.857,0.0,0.5,33573.667,0.0
06:13:35,410165.455,8557.857,176881.294,602672.7,1500446.25,153701824101.455,15541577193.0,197345997950.75,5351250943.8,9722441800.0,40621865495.75,120124481558.25,15914888.333,8868482048.0,53785.0,37914.583,7963.667,336043.2,902404.0,0.0,0.5,33639.0,707972.857
06:23:35,550226.727,17115.429,346214.941,1194381.3,2973494.75,307192267562.546,30384519956.75,394792789954.75,10577895049.0,19432946179.167,78425639377.25,236861394576.25,31850536.333,8872465664.0,99837.304,37914.583,16338.0,336043.2,1811633.571,0.0,0.5,33654.667,1169983.952
06:33:35,744295.455,25671.857,515714.176,1779266.7,4429771.0,461015375658.546,46573996944.75,592480374048.0,16272662265.2,29062315991.667,115390980355.25,360746404253.25,47855868.333,8872666624.0,142098.957,37914.583,27461.667,336043.2,2712801.857,0.0,0.5,33643.0,1576803.333
06:43:36,1049034.182,34229.429,689623.353,2369453.1,5899222.5,614947495095.364,57765238064.5,787501386041.25,21596628692.8,38938006812.5,132140351252.0,454792093075.25,63323665.333,8862648064.0,185661.957,37914.583,34878.333,336043.2,3612744.0,0.0,0.5,33644.0,2213587.429
06:53:36,1295641.455,42789.0,860646.412,2960274.9,7370222.75,769110068622.091,69190482665.25,982267207020.0,27036734907.8,48637332795.833,147905735617.5,548557207552.5,78727622.0,8860607744.0,245048.565,37914.583,40136.333,336043.2,4522053.714,0.0,0.5,33645.333,2849567.19
07:03:36,1576886.091,51346.429,1036092.824,3563530.3,8872177.25,923318791395.273,80373924594.25,1176795808741.5,32547477374.0,58194551362.5,162926178784.5,640578621279.5,1438360057.333,8860663296.0,288079.783,37914.583,46661.0,336043.2,5421482.714,0.0,0.5,33614.0,3491411.857
07:13:36,1845860.455,59903.0,1211285.941,4153924.1,10342192.5,1077306015553.091,91400860660.25,1371352159522.5,37997292955.6,67799184433.333,177889476856.25,732148985767.5,1453733586.0,8860514304.0,341253.609,37914.583,51639.333,336043.2,6318374.0,0.0,0.5,33599.333,4043738.429
07:23:36,2320857.364,68459.0,1389860.529,4754543.5,11837620.25,1231110650826.636,101586277338.0,1565870589213.0,43462449034.4,78043300112.5,192841246621.25,822452565286.25,1469106810.333,8860496640.0,389113.174,37914.583,58961.0,336043.2,7220384.143,0.0,0.5,33618.667,4801493.905
07:33:36,2859536.273,77016.286,1570005.294,5371032.5,13372381.25,1385077996862.636,112181353143.0,1760395379177.75,48983862066.8,87746181145.833,207853076125.5,913800620805.25,1484489507.667,8860479488.0,438459.696,37914.583,65730.333,336043.2,8124491.143,0.0,0.5,33654.0,5651721.952
