Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
05:34:18,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8574343424.0,0.0,0.0,0.0,683.857,0.0,0.5,6345.667,0.0
05:44:18,6357527.727,8570.286,0.0,6824246926.6,17049348198.0,231920152365.0,165130460873.25,459434829780.25,25686579414.6,39560737050.167,51110915071.75,432099662494.25,32765302.667,8893316096.0,35295.739,0.0,2147364.0,2041292.857,134217728.5,65800194.5,8491.667,8416953.714
05:54:18,6432782.636,17132.857,0.0,29961077760.9,74853447830.75,467432060341.273,299940220198.5,912454966462.0,45912909632.2,81473766517.167,97070495586.0,816108942488.25,1409443364.333,8930469120.0,74050.87,0.0,10030110.333,9176834.143,134217728.5,65800194.5,8565.333,14919117.667
06:04:18,6690130.909,25694.429,0.0,52166255888.3,130331692691.5,707369989070.636,433016398776.75,1363799001778.25,65553167608.6,124055620830.333,141102509045.75,1196332764253.0,1441825160.0,11322301952.0,115586.087,0.0,17693201.333,14492968.143,134217728.5,65800194.5,8675.333,21099532.19
06:14:18,6814168.0,34249.143,0.0,77305158424.7,193138263013.0,943151342225.273,559648319413.5,1816192684183.25,84446266555.2,163223785205.5,184606874111.0,1563372333492.5,1473844409.0,11459576576.0,159128.217,0.0,25847007.667,21947326.0,134217728.5,65800194.5,8646.333,27466382.19
06:24:19,6886817.091,42817.0,0.0,96027713113.7,239905810560.0,1181035990273.909,699789096282.75,2271356001581.0,105649397194.8,202825555150.667,233519155494.25,1960457193810.0,2850814065.333,8950991104.0,204302.522,0.0,31729061.0,29168616.429,134217728.5,65800194.5,8657.333,33318561.952
06:34:19,7085340.0,51380.286,0.0,120691156831.5,301519727565.25,1422386692365.909,822612302915.5,2724868676194.25,123666528559.4,238422666432.167,275484673086.25,2321779265733.5,2882769495.0,8955097088.0,240765.217,0.0,39699802.0,37243901.0,134217728.5,65800194.5,8687.0,40144374.286
06:44:19,7163949.636,59944.0,0.0,144171842515.1,360181273986.5,1662276756392.727,952256438034.5,3181106441122.0,142873188676.8,275634644033.5,320257007127.75,2697054692557.25,2914863890.333,8956337408.0,278717.13,0.0,47426705.333,44668278.714,134217728.5,65800194.5,8671.0,46642434.19
06:54:19,7235856.455,68513.0,0.0,172336301343.9,430550482022.5,1906638957792.273,1077055183303.0,3635624422586.0,161462014681.2,310508943736.5,363070936332.0,3063083380300.75,2946880762.667,10432465920.0,318282.87,0.0,56777774.667,52923592.714,134217728.5,65800194.5,8681.0,53923543.857
07:04:19,7401231.818,77083.429,0.0,198462237886.7,495822943923.5,2153403510889.636,1206167269195.25,4090374049196.25,180614694212.6,345337420355.667,407131405552.25,3438336676382.75,4323393209.333,11366537728.0,367960.739,0.0,65599718.667,61028510.0,134217728.5,65800194.5,8701.667,60989235.667
