Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
06:20:32,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8575433728.0,0.0,0.0,0.0,1037.286,0.0,0.5,6221.333,0.0
06:30:32,4470917.0,8570.571,673479.235,1149110.5,2865708.5,95869611307.455,77111653283.75,219337651013.75,20792699839.0,218707691.667,41488080393.25,235914607682.0,20714994.0,8870791936.0,4779430.174,1061460.782,166756.0,54107.429,0.0,44478465.0,7442.667,4831141.714
06:40:32,4734979.727,17142.857,939520.176,1603772.3,3998246.25,191164820184.364,168021300638.25,446067427878.5,46170712788.0,240482345.833,88688078845.5,500938824171.25,42632841.0,8910980864.0,4835465.652,1061460.782,225791.0,85074.857,0.0,49625089.0,7536.333,5205562.143
06:50:32,4853427.364,25715.714,1218732.471,2080929.1,5186843.25,285588662822.273,267790070769.25,677779898534.25,74757618747.6,305030770.833,138744579263.0,782096821889.5,65208556.667,8880161536.0,4867110.522,1061460.782,338197.667,115698.857,0.0,52729857.0,7533.333,5521743.048
07:00:32,4954370.455,34288.286,1509016.294,2576765.3,6422384.75,379848427589.364,356350013214.5,906270922724.25,100536095801.2,336357058.333,186363197808.5,1053133823340.75,1431585993.333,8913470464.0,4905265.913,1061460.782,417705.0,145925.143,0.0,53702657.0,7502.333,5765468.524
07:10:33,5147670.091,42860.857,1784513.235,3047580.3,7595162.0,474035928338.454,456575422343.0,1137851284695.0,129254885612.2,349720941.667,236853950423.0,1336326013801.5,2798458165.667,8915768832.0,4940817.739,1061460.782,477487.333,177403.429,0.0,54609921.0,7523.333,6067945.524
07:20:33,5341714.364,51433.714,2083714.529,3558822.9,8868784.75,568049276917.182,548491611174.5,1367974171682.5,156356294350.8,386234929.167,286197789375.25,1615770639742.0,2820835956.333,8908962560.0,4986765.609,1061460.782,524062.667,207174.143,0.0,54986753.0,7554.0,6329517.19
07:30:33,5459425.182,60006.286,2359424.647,4030036.3,10042510.5,662613916009.364,645256420810.5,1597961580162.0,183924948069.2,398374354.167,335198750508.5,1891669179567.75,2843182062.667,8911806976.0,5028782.565,1061460.782,566548.0,236382.143,0.0,55525377.0,7570.0,6526728.81
07:40:33,5661664.909,68579.286,2633366.294,4498160.7,11208649.0,756343361615.636,745685981514.75,1830004611669.75,212820203375.2,418867629.167,385772241736.0,2174940723505.0,2865804031.0,8911063040.0,5085306.304,1061460.782,620288.333,266424.429,0.0,55980033.0,7586.0,6816516.571
07:50:33,5754792.727,77152.143,2928491.176,5002366.7,12464875.0,851155783450.636,833656644592.0,2058035202094.75,238546940491.0,510502875.0,433114686902.5,2445190262451.5,2887820100.333,8909730816.0,5137316.478,1061460.782,669670.667,296609.714,0.0,56297473.0,7602.0,6975136.714
08:00:34,5837492.909,85724.857,3225845.471,5510437.5,13730619.5,946477862705.727,921071051876.75,2286041862132.0,264094791864.8,567257033.333,480391525797.5,2714950926680.75,2909837838.667,8901689600.0,5176772.174,1061460.782,720787.667,327426.857,0.0,56604673.0,7538.0,7157470.0
08:10:34,5925030.364,94297.429,3501856.412,5982084.5,14905559.25,1040928411525.909,1020275528871.25,2517505410095.25,292492671810.0,574651220.833,530187777981.75,2995226988109.5,2932365674.333,8901507328.0,5209169.435,1061460.782,772862.667,357792.0,0.0,56922113.0,7586.0,7356135.952
08:20:34,6019271.0,102869.857,3796988.0,6486315.5,16161834.5,1135690443832.727,1107828095583.75,2745405552849.75,318106796883.2,617052387.5,577535906475.25,3265218314676.75,4298668323.667,8901986560.0,5265266.435,1061460.782,802571.667,387534.143,0.0,57118721.0,7554.0,7513950.19
08:30:34,6134751.455,111442.857,4088785.471,6984769.1,17403845.75,1230497223324.364,1196040871540.25,2973855479020.0,344033201408.0,664018345.833,625352001674.5,3537335494153.0,5665042726.667,8899768576.0,5309337.174,1061460.782,856623.0,417928.571,0.0,57282561.0,7570.0,7737559.524
08:40:34,6240539.273,120015.286,4362006.941,7451559.7,18566845.0,1324872511707.727,1294554375994.0,3205265230736.25,372287155140.0,710408754.167,675315191440.0,3817866904892.0,5687584021.667,8899793152.0,5355242.87,1061460.782,915623.0,448408.143,0.0,57454593.0,7553.667,7980735.667
08:50:34,6319516.364,128588.0,4654307.471,7950886.1,19810999.25,1420054187886.546,1381250343511.75,3432728451431.25,397697325870.4,749272529.167,722567689984.0,4087357929794.25,5709550851.667,8900938752.0,5392186.783,1061460.782,964263.667,478840.143,0.0,57604097.0,7551.333,8133488.143
