Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
04:58:34,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9005893376.0,0.0,0.0,0.0,1121276.467,224.286,0.0,5.0,35871.0,0.0
05:08:34,219582363.091,8570.286,0.0,493886171.7,1234275597.5,584097295.0,86197719.75,495380215618.5,7092775.6,36123422835.0,29384522638.0,138327803179.0,34321654.0,10942004480.0,3716062.87,0.0,1032845.0,1121276.467,161511.429,0.0,19947525.5,36117.0,230747196.048
05:18:34,219933270.909,17140.286,0.0,494382622.5,1235511699.5,1028764697.0,111275918.5,999578728789.25,10522758.8,86395850932.5,67512706709.5,317566564336.75,72764540.333,10826876672.0,3830426.826,0.0,1088174.0,1121276.467,204385.429,0.0,22272005.5,36134.0,231467407.095
05:28:34,220339280.364,25710.571,0.0,494853151.9,1236683291.5,1446789077.0,135984504.0,1509169592910.0,14087279.4,129805450468.667,106506423879.75,500667115017.75,111313146.667,10957525760.0,3951620.739,0.0,1166188.0,1121276.467,247499.714,0.0,22597637.5,36112.333,232092010.952
05:38:34,220625723.364,34280.571,0.0,495320765.9,1237847637.0,2113062165.545,159892728.75,2019707434193.25,17561079.0,173686842926.5,145622472934.0,684332876623.0,1494169298.333,10951345152.0,4055649.696,0.0,1209159.333,1121276.467,289216.714,0.0,22724613.5,36160.0,232643744.333
05:48:34,220853711.727,42850.857,0.0,495787076.9,1239008753.75,2501912291.364,182684527.75,2529930720917.5,32231007.2,217947809595.833,184706428007.0,867844234959.25,2877018625.333,10954528256.0,4173700.391,0.0,1251540.667,1121276.467,330270.0,0.0,22808581.5,36126.667,233109524.095
05:58:34,221340168.364,51421.0,0.0,496252027.7,1240166557.75,2917589648.455,204141792.75,3045224544089.75,48181912.2,244795428864.5,223236936765.5,1048848354597.75,2915468887.667,10821338112.0,4268947.478,0.0,1304219.333,1121276.467,371246.143,0.0,22886405.5,36128.667,233885259.0
06:08:34,221668328.182,59990.714,0.0,496719292.9,1241330094.5,3383806100.818,226009810.0,3561144820727.75,64111164.4,273404393737.0,262157360182.75,1231621607861.0,2954004449.0,10958248192.0,4386863.739,0.0,1384192.333,1121276.467,416093.857,0.0,22929413.5,36144.333,234427401.143
06:18:34,222141394.0,68560.143,0.0,497195377.3,1242515481.0,4621215222.273,249955538.25,4076477199635.25,80212081.8,299518420182.833,300531932002.75,1411941811091.75,4336714404.333,10818667520.0,4515319.174,0.0,1436117.0,1121276.467,462201.857,0.0,22972421.5,36144.333,235209085.429
06:28:34,222485982.636,77129.0,0.0,497675713.1,1243711393.25,5266444415.091,277389704.5,4592918425130.5,96369326.8,327137595373.167,339493507666.25,1594905804927.75,4375257131.333,10959525888.0,4659323.304,0.0,1523810.333,1121276.467,509829.0,0.0,22988805.5,36128.667,235821796.286
06:38:34,222964286.636,85696.429,0.0,498142970.7,1244874841.75,6033606424.455,296327684.0,5108468649006.25,112289383.8,350260496862.0,377669068208.25,1774275509563.75,4413608367.0,10963389696.0,4739509.0,0.0,1609441.667,1121276.467,548522.0,0.0,23001093.5,36128.333,236661324.333
06:48:34,223493234.364,94265.571,0.0,498613885.5,1246047402.0,6634865678.909,316599976.0,5623470146294.0,128352246.2,375884033160.333,415935939799.0,1954073828773.5,7140535767.333,10820586752.0,4825546.826,0.0,1660111.0,1121276.467,586840.429,0.0,23005189.5,36144.0,237486852.333
06:58:34,223910066.182,102833.714,0.0,499083659.9,1247217132.0,7349345122.909,338829165.0,6137442429441.0,144344512.6,405593488137.833,454607242728.25,2135705892177.0,7179021730.0,10813062912.0,4921610.174,0.0,1741805.667,1121276.467,626538.714,0.0,23015429.5,36159.0,238160771.952
07:08:34,224367892.545,111402.857,0.0,499555394.3,1248391729.0,7949118999.0,360075281.0,6650188216102.25,156038036.8,437384000533.5,493260439022.25,2317168857360.25,7217477451.333,10967754496.0,5008410.913,0.0,1830236.667,1121276.467,665248.714,0.0,23023621.5,36141.333,238998324.81
07:18:34,224896475.364,119972.143,0.0,500026096.9,1249563756.0,8988348807.0,378373674.25,7162403242592.5,159519230.8,467479872500.333,531601053006.75,2497263972076.75,7255904053.667,10964937984.0,5083862.348,0.0,1918661.667,1121276.467,701974.714,0.0,23027717.5,36141.667,239874544.333
