Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),intel_hsw_cbo,intel_hsw_hau,intel_hsw_imc,intel_hsw_pcu,intel_hsw_qpi,intel_hsw_r2pci,intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:42:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590909312.0,0.0,0.0,0.0,415459.03571428574,1021.0,0.0,0.0,7482.0,0.0
07:52:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590909312.0,0.0,0.0,0.0,415459.03571428574,1021.0,0.0,0.0,7482.0,0.0
08:02:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590909312.0,0.0,0.0,0.0,415459.03571428574,1021.0,0.0,0.0,7482.0,0.0
08:12:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590909312.0,0.0,0.0,0.0,415459.03571428574,1021.0,0.0,0.0,7482.0,0.0
08:22:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590909312.0,0.0,0.0,0.0,415459.03571428574,1021.0,0.0,0.0,7482.0,0.0
08:32:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590909312.0,0.0,0.0,0.0,415459.03571428574,1021.0,0.0,0.0,7482.0,0.0
08:42:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590909312.0,0.0,0.0,0.0,415459.03571428574,1021.0,0.0,0.0,7482.0,0.0
08:52:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590909312.0,0.0,0.0,0.0,415459.03571428574,1021.0,0.0,0.0,7482.0,0.0
09:02:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590909312.0,0.0,0.0,0.0,415459.03571428574,1021.0,0.0,0.0,7482.0,0.0
09:12:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590909312.0,0.0,0.0,0.0,415459.03571428574,1021.0,0.0,0.0,7482.0,0.0
09:22:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590909312.0,0.0,0.0,0.0,415459.03571428574,1021.0,0.0,0.0,7482.0,0.0
09:32:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590909312.0,0.0,0.0,0.0,415459.03571428574,1021.0,0.0,0.0,7482.0,0.0
09:42:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590909312.0,0.0,0.0,0.0,415459.03571428574,1021.0,0.0,0.0,7482.0,0.0
07:42:37,2991851.0,8569.541666666666,0.0,7937080038.0,19702090100.0,241846617468.75,19207497776.791668,448449734869.0,149525916.5,6894861121.0,1145581854.75,89074555410.5,24167408.0,8695044608.0,81057817.8,54998.0,150362.0,415785.85714285716,147790.0,0.0,52127746.0,9657.0,3286792.0
07:52:37,2991851.0,8569.541666666666,0.0,7937080038.0,19702090100.0,241846617468.75,19207497776.791668,448449734869.0,149525916.5,6894861121.0,1145581854.75,89074555410.5,24167408.0,8695044608.0,81057817.8,54998.0,150362.0,415785.85714285716,147790.0,0.0,52127746.0,9657.0,3286792.0
