Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:05:17,46787496.727,537268.429,246460101.647,672011188898.9,1675455307670.75,291438569416005.06,282191896804409.75,296525828070798.5,225343435941275.0,94135723017621.17,211536611991348.75,21187642292979.754,28679411294.667,8739857920.0,287349924.826,0.0,1676449.0,3189539.429,0.0,66635782.0,11019.0,40915142.714
00:15:17,48431273.0,545839.571,246460101.647,680792268654.7,1697348538011.0,291737380912986.75,282211908714739.5,296980892509527.75,225347763961448.4,94139914322648.67,211548062452968.0,21288133560935.5,30051998750.0,8741218560.0,291809991.087,0.0,1707108.667,3237359.286,0.0,66635782.0,11096.333,42205146.048
00:25:17,50060148.545,554410.571,246460101.647,690107311276.1,1720572988570.25,292036982270405.0,282232557951712.5,297436827383884.25,225352336368987.6,94144453247809.66,211560133759413.75,21391958308456.5,30080444875.667,8743334144.0,296443472.348,0.0,1732517.0,3285792.714,0.0,66635782.0,11096.667,43514241.476
00:35:17,51611202.727,562981.857,246460101.647,699562880177.1,1744147899208.25,292337066852718.06,282253401296595.0,297892152726504.0,225356986791250.4,94148914333739.83,211572372679377.97,21496754404641.246,31453106437.667,8744703744.0,301024285.522,0.0,1761195.667,3335236.286,0.0,66635782.0,11093.333,44729828.571
00:45:17,52466067.091,571552.714,246460101.647,709574288378.3,1769108546276.75,292638766818232.44,282274989262433.0,298347919235063.5,225361908009483.0,94153438259266.34,211585309547161.25,21605098261661.5,31481614905.333,8746110720.0,305756276.522,0.0,1785757.333,3385256.0,0.0,66635782.0,11090.667,45406450.429
00:55:17,52543180.455,580124.0,246460101.647,721222430699.9,1798149584161.25,292944405405534.06,282298691423615.75,298804911236112.25,225367567968272.8,94157884361978.5,211600155323336.0,21723910141853.5,32854755643.0,8747650560.0,310676921.174,0.0,1811605.333,3435952.143,0.0,66635782.0,11137.0,45513856.286
01:05:17,52619549.0,588695.0,246460101.647,733032246495.9,1827593983746.75,293251794573729.56,282322652732184.0,299262077501229.0,225373373148975.6,94162254273964.98,211615390652532.75,21844431582498.754,32883612511.0,8749950464.0,316181747.043,0.0,1836314.667,3489154.571,0.0,66635782.0,11165.333,45621730.667
01:15:17,52692937.364,597266.143,246460101.647,744845134991.9,1857046102271.0,293559380506662.6,282346643709455.75,299719359659284.5,225379204009689.8,94166483562803.5,211630708481331.25,21965322436625.754,32912478244.667,8750936832.0,321879363.565,0.0,1860490.667,3542577.143,0.0,66635782.0,11178.667,45735357.381
01:25:17,52836720.364,605837.143,246460101.647,756567093407.1,1886271532865.5,293866727925490.2,282370560304366.0,300176672503334.0,225384999035781.0,94171059390415.66,211645927380357.0,22085836431875.0,34285720043.333,8753588992.0,327616373.957,0.0,1912976.333,3597590.429,0.0,66635782.0,11289.0,45962795.81
13:38:22,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8576167168.0,0.0,0.0,0.0,442.0,0.0,0.5,6368.0,0.0
13:48:22,3707665.182,8570.429,6392912.588,7750556013.8,19322052975.25,258258672154.818,16990304313.75,428496820161.25,3424621877.2,144991434084.167,8958816416.25,83269195018.75,25450872.0,8647540992.0,924586.522,0.0,122062.0,73059.571,0.0,66635782.0,9203.667,4002655.143
13:58:22,3934102.182,17141.571,22391525.118,27143441186.9,67668345665.0,575841279854.455,48344106632.75,887341705223.75,11994213239.0,151245183144.5,31321869552.25,242552081338.25,1399994510.0,8648452608.0,2445900.652,0.0,138073.0,107433.0,0.0,66635782.0,9257.0,4326693.476
14:08:22,4017174.727,25712.571,35606040.529,43357792168.3,108091864832.25,887160599467.636,76781795438.75,1346237128439.25,19413979585.4,156649115441.833,50702835391.0,386021641237.0,2773976617.667,8650036992.0,5657858.435,0.0,166968.333,150105.714,0.0,66635782.0,9334.333,4438537.19
14:18:22,4213084.364,34283.571,47531350.765,58122511275.6,144902274794.75,1199177035830.091,104248455397.0,1805865691748.5,26307646635.8,159869267254.833,68726537343.25,523045749277.5,2803629423.667,8650664704.0,9678362.522,0.0,185926.333,196312.286,0.0,66635782.0,9313.667,4653774.476
14:28:22,4301743.0,42854.429,57584903.765,70677964936.6,176205461975.25,1506279520851.727,129186159731.5,2263098011397.25,32391391712.0,164856315249.0,84675280707.25,647812949591.0,2832849796.333,8652757760.0,14869144.87,0.0,199298.0,247351.286,0.0,66635782.0,9294.667,4771294.762
14:38:22,4382953.545,51425.571,68324785.882,84052577914.2,209550840836.75,1814730995079.0,155446439174.75,2720697496048.0,38763266543.2,169717507517.0,101399721980.5,777196883071.25,2862198825.667,8654594304.0,19651028.478,0.0,210261.667,296278.286,0.0,66635782.0,9405.0,4889629.762
14:48:23,4451508.818,59996.571,78642322.235,96914242232.2,241617183937.25,2122868364585.818,180566030103.75,3178250601691.75,44954018769.4,174639429999.5,117683156985.25,903622170955.25,4235712193.333,8655533824.0,24757073.783,0.0,221446.667,347878.857,0.0,66635782.0,9370.333,5003886.238
14:58:23,4522297.818,68567.857,88913652.706,109708581598.6,273515724820.25,2430974057683.636,205477490148.25,3635534051623.0,51123347876.6,179602802035.667,133906924391.25,1029779626764.0,4264885621.333,8657227520.0,29923091.13,0.0,235698.667,398859.0,0.0,66635782.0,9431.667,5121735.619
15:08:23,4591594.364,77138.857,99417563.294,122798115577.8,306150282310.0,2739605932016.091,231097920707.75,4093157544827.0,57399182612.8,184357748772.0,150399415360.75,1157859261753.5,4294047328.667,8659769856.0,34933262.174,0.0,249391.667,447819.714,0.0,66635782.0,9461.0,5232530.762
15:18:23,5032941.0,85710.0,108928403.706,134672150850.4,335754533917.75,3045236576781.909,255141503857.5,4550162467690.5,63130021166.6,189081026250.5,165479118564.25,1278112974711.25,4322949355.667,8661297152.0,39920384.652,0.0,267735.333,498576.571,0.0,66635782.0,9622.667,5810236.381
15:28:23,5198326.364,94281.0,118273744.882,146338528524.6,364841157753.5,3350267352235.091,279073306990.0,5007080557683.5,68764354026.2,193793093892.167,180308841225.5,1397040659987.75,5696064234.0,8663385344.0,44731741.913,0.0,290282.333,549362.857,0.0,66635782.0,9642.0,6076210.095
15:38:23,5758407.364,102852.0,126670798.529,156849611156.9,391047406722.75,3652167248962.909,301123985695.25,5463070841033.5,73877157734.4,198562711263.333,193792141075.25,1508230957475.5,5724671761.667,8664933632.0,49440310.87,0.0,311348.333,614838.714,0.0,66635782.0,9719.333,6589688.762
15:48:23,7270919.182,111423.143,134687335.824,166878108492.8,416050493377.25,3952394970453.454,322717125485.0,5918485156506.5,78731675161.0,203355072234.667,206584070651.75,1616181466083.25,5753159326.667,8666339328.0,53753415.174,0.0,342222.0,662235.429,0.0,66635782.0,9718.0,7779410.286
15:58:23,8774167.545,119994.429,142192736.588,176271865734.6,439471108687.25,4251306974146.091,343544962429.5,6374402628480.25,83296470144.4,207793208121.167,218615186758.0,1720179130854.75,7125757612.667,8668271872.0,57911438.391,0.0,372541.0,709944.143,0.0,66635782.0,9747.333,8978080.619
