Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:42:20,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8580858880.0,0.0,0.0,0.0,735.571,0.0,0.5,6349.667,0.0
00:52:20,6254954.818,8570.714,1163.0,2994651.7,7476322.5,116551677648.364,74912930936.75,216278325972.0,19826032216.6,254111470.833,39660570614.0,228307007887.25,19459334.0,8838724608.0,42638.609,462113.927,13588573.667,6898225.714,0.0,13.0,8912.0,39347751.762
01:02:20,7072766.182,17143.143,1698.412,3478651.7,8682116.0,233602579319.727,159376018079.75,438960456960.0,43173343468.0,269353362.5,84307041189.75,485054204198.0,40108845.333,8865703424.0,85280.217,463876.092,30183016.333,9869261.571,0.0,13.0,8994.0,75126629.286
01:12:20,7535778.818,25715.429,2189.765,3934161.1,9817053.5,349635081768.273,252061942366.25,666780980093.5,69671423386.2,294350820.833,131924123984.0,760965091226.25,61541397.333,8866186752.0,127417.913,463876.092,46275280.0,12423560.143,0.0,13.0,8984.0,105959127.0
01:22:20,7849471.727,34288.0,2731.941,4437046.9,11070042.25,463532888145.636,339139673699.0,892120664147.25,94431536290.8,322037345.833,177493211468.0,1028666090939.0,1426873307.0,8845758720.0,166749.261,463876.092,57332036.333,15285725.571,0.0,13.0,9002.0,128727811.571
01:32:21,8478547.091,42860.286,3323.588,4924769.9,12284759.5,583150745715.273,422118675232.0,1116222673473.5,118340530095.0,330991012.5,221888770015.75,1289503222496.5,1447729601.333,8864372224.0,211595.174,463876.092,76051947.667,18226644.286,0.0,13.0,9025.0,163406077.381
01:42:21,8603352.091,51432.571,3894.059,5426200.7,13533922.5,697742213428.091,506195808900.25,1340046693627.25,142050169213.8,444774479.167,266265223000.5,1550672358915.5,2812821772.0,8864210432.0,247016.957,463876.092,87834733.0,21227720.143,0.0,13.0,9009.0,187549648.238
01:52:21,8847687.636,60005.143,4423.235,5917039.3,14756916.0,811965576408.273,595783461997.0,1567061540535.25,167748050702.0,470300141.667,312865213419.25,1823838144788.5,2834148075.667,8842761728.0,289638.783,463876.092,99646889.667,23925116.0,0.0,13.0,9072.333,211053789.19
02:02:21,9377981.455,68577.571,4955.353,6388176.5,15930593.0,928643851299.182,682820150197.0,1791787634488.5,192152558767.8,580932225.0,358229407106.75,2087669696723.0,2855099017.667,8861398528.0,325388.696,463876.092,114523102.0,26777443.0,0.0,13.0,8992.0,241811301.238
02:12:21,9717358.273,77150.0,5528.941,6892445.7,17186804.5,1042937991577.364,767851940410.5,2016659984694.25,216481185247.2,597936379.167,403443839887.5,2353354181978.75,2876105102.333,8841117696.0,367863.261,463876.092,125574658.0,29745929.0,0.0,13.0,9008.0,264938713.667
