Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),intel_hsw_cbo,intel_hsw_hau,intel_hsw_imc,intel_hsw_pcu,intel_hsw_qpi,intel_hsw_r2pci,intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
15:14:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8591629440.0,0.0,0.0,0.0,784422.78125,818.0,0.0,0.0,8130.0,0.0
15:24:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8591629440.0,0.0,0.0,0.0,784422.78125,818.0,0.0,0.0,8130.0,0.0
15:34:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8591629440.0,0.0,0.0,0.0,784422.78125,818.0,0.0,0.0,8130.0,0.0
15:44:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8591629440.0,0.0,0.0,0.0,784422.78125,818.0,0.0,0.0,8130.0,0.0
15:54:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8591629440.0,0.0,0.0,0.0,784422.78125,818.0,0.0,0.0,8130.0,0.0
15:14:38,2868589.25,8563.833333333334,0.0,118807413.0,296645276.0,181841143328.91666,62517696272.666664,444201725547.0,2644713318.875,42624466075.0,19057253232.25,233945141674.0,26679011.5,11071000064.0,10289938.4,82396.0,1721392.0,784422.78125,734706.0,0.0,65751042.0,11038.0,4023039.0
15:24:38,2868589.25,8563.833333333334,0.0,118807413.0,296645276.0,181841143328.91666,62517696272.666664,444201725547.0,2644713318.875,42624466075.0,19057253232.25,233945141674.0,26679011.5,11071000064.0,10289938.4,82396.0,1721392.0,784422.78125,734706.0,0.0,65751042.0,11038.0,4023039.0
15:34:38,2868589.25,8563.833333333334,0.0,118807413.0,296645276.0,181841143328.91666,62517696272.666664,444201725547.0,2644713318.875,42624466075.0,19057253232.25,233945141674.0,26679011.5,11071000064.0,10289938.4,82396.0,1721392.0,784422.78125,734706.0,0.0,65751042.0,11038.0,4023039.0
15:44:38,2868589.25,8563.833333333334,0.0,118807413.0,296645276.0,181841143328.91666,62517696272.666664,444201725547.0,2644713318.875,42624466075.0,19057253232.25,233945141674.0,26679011.5,11071000064.0,10289938.4,82396.0,1721392.0,784422.78125,734706.0,0.0,65751042.0,11038.0,4023039.0
15:54:38,2868589.25,8563.833333333334,0.0,118807413.0,296645276.0,181841143328.91666,62517696272.666664,444201725547.0,2644713318.875,42624466075.0,19057253232.25,233945141674.0,26679011.5,11071000064.0,10289938.4,82396.0,1721392.0,784422.78125,734706.0,0.0,65751042.0,11038.0,4023039.0
