Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8572994048.0,0.0,0.0,0.0,139.714,0.0,0.5,6038.667,0.0
07:14:15,3378793.636,8620.143,2024125944.706,59591507095.8,148858882722.25,206525170600.364,30388863373.0,369386177680.5,2692414007.2,90339937138.5,10050125495.0,123198992791.0,29349449.333,8666676480.0,792901.913,0.0,167907.333,53236.857,0.0,65751042.0,8085.333,3763611.762
07:24:15,3463356.273,17194.429,2039548248.765,124638381995.9,311344801362.5,416560060629.546,61853195103.5,739035003587.5,5706166027.8,175557434060.167,21209383107.25,252538325511.25,59411379.0,8665644032.0,849782.217,0.0,192022.667,80371.571,0.0,65751042.0,8135.667,3898234.143
07:34:15,3751983.909,25766.0,2054831200.706,189067917455.6,472288706718.75,626623934844.273,92907101558.0,1107938899563.25,8760574789.8,263072251822.167,32400144257.25,380689855547.5,1433704987.667,8666068992.0,893424.87,0.0,206236.333,108134.286,0.0,65751042.0,8157.0,4205616.095
07:44:15,3825371.545,34338.143,2069988221.882,253092751645.0,632221577881.0,837310347442.909,123877570079.0,1476794330277.0,11809297365.0,349917388204.667,43572279812.75,508805721439.75,1463697461.0,8665905408.0,929850.739,0.0,211511.667,135076.429,0.0,65751042.0,8141.0,4313694.619
07:54:16,3893543.909,42909.714,2085200380.118,317241064711.7,792462872360.0,1047260025166.0,154809987872.0,1846119731546.0,14874073943.6,435116464422.333,54806167979.5,637038336849.0,1493698320.0,8666269952.0,970031.609,0.0,219006.667,162927.429,0.0,65751042.0,8173.0,4422609.524
08:04:16,3961715.818,51482.714,2100395191.647,381211235885.7,952259278255.5,1258265658403.0,185596936565.0,2214910103531.5,17954265044.6,522640102511.167,66044071591.25,764916941864.0,2867965164.333,8666103808.0,1022666.565,0.0,226097.0,188980.286,0.0,65751042.0,8173.0,4536276.429
08:14:16,4033243.364,60055.0,2115599721.412,445349279801.0,1112474985322.0,1468902967262.182,216344822443.25,2583685772576.75,21036049712.4,610614111797.167,77359014126.25,893048948302.25,4242251486.333,8666261760.0,1072211.739,0.0,234970.333,214349.0,0.0,65751042.0,8109.0,4649868.429
08:24:16,4112213.455,68626.429,2130910943.412,510042101169.3,1274076530018.75,1679938463576.727,247149883654.75,2952850686386.0,24129621858.2,697325665090.5,88736980647.0,1021701390396.0,4272294523.333,8666488064.0,1105291.739,0.0,243364.333,241242.0,0.0,65751042.0,8141.0,4757801.667
08:34:16,4328978.455,77198.0,2146276268.353,574871492801.9,1436019006820.25,1888170882427.546,277880715897.0,3321744649395.75,27243183471.4,784594897612.167,100113111029.75,1150148302321.5,4302334065.667,8667246848.0,1156834.522,0.0,269789.333,269475.143,0.0,65751042.0,8115.0,5016281.095
08:44:16,4392679.0,85769.429,2161562534.529,639363567211.9,1597119180931.75,2095554038132.091,308582185345.5,3690491947636.75,30349805555.8,872144080018.167,111429902615.25,1278256751314.5,5676624257.667,8667182592.0,1193275.478,0.0,277180.0,296162.0,0.0,65751042.0,8130.667,5118422.619
08:54:16,4456377.545,94340.714,2176888097.882,703921369794.1,1758383375940.0,2303562383042.636,339450573899.0,4059730480500.75,33480814295.0,957820782047.0,122803867272.0,1407015743776.0,5706648940.333,8666812672.0,1236241.826,0.0,283042.0,322242.571,0.0,65751042.0,8114.667,5213234.857
09:04:16,4522313.091,102912.0,2192198628.765,768615897443.9,1919989103129.5,2511244676396.182,370403961848.75,4428879822760.75,36630930327.0,1043917576145.667,134220461650.75,1535878557128.75,5736685845.667,8666736640.0,1278064.043,0.0,290044.333,348172.143,0.0,65751042.0,8146.667,5321213.524
09:14:16,5006475.091,111483.143,2207512229.353,833408492319.6,2081839807663.25,2718397646443.182,401267083644.5,4798166394974.25,39766827013.4,1129712840591.833,145634118778.5,1664606102396.25,5766710610.333,8668130048.0,1418578.739,0.0,304418.0,375729.286,0.0,65751042.0,8231.0,5884578.619
09:24:17,5075388.455,120054.571,2222832776.471,898265655221.3,2243851884393.25,2926945462928.364,432208930931.0,5167197894964.5,42908274476.8,1215965783445.667,157029691981.75,1793350370339.25,7141007155.0,8668567808.0,1459387.478,0.0,310014.333,402294.0,0.0,65751042.0,8233.667,5986594.714
