Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
19:05:56,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10452664576.0,0.0,0.0,0.0,952.857,0.0,0.5,44247.0,0.0
19:15:56,97080738.182,8568.857,10922.647,58428308.3,146006344.25,103786659872.273,8385124092.25,183630908208.0,801982153.8,0.0,2686261736.25,50191858324.75,12134728.333,10447427072.0,55315.261,0.0,406933.333,137150.571,0.0,0.5,44356.0,108753073.286
19:25:56,192666121.818,17138.286,20387.882,107978087.9,269824895.0,208010217400.455,16832568078.5,367274913180.25,1611754507.0,0.0,5386477034.5,100865421339.5,24298357.667,10454548224.0,96237.13,0.0,807554.667,269845.857,0.0,0.5,44362.0,215776112.905
19:35:57,288441328.273,25707.571,29766.353,159151873.9,397699961.0,311739606358.454,25255699973.0,550904591572.5,2421073593.6,0.0,8085353574.0,151536217412.0,36434540.667,10456213504.0,141474.87,0.0,1212111.333,402418.286,0.0,0.5,44353.667,323030395.952
19:45:57,383600275.455,34276.857,39160.765,208345951.9,520629152.0,415677667432.364,33575270626.0,734542206897.5,3237712259.2,0.0,10784029734.5,202157953253.25,48577799.0,10451743744.0,184447.522,0.0,1621701.0,535016.143,0.0,0.5,44367.333,429341781.619
19:55:57,478642032.364,42846.143,48580.118,258944482.3,647070503.0,519114396316.0,41888111259.5,918173310886.75,4052392534.6,0.0,13469257662.75,252628269451.0,60716549.333,10457182464.0,231841.913,0.0,2034006.0,664962.143,0.0,0.5,44395.667,535507835.143
20:05:57,572495423.0,51415.857,57734.235,308734242.5,771492174.0,623245491162.364,50095163277.5,1101807321406.25,4875914713.2,0.0,16169244094.75,303299426109.5,1417134815.667,10456723712.0,279280.87,0.0,2449838.333,796360.857,0.0,0.5,44386.333,640717845.143
20:15:57,667775201.818,59985.0,67196.294,359302130.9,897856483.5,727428559450.455,58364570624.75,1285437915798.5,5703659305.0,0.0,18873611502.75,354082427471.25,1429270470.0,10464937216.0,461827.609,0.0,2851493.333,930456.143,0.0,0.5,44358.0,747325479.857
20:25:57,762565204.091,68554.286,76690.059,410365914.1,1025461017.0,830996611000.0,66686074880.75,1469064734493.0,6525437201.0,0.0,21563987015.5,404659224823.75,1441394357.0,10448847872.0,504444.087,0.0,3257879.667,1063368.857,0.0,0.5,44412.333,853244612.476
20:35:57,856767362.364,77124.0,85629.471,459346357.7,1147860481.0,935220300767.455,75038899933.0,1652699102603.25,7345780274.0,0.0,24252938119.75,455309022873.75,1453538270.333,10457046528.0,542701.522,0.0,3663292.333,1195877.571,0.0,0.5,44365.667,958618476.571
20:45:57,952461497.727,85693.286,95423.059,511193058.3,1277419309.5,1038878431238.091,83329609725.5,1836335924873.0,8172834623.6,0.0,26971414252.0,506081627612.5,1465679639.667,10449790720.0,596432.478,0.0,4066599.0,1347467.0,0.0,0.5,44374.667,1065667502.429
20:55:57,1049436930.273,94262.857,104858.588,563003683.5,1406891518.5,1143274901819.273,91620491930.75,2019962480220.5,8995496692.8,0.0,29676113956.25,556604855709.0,1477839652.333,10450535680.0,644043.13,0.0,4462479.0,1484169.571,0.0,0.5,44413.667,1173542262.905
21:05:57,1144866180.364,102832.571,113635.765,613497833.1,1533078093.5,1247322858103.546,99762416662.0,2203596559577.5,9810245149.2,0.0,32359378684.75,606546094501.5,1490009709.0,10456600576.0,687359.565,0.0,4863220.0,1620466.429,0.0,0.5,44437.667,1280888503.905
21:15:58,1240893961.091,111402.0,122622.412,663140467.7,1657133695.0,1351311502686.727,108106628455.0,2387235603879.75,10613434224.8,0.0,35051694353.5,657130914879.75,1502171199.0,10451388160.0,745816.478,0.0,5252065.333,1755434.714,0.0,0.5,44406.667,1388424676.571
21:25:58,1337091655.0,119971.286,132582.176,718850601.9,1796352860.25,1455382598711.091,116292134068.5,2570869794569.25,11449468420.2,0.0,37791778677.5,707625614307.5,2858604321.667,10459944448.0,791921.87,0.0,5643657.667,1894885.571,0.0,0.5,44475.333,1496241227.81
