Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
20:31:22,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8576477184.0,0.0,0.0,0.0,894.857,0.0,0.5,7149.0,0.0
20:41:22,3116236.455,8570.571,328847.176,1304130.3,3252833.25,98825028129.727,83725771316.75,213794401927.5,19225301515.4,390812250.0,37923891904.0,251209683209.75,20372318.0,8742164480.0,4769655.652,0.0,135405.667,53192.429,0.0,42616833.0,8314.667,3419465.048
20:51:22,3170996.727,17143.286,488018.353,1953817.7,4872259.0,197863409333.727,172028337917.25,429309490380.25,39019903522.2,442222441.667,75312466381.75,510130651390.0,41062015.333,8743571712.0,4812219.783,0.0,141810.333,82203.429,0.0,43569153.0,8318.0,3553909.095
21:01:23,3455907.182,25716.286,648843.059,2622696.1,6539346.25,297495442458.546,257322187843.25,644106302352.75,58303429441.8,493931675.0,112463088193.5,766371568922.75,61657686.0,8744911104.0,4848533.043,0.0,158444.333,110604.143,0.0,43939841.0,8421.667,3945064.333
21:11:23,3684211.364,34289.286,806861.588,3273668.9,8161645.75,397922613958.454,342279179352.75,859576107910.5,77772674537.0,542965404.167,151126833111.0,1025670560853.75,1426723041.0,8739834112.0,4887902.391,0.0,179290.333,138806.286,0.0,44404737.0,8412.0,4200425.095
21:21:23,3775103.273,42861.857,966150.706,3936015.3,9812394.25,498368713162.909,426550900544.5,1074426199197.75,97023197805.4,592336270.833,189317722471.0,1282673803947.75,1447410180.0,8732586752.0,4944331.261,0.0,189288.333,167010.143,0.0,44603393.0,8414.0,4328710.476
21:31:23,4005273.727,51434.429,1125581.412,4619896.7,11517152.25,598559417242.636,508758986675.75,1287868226432.25,115827211244.8,672956329.167,226999208805.25,1537431515133.75,1467814160.667,8728176896.0,4985798.304,0.0,216606.667,197178.0,0.0,45146113.0,8421.0,4599933.333
21:41:23,4087969.182,60006.714,1289122.706,5313219.9,13245295.75,698798448103.545,592285208680.25,1501401877007.5,134891469017.4,748464683.333,264847930259.75,1792449328676.5,2832511379.0,8728416768.0,5025416.174,0.0,238552.0,227454.143,0.0,45322241.0,8437.0,4716806.762
21:51:23,4170292.727,68579.429,1453658.0,6018596.7,15003490.0,799702988628.455,674386956325.25,1714455076267.25,153701685660.2,797625112.5,302377125622.75,2046262400657.25,2852882560.0,8728519680.0,5072775.391,0.0,264036.333,257644.0,0.0,45527041.0,8405.0,4854121.238
22:01:24,4399715.636,77151.857,1611722.294,6694091.1,16687561.5,900232374187.273,757710601091.25,1927966831625.75,172751042705.6,846969387.5,340127159457.25,2300844529789.25,2873319407.0,8730467072.0,5106153.13,0.0,313872.0,287044.571,0.0,45678593.0,8437.0,5174587.095
