Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),intel_hsw_cbo,intel_hsw_hau,intel_hsw_imc,intel_hsw_pcu,intel_hsw_qpi,intel_hsw_r2pci,intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
13:00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
13:10:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
13:20:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
13:30:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
13:40:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
13:50:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
14:00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
14:08:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
14:18:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
14:28:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
14:38:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
14:48:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
14:58:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
15:08:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
15:18:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
15:28:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
15:38:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
15:48:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
15:58:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
16:08:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
16:18:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
16:28:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
16:38:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
16:48:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8605121664.0,0.0,0.0,0.0,1220400.5611111112,173.0,0.0,0.0,28557.0,0.0
13:00:15,383155647.0,8559.666666666666,0.0,41736430.0,104284994.0,311195628180.5417,33589588604.458332,452899879339.5,3716044133.25,9710715890.0,19433653361.25,100010547559.0,696821387.5,8837432192.0,3577961.2,458.0,2980064.5,1220400.5611111112,3816966.0,0.0,0.0,29631.0,804025774.0
13:10:15,383155647.0,8559.666666666666,0.0,41736430.0,104284994.0,311195628180.5417,33589588604.458332,452899879339.5,3716044133.25,9710715890.0,19433653361.25,100010547559.0,696821387.5,8837432192.0,3577961.2,458.0,2980064.5,1220400.5611111112,3816966.0,0.0,0.0,29631.0,804025774.0
13:20:15,383155647.0,8559.666666666666,0.0,41736430.0,104284994.0,311195628180.5417,33589588604.458332,452899879339.5,3716044133.25,9710715890.0,19433653361.25,100010547559.0,696821387.5,8837432192.0,3577961.2,458.0,2980064.5,1220400.5611111112,3816966.0,0.0,0.0,29631.0,804025774.0
13:30:15,383155647.0,8559.666666666666,0.0,41736430.0,104284994.0,311195628180.5417,33589588604.458332,452899879339.5,3716044133.25,9710715890.0,19433653361.25,100010547559.0,696821387.5,8837432192.0,3577961.2,458.0,2980064.5,1220400.5611111112,3816966.0,0.0,0.0,29631.0,804025774.0
13:40:15,383155647.0,8559.666666666666,0.0,41736430.0,104284994.0,311195628180.5417,33589588604.458332,452899879339.5,3716044133.25,9710715890.0,19433653361.25,100010547559.0,696821387.5,8837432192.0,3577961.2,458.0,2980064.5,1220400.5611111112,3816966.0,0.0,0.0,29631.0,804025774.0
