Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:18,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8574369280.0,0.0,0.0,0.0,141.143,0.0,0.5,6038.667,0.0
07:14:19,3394824.909,8671.143,2024612607.471,60438298430.3,150974293295.0,204375559367.545,29304087904.5,381516655508.25,2767092740.4,75850442742.667,10479321762.75,126880954847.25,29438976.0,8671406592.0,786978.696,0.0,170427.333,52876.571,0.0,65751042.0,8040.333,3751439.667
07:24:19,3525946.545,17242.429,2040114582.882,126135236483.0,315085251975.25,408772699689.091,59327720891.75,752312482448.25,5853497383.2,158420131580.167,22093041647.25,258259340247.5,59453176.0,8665154560.0,824229.565,0.0,194445.333,80494.857,0.0,65751042.0,8138.667,3921701.19
07:34:19,3826494.182,25813.857,2055678383.235,191958503386.4,479510940981.0,614841015444.636,89756870265.75,1122643864166.25,9042887645.2,241552396818.333,33833961257.0,389784513027.5,1433735191.667,8665834752.0,880712.913,0.0,219923.0,109301.429,0.0,65751042.0,8144.0,4269105.238
07:44:19,3913287.182,34385.0,2071274335.647,257678317244.1,643678545088.75,820484560679.364,120053421632.75,1496253869694.75,12234296537.8,321648092953.5,45576823498.5,521671709553.25,1463736162.667,8666321408.0,926601.522,0.0,245445.667,137905.571,0.0,65751042.0,8144.0,4380521.286
07:54:19,3989280.818,42956.286,2086864344.647,323440618879.9,807952261708.75,1025681704725.636,149524794909.5,1898717294709.5,15392218836.4,372058490999.0,57310672946.0,653748591089.5,1493726772.333,8666439680.0,973445.174,0.0,270777.0,166315.714,0.0,65751042.0,8157.333,4489195.667
08:04:19,4070492.727,51527.429,2102374166.941,388684002371.2,970929559357.5,1230622232674.0,179243680698.5,2293205096651.25,18488014757.4,434945359623.667,68886632977.0,785067056864.5,4212249042.0,8666343936.0,1012735.043,0.0,296021.333,193016.571,0.0,65751042.0,8157.333,4614214.524
08:14:19,4166232.364,60098.571,2117884995.059,453892865669.3,1133820595680.25,1435386579810.0,208774524159.75,2687499906112.25,21568773091.6,495821352181.833,80416967456.0,916235966429.0,4242235031.667,8666403072.0,1059228.087,0.0,318307.0,220869.429,0.0,65751042.0,8157.333,4733643.905
08:24:19,4262711.636,68669.857,2133357344.765,519024037203.5,1296517683846.75,1640534011773.182,238510285947.75,3079706569871.25,24654308062.8,560390194523.0,91943840748.5,1047304016980.0,4272218776.667,8666489344.0,1095890.522,0.0,341927.333,248533.0,0.0,65751042.0,8173.333,4847808.762
08:34:19,4475018.727,77241.0,2148872655.471,584306874313.3,1459593423778.25,1846666196434.727,268664904296.0,3462937053332.75,27739056517.0,632884004629.5,103469832122.75,1178108689555.25,4302206797.333,8667087104.0,1144003.217,0.0,382167.0,276691.571,0.0,65751042.0,8131.333,5122696.905
08:44:19,4562188.455,85812.286,2164383316.294,649542505462.3,1622551634776.75,2052632719985.364,298923228760.75,3833491438570.25,30813093932.0,715934243310.833,114987557332.5,1308878231756.5,5676489390.333,8667293440.0,1189684.391,0.0,407545.0,303917.286,0.0,65751042.0,8099.333,5231881.81
08:54:19,4648236.0,94383.571,2179728123.471,714310464606.7,1784340748603.75,2257863428868.727,329224492708.75,4202987095626.5,33870059586.0,800419600214.167,126457348151.5,1439155642783.0,5706470694.0,8667205632.0,1223317.087,0.0,432973.667,331979.0,0.0,65751042.0,8099.333,5341839.905
09:04:19,4730935.909,102955.143,2195049980.0,779051429685.7,1946062863910.0,2463105281405.546,359246923964.25,4583571309414.75,36924094896.4,875610793892.833,137926475336.0,1569689776386.0,5736457508.667,8667042048.0,1262066.696,0.0,458023.0,359764.429,0.0,65751042.0,8163.333,5463394.238
09:14:19,5284355.636,111526.429,2210338929.706,843632501902.9,2107385543526.25,2668894110334.0,389550466525.5,4958413074038.0,39963614610.4,955893624375.333,149354098847.5,1700092523271.0,5766431763.333,8668684032.0,1411507.391,0.0,490021.333,386533.714,0.0,65751042.0,8231.667,6009617.619
09:24:20,5358492.909,120097.714,2225659573.412,908304927148.9,2268936457529.5,2874054483336.546,419572128247.75,5329263970895.75,42995470006.4,1039720095526.333,160796219650.0,1831069887194.0,7140704196.667,8668486400.0,1455531.13,0.0,513311.333,412049.571,0.0,65751042.0,8263.667,6118497.286
