Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:08:49,99824379.182,2200224.0,0.0,18534664094962.5,35622577891862.0,203362213411624.2,5921849116566.5,104078475546872.98,32940071682319.2,21946182770094.0,1793856830400.0,25870508792467.754,11063.515,89147313.5,3087813.6,8662410240.0,11830764.391,0.184,6203750.667,2979601.3,6.148914691236551e+18,9900712454.0,0.0,17.0,41831.0,96411380.857
00:18:49,99912302.636,2208795.143,0.0,18590816338222.2,35762815537377.75,204156496353525.8,5945424074032.75,104484514933764.98,33068382052167.8,22030576666594.168,1800835504247.5,25971997750058.246,11063.515,89478369.5,3103055.8,8662434048.0,11881105.696,0.184,6220208.667,2993735.4,6.148914691236551e+18,9939536602.857,0.0,17.0,41815.0,96539338.0
00:28:49,99996135.455,2217366.143,0.0,18647392844405.0,35903040013305.5,204952101777523.62,5969165551728.5,104887151062107.02,33196705679508.8,22114907063206.668,1807830808922.5,26073590341114.754,11063.515,89809425.5,3118185.3,8662461696.0,11934655.304,0.184,6239704.0,3007657.3,6.148914691236551e+18,9978400587.714,0.0,17.0,41799.0,96663772.714
00:38:49,100096349.455,2225937.571,0.0,18703147469320.2,36042284058969.0,205750247976499.2,5992666096238.0,105289812468336.98,33325024547980.2,22198946104096.5,1814759700653.75,26174171907721.754,11063.515,90140481.5,3132999.4,8662489600.0,11976719.0,0.184,6259184.667,3021183.7,6.148914691236551e+18,10017037357.0,0.0,17.0,41815.0,96781429.381
00:48:49,100768905.091,2234508.857,0.0,18758451107242.0,36180401346997.51,206548361863101.8,6015459985953.25,105688207541718.0,33453358797356.2,22282983830798.168,1821690611724.75,26274488219516.5,12292.909,90785318.833,3143193.1,8662004480.0,12009073.043,0.184,6312946.0,3024910.9,2.45956587649464e+18,10055411560.857,0.0,17.0,41816.0,97494239.762
00:58:49,100862043.727,2243080.143,0.0,18814833899759.0,36321213971324.25,207344939641665.62,6038732863743.75,106087871596339.5,33581710602360.0,22367634511205.168,1828795993457.75,26376747822567.5,12292.909,91116374.833,3151506.0,8662075648.0,12068801.87,0.184,6327887.667,3033853.3,2.45956587649464e+18,10094528763.714,0.0,17.0,41832.0,97623589.81
01:08:49,100966353.909,2251651.571,0.0,18871000786460.0,36461488259587.0,208138642347708.62,6061997298209.5,106481226386289.5,33710059616494.4,22453949282547.0,1835876931456.25,26478412880388.246,12292.909,91447430.833,3160490.8,8661828864.0,12122064.348,0.184,6348985.333,3043147.7,2.45956587649464e+18,10133477602.429,0.0,17.0,41875.0,97746350.952
01:18:50,101064703.273,2260222.714,0.0,18927132775533.0,36601676240854.75,208930721030574.9,6085273950137.5,106872678708231.25,33838407983282.2,22549162437196.332,1842966948977.25,26580086916997.754,12292.909,91778486.833,3174604.5,8661959680.0,12168179.043,0.184,6370491.667,3057619.0,2.45956587649464e+18,10172430193.0,0.0,17.0,41845.0,97866119.0
01:28:50,101161944.0,2268794.143,0.0,18983447387572.2,36742320179352.75,209724107737661.62,6108465181035.75,107269327953696.25,33966758583467.2,22643764548243.5,1850077157474.75,26682092875556.754,12292.909,92109542.833,3188719.7,8661873408.0,12211004.696,0.184,6399924.333,3072061.2,2.45956587649464e+18,10211545304.429,0.0,17.0,41861.0,98023423.238
01:38:50,101252103.727,2277365.429,0.0,19039902263795.6,36883314073414.25,210518587701728.0,6131771244473.0,107669076870407.75,34095110258760.2,22733657418281.168,1857209880271.5,26784740466951.754,12292.909,92440598.833,3202677.7,8662012416.0,12259918.261,0.184,6421736.333,3086505.5,2.45956587649464e+18,10250714355.714,0.0,17.0,41829.0,98135127.0
01:48:50,101340393.182,2285936.714,0.0,19095932220889.2,37023246302576.0,211317181076712.9,6154927326729.0,108065474330205.75,34223450769698.8,22820378847280.168,1864283556216.75,26886282035147.754,12292.909,92771654.833,3216712.0,8662022656.0,12295116.522,0.184,6443411.667,3101044.4,2.45956587649464e+18,10289632235.286,0.0,17.0,41861.0,98244740.857
01:58:50,101443584.909,2294507.857,0.0,19152459675678.0,37164420867589.0,212115727465672.72,6178203837544.5,108460386323275.5,34351788239569.6,22906073887689.832,1871391016554.75,26988882463262.0,12292.909,93102710.833,3230788.3,8661904640.0,12337621.652,0.184,6464227.333,3115487.5,2.45956587649464e+18,10328747032.286,0.0,17.0,41797.0,98366920.143
