Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
21:09:53,0.091,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573345280.0,0.0,0.0,0.0,1178423.867,514.571,0.0,0.5,10757.667,0.0
21:19:53,2686169.0,8568.429,0.0,16603203.3,41376057.5,43752613465.636,545930832.0,320159439448.75,132913408.2,175563867365.333,1290240662.0,6706761152.75,1357440460.0,8597908736.0,756974.261,125.136,1539707.333,1178423.867,206104.857,0.0,0.5,12318.667,4462072.0
21:29:53,3155454.545,17136.571,0.0,17086454.3,42579193.0,43919078405.182,574217576.25,501239660933.25,142431224.0,430962467644.167,1305478940.0,7032580812.0,1364147689.0,8598415616.0,842412.043,1169.16,1571107.333,1178423.867,256368.0,0.0,0.5,12300.0,5140877.286
21:32:36,3332026.364,25706.286,0.0,17565740.1,43772496.25,43982538811.273,601948373.75,682049140770.75,156039677.8,686098040679.0,1320146322.0,7356526966.0,1370852498.333,8598526464.0,921739.435,1169.16,1589502.333,1178423.867,305038.714,0.0,0.5,12331.667,5482117.429
21:42:36,3377475.727,28035.0,0.0,17692604.9,44088271.75,281474976719167.0,281474976710873.75,281474976137735.75,225179981368566.4,94555042069210.67,211106232532829.5,17592186040693.5,1372677061.0,8598607104.0,946954.522,1169.16,1594206.333,1178423.867,318463.143,0.0,0.5,12307.0,5578730.0
21:52:36,3566712.636,36605.143,0.0,18178252.5,45297304.5,281475035430616.75,281475001691591.75,281655895446100.5,225179995051434.8,94804721773722.83,211106248299725.75,17592474640860.5,1379399351.667,8598624000.0,1023133.043,1169.16,1656608.333,1178423.867,367416.286,0.0,0.5,12322.667,5937747.619
22:02:36,3771965.909,45174.857,0.0,18674477.3,46532539.5,281475104580866.56,281475018196890.5,281837010332277.5,225180008729908.8,95041103164523.5,211106264020154.5,17592665298062.0,1386173698.333,8598922240.0,1118432.391,1242.471,1840803.0,1178423.867,416694.0,0.0,0.5,12339.0,6298155.095
22:12:37,3949290.909,53744.857,0.0,19180867.9,47792986.25,281475160330157.75,281475033676830.25,282018426540063.0,225180022438535.0,95277716857855.17,211106280095536.0,17592858844893.75,1392946284.667,8599101952.0,1203146.391,1242.471,2024056.667,1178423.867,465913.857,0.0,0.5,12307.0,6666081.0
22:22:37,4134806.636,62314.571,0.0,19673270.7,49018706.75,281475219996718.8,281475049603223.5,282199365056137.25,225180036157691.6,95514301023164.5,211106296191909.5,17593053768426.0,1399712831.0,8599411456.0,1281289.739,1242.471,2207868.667,1178423.867,515673.714,0.0,0.5,12306.667,7023955.19
22:32:37,4392216.818,70884.286,0.0,20179923.1,50279750.0,281475307131998.56,281475067122414.5,282380619464211.75,225180049927769.4,95750778329445.5,211106312844695.25,17593250165244.75,1406483507.667,8599638272.0,1368610.522,2133.51,2403155.0,1178423.867,566536.571,0.0,0.5,12323.0,7449520.619
22:42:37,4580703.545,79454.0,0.0,20664766.9,51486773.75,281475370282851.94,281475082265591.25,282561161511045.75,225180063605010.4,95987157071589.17,211106328730817.25,17593443298545.5,1413250328.0,8599907584.0,1457950.826,2133.51,2585887.667,1178423.867,616128.143,0.0,0.5,12291.0,7802775.667
22:52:37,4754672.455,88023.857,0.0,21161095.7,52722281.25,281475432142183.06,281475097650923.5,282741788240175.5,225180072355467.4,96223223412084.67,211106344180361.97,17593627125461.25,1420027988.333,8600154112.0,1538154.391,2133.51,2768656.667,1178423.867,665692.0,0.0,0.5,12242.667,8155267.095
23:02:37,4956206.909,96593.571,0.0,21661244.1,53967259.75,281475511795865.44,281475113190323.25,282923708152782.5,225180073479351.8,96459685122943.5,211106360310484.0,17593813314835.25,1426819061.667,8600441856.0,1622105.478,2206.83,2952823.333,1178423.867,715865.429,0.0,0.5,12261.333,8538254.429
23:12:37,5149544.364,105163.429,0.0,22142083.9,55164301.25,281475581462824.2,281475128997662.5,283105237585680.5,225180074572161.6,96696345630556.5,211106375953334.5,17593996826853.75,1433609071.667,8600705792.0,1708419.087,2206.83,3135418.667,1178423.867,765406.857,0.0,0.5,12293.333,8886761.429
23:22:37,5323139.727,113733.286,0.0,22624308.1,56364831.5,281475626977208.44,281475144675009.75,283285811979248.0,225180075640562.8,96932887729304.83,211106391227826.5,17594181724618.0,1440387054.333,8601111552.0,1788892.174,2206.83,3319660.667,1178423.867,815302.429,0.0,0.5,12261.333,9242976.571
