Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
20:42:36,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8576826624.0,0.0,0.0,0.0,483319.067,998.143,0.0,0.5,7204.333,0.0
20:52:37,5322468.818,8570.571,0.0,45339524836.9,113279045546.25,262463283828.273,28706387265.5,441114083347.0,4901660820.6,5226902866.0,12469107906.25,116164012669.25,29588874.667,8665517824.0,2994327.304,642375.602,163544.667,483319.067,71223.0,0.0,66023426.5,9216.667,6139508.952
21:02:37,6353105.273,17142.143,0.0,90745502482.3,226724139945.0,528203432724.727,57857043155.75,877520467407.25,9815305762.6,10290662395.667,24966402255.5,234030207037.75,59369413.0,8666967040.0,3056107.913,642539.801,176617.333,483352.933,97560.571,0.0,66023426.5,9254.333,7645541.714
21:12:37,7327513.909,25713.429,0.0,136128622217.3,340112120339.75,794222531410.818,87500849649.0,1313689116097.0,14738366541.4,17332942800.5,37507892507.25,355778058411.75,1433430631.333,8667444224.0,3098933.043,642567.782,181819.0,483356.667,122760.714,0.0,66023426.5,9305.0,9099618.429
21:22:37,8164126.455,34284.857,0.0,181406525650.1,453237225563.5,1060049465013.545,117209122315.75,1746407445999.25,19648029061.6,23068203816.333,50032172625.25,478457655093.75,1463209884.0,8667555584.0,3158150.0,642567.782,188102.333,483356.667,150352.714,0.0,66023426.5,9323.0,10413955.476
21:32:37,8543701.273,42856.429,0.0,228063374709.9,569807572738.25,1326110889160.546,147651706756.75,2180996790650.5,24704576957.2,30946456441.667,62910638381.0,603032721371.5,1493047800.667,8668103424.0,3211511.87,642638.374,196086.667,483501.733,177396.0,0.0,66023426.5,9307.0,11022037.905
21:42:37,8608150.455,51428.143,0.0,274689132083.7,686300235216.0,1592376675150.091,177919333969.5,2616976000851.25,29754655400.0,38069509523.333,75770523131.5,725944678271.0,4211424632.333,8668167424.0,3329655.435,642638.374,217654.667,483502.0,208517.714,0.0,66023426.5,9307.0,11142271.762
21:52:37,8681541.545,59999.571,0.0,322646131853.1,806118965228.25,1858445042713.818,209131078436.5,3050146555433.0,34950332429.8,45672910180.833,88996416620.75,852329832636.0,4241322622.0,8668271872.0,3410864.391,642638.374,238939.333,483510.0,235550.143,0.0,66023426.5,9307.0,11248219.81
22:02:37,8759769.909,68571.143,0.0,370594797915.5,925916879498.75,2124505710905.727,240460898152.75,3480217212691.0,40133313818.2,49481437705.333,102231142134.25,979439317003.75,4271232090.333,8668277504.0,3461263.304,642708.966,251478.333,483510.0,259230.143,0.0,66023426.5,9325.0,11357656.429
22:12:37,9256969.182,77142.429,0.0,418464906637.7,1045518517607.0,2390736928231.546,271720538202.25,3915214598680.25,45309783414.4,55418923282.667,115447353644.5,1106441824023.25,4301131579.0,8668408064.0,3652464.435,642708.966,256576.667,483516.667,283090.571,0.0,66023426.5,9473.333,11938674.667
22:22:37,9326639.455,85714.143,0.0,466354236320.9,1165168173013.0,2657306310128.182,302920497104.0,4355118773315.25,50486195315.8,58878960568.5,128668022362.25,1233745807011.75,5675305549.0,8668288000.0,3774577.522,642708.966,260785.0,483516.933,311689.857,0.0,66023426.5,9489.333,12061960.952
22:32:38,10042582.182,94285.857,0.0,513235518200.3,1282299254825.5,2923871125590.454,333390798671.0,4798312613969.25,55556774808.2,62310471181.167,141636966437.5,1358807945103.5,5705157522.0,8668695040.0,3899005.304,642779.539,268880.333,483517.2,354827.286,0.0,66023426.5,9425.333,13124643.762
22:42:38,10903410.273,102857.714,0.0,559793980518.5,1398623790232.25,3190242552572.364,363464279778.75,5245494268287.0,60593480191.8,65688055757.0,154490277982.25,1480906072186.0,5735001352.333,8668658944.0,3961697.0,642779.539,274414.667,483518.533,380065.857,0.0,66023426.5,9457.333,14450437.238
