Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
03:01:11,0.091,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10592077312.0,0.0,0.0,0.0,0.0,1152471.4,837.0,0.0,23287832.0,102166.667,0.0
03:11:11,1809988684.0,8571.286,0.0,17548908.5,43812727.5,603894776982.455,187281030067.5,466110921239.5,146697025362.0,83756194851.5,44751751061.75,192367196252.75,294997019.758,23297469.167,2234299.2,10585269248.0,44302.087,0.0,5644770.167,8230.9,1152471.4,417307.857,0.0,23289880.0,102309.333,1897898413.095
03:21:11,3602476146.273,17142.0,0.0,34269948.5,85555820.75,1190413330475.727,376160518822.25,933726760913.75,293641557841.2,167672860116.833,90305778554.5,387605024822.25,583985498.667,45222288.0,4255966.9,10586556672.0,97827.826,148.354,11409753.167,15558.8,1152471.4,835600.714,0.0,23289880.0,102293.333,3777589845.381
03:31:11,5445130895.909,25712.571,0.0,50245054.7,125436345.0,1775950383453.636,570833902950.25,1400783868553.0,441169508241.8,251356289072.0,136443597729.25,587002819157.5,870142453.273,66149795.667,6445343.6,10588333312.0,143144.217,148.354,17022282.167,23001.4,1152471.4,1249842.143,0.0,23291928.0,102318.333,5711619220.333
03:41:11,7137937064.727,34283.286,0.0,65805798.7,164280817.5,2357654339619.909,769882285270.5,1868127980110.0,588885294233.2,329077940065.5,183414824862.5,791765733938.75,1163173777.515,86328371.0,8504209.9,10594502144.0,183089.522,148.354,23081842.5,32250.0,1152471.4,1656331.286,0.0,23291928.0,102302.667,7484891516.048
03:51:11,8668185345.727,42853.857,0.0,82145058.7,205069538.25,2947069716326.454,970172681586.75,2338232599700.75,737826405845.6,419733515469.5,221270350557.25,985166215432.25,1441683950.727,107619138.833,10481166.6,10589807104.0,218596.391,148.354,27786668.5,39804.1,1152471.4,1955749.571,0.0,23291928.0,102318.0,9088296228.048
04:01:11,10569899437.0,51424.571,0.0,98994666.5,247135327.5,3581305220140.454,1134923950340.75,2799773461854.25,882346438691.2,514694482216.167,260851252503.75,1163376556660.75,1715630862.727,129908416.667,13052189.4,10591418624.0,265391.174,148.354,32882865.167,45817.4,1152471.4,2377007.0,0.0,23300120.0,102301.333,11083362272.143
04:11:11,12389279801.455,59994.714,0.0,114201197.3,285096769.5,4195988746292.182,1320208131687.75,3266471463075.5,1028954464406.4,612594952245.833,305091345843.5,1353286172406.75,1975004963.152,149764096.0,14806659.0,10593553664.0,319234.043,148.354,37974710.833,53089.4,1152471.4,2786115.714,0.0,23300120.0,102317.333,12989809824.238
04:21:11,14193173643.0,68564.857,0.0,129492731.1,323271101.25,4797475942319.091,1508464086801.5,3733923488956.25,1175946400928.8,715207064688.5,350534862014.25,1548611898717.75,2222710016.758,169826579.667,16626421.8,10596458240.0,363414.826,148.354,42903874.167,58736.0,1152471.4,3189397.286,0.0,23300120.0,102270.667,14881083345.429
04:31:11,15960242427.727,77135.143,0.0,142437420.5,355584744.75,5384399223781.728,1703110346813.25,4201566039938.75,1324100277026.6,824513006011.167,397043355858.25,1748278293863.25,2448315420.03,186423973.833,18151195.0,10601170432.0,408657.0,148.354,47586956.833,66152.5,1152471.4,3571835.143,0.0,23312408.0,102301.333,16733625076.429
