Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
09:37:45,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8575718144.0,0.0,0.0,0.0,969.857,0.0,0.5,6229.333,0.0
09:47:45,3045463.818,8571.0,310353.647,1207076.3,3010330.25,100769741587.091,81347266986.0,212094220740.0,18390524181.8,221418533.333,36888691542.0,243464814845.25,1364449334.333,8765279488.0,4780359.783,1061454.733,115566.667,52088.143,0.0,44519425.0,7498.333,3434929.857
09:57:45,3325525.091,17143.714,457770.059,1825916.3,4552628.25,203131805904.727,166585649855.25,425306945392.0,37257733221.8,248304920.833,74178513448.5,500741113554.5,1384988326.333,8763413760.0,4822671.739,1061454.733,137115.0,82700.0,0.0,44943361.0,7580.333,3809587.952
10:07:45,3426093.818,25716.429,607258.824,2454500.1,6118995.25,305786004844.546,251015506476.0,638405562122.5,56010140698.6,307814987.5,111551569824.25,757536413602.25,1405497885.667,8760096768.0,4865228.913,1061454.733,144960.333,112210.571,0.0,45154305.0,7544.0,3958747.952
10:17:45,3635773.818,34289.0,756531.824,3080898.1,7679855.75,408945240782.636,334373924946.0,850997309315.0,74437616796.4,1985940754.167,148240828121.0,1011062816339.5,1425889191.333,8757046272.0,4914713.609,1061454.733,154979.667,142481.0,0.0,45238273.0,7590.0,4223607.333
10:27:46,3833909.273,42861.714,903721.706,3699556.5,9221680.25,512269258022.636,417492949929.5,1063530221971.0,92824347430.2,2090495595.833,185144818195.25,1265781074333.75,1446290154.0,8755643648.0,4965681.174,1061454.733,177773.0,174330.857,0.0,45268993.0,7564.0,4477997.667
10:37:46,3894997.727,51434.143,1053440.176,4353197.3,10850779.0,616054230849.636,499636922986.5,1275693247468.0,110909685883.8,2173394300.0,221868336391.0,1518146311854.5,1466621272.333,8753774592.0,5004802.435,1061454.733,199634.0,204297.571,0.0,45336577.0,7564.0,4591816.905
10:47:46,3968008.0,60007.0,1200777.176,4975037.3,12400400.0,719703406362.818,584210292235.25,1488812981150.75,129532326107.4,2204509175.0,259202975852.75,1775042946588.75,1487120988.667,8752201472.0,5050456.739,1061454.733,221630.0,235199.857,0.0,45613057.0,7580.0,4714185.381
10:57:46,13054227.455,68579.429,1349092.353,5601112.9,13960566.5,823724015189.273,667805670780.0,1701604066736.5,147897616218.2,2226596120.833,296120520517.0,2029267268479.25,2851813576.667,8776398848.0,5093353.783,1061454.733,275941.0,275523.143,0.0,45658113.0,25582.333,15961874.143
11:07:46,13109732.273,77151.857,1498069.294,6250109.1,15578341.25,927613830453.273,750224631454.5,1913983297624.75,165876617277.8,2271672995.833,332775752543.25,2283312377046.25,4216444048.667,8777075968.0,5125570.087,1061454.733,302245.333,304248.857,0.0,45701121.0,25550.333,16074483.571
11:17:46,13164865.091,85724.429,1644018.824,6866556.5,17114470.75,1030321761938.636,833764757794.25,2126632626550.75,184252412997.6,3329260033.333,369823330845.75,2536547326342.5,4236796675.667,8779129600.0,5165628.043,1061454.733,339969.0,334375.714,0.0,46186497.0,25582.333,16206075.619
11:27:47,13216270.182,94297.143,1793079.412,7492484.9,18674449.75,1133470238787.091,917780383093.75,2339339025697.5,202597341114.4,3368913525.0,406627544892.25,2790918266354.0,4257177975.333,8779903232.0,5208177.043,1061454.733,390046.333,363756.714,0.0,46245889.0,25582.333,16363847.571
