Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
21:09:39,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8576284416.0,0.0,0.0,0.0,1167101.467,582.286,0.0,0.5,6730.333,0.0
21:19:39,72180441.909,8570.714,0.0,442228.7,1101522.75,312634540984.636,81930004608.25,418029033830.5,7175655742.2,61304023093.333,25364329468.75,273142682307.5,29759120.0,8633904384.0,160722.478,0.0,20953426.0,1167101.467,45796.714,0.0,0.5,7546.333,94827684.619
21:29:39,125004024.545,17141.714,0.0,878906.7,2189230.75,626900960827.0,164652090600.5,843948913969.5,15523588030.6,113354900937.5,55439605805.0,560677171839.25,1404230447.0,8635087872.0,212977.609,547.641,46491975.667,1167101.467,86169.286,0.0,0.5,7615.333,173207193.667
21:39:39,194900844.818,25712.286,0.0,1335493.1,3326678.75,943768637547.818,246721964100.25,1267005845234.75,22832341930.8,170409481405.833,74035692659.75,832134831337.0,2777923792.667,8618808320.0,256301.217,2992.524,68909473.333,1167101.467,153802.429,0.0,0.5,7584.667,265743464.476
21:49:40,260601283.545,34282.714,0.0,1805931.9,4497927.5,1252994684566.0,327092457394.5,1690456870472.75,30787991032.2,220642632385.667,94460854462.25,1099403753538.5,2807080750.667,8619751680.0,295425.435,4988.883,92579062.0,1167101.467,206937.714,0.0,0.5,7584.333,354685403.19
21:59:40,316256445.636,42854.0,0.0,2275648.9,5667170.25,1568110894913.454,412671190424.0,2113170565008.5,39333698303.4,273130862771.667,112603025438.5,1381128893391.25,2836734807.333,8602385920.0,346904.217,5661.888,119115612.333,1167101.467,247848.429,0.0,0.5,7584.333,435420685.571
22:09:40,392026009.455,51424.714,0.0,2731050.1,6801588.75,1875361322354.091,496807128294.5,2535269502472.5,43948262268.6,339397807884.167,140173353185.75,1650861470645.75,4211443053.0,8605879552.0,395600.87,9015.563,141336609.333,1167101.467,314123.571,0.0,0.5,7584.333,535203683.952
22:19:40,462905019.182,59995.714,0.0,3181735.1,7923751.75,2182264908146.0,575787302538.0,2959552744338.0,52664957496.0,394049548140.167,158651250806.0,1919536967134.0,4241003086.667,8619886848.0,440817.304,9562.301,168741436.667,1167101.467,356920.143,0.0,0.5,7584.0,632386574.048
22:29:40,532328724.818,68566.429,0.0,3647283.1,9082956.75,2490116410824.182,656503199642.25,3380699679789.0,57492547753.4,457850872002.0,183347816251.25,2180159228886.5,4270851845.667,8683310592.0,501821.957,11611.864,189691555.667,1167101.467,513015.857,0.0,0.5,7584.333,723810427.667
22:39:40,593737341.455,77137.571,0.0,4089244.5,10183553.5,2801638623444.818,743479510993.5,3798178037201.75,62030007434.4,523455876624.667,216853928793.25,2462830126296.25,4302034058.667,8682613760.0,545540.217,12212.039,216522231.667,1167101.467,553651.714,0.0,0.5,7584.0,811869012.524
22:49:40,656994392.364,85708.571,0.0,4516644.7,11248211.25,3112850629944.454,830679604160.25,4217070054862.5,66544941907.8,587913925436.5,250896266073.0,2743987055084.0,5677533836.0,8682642432.0,584210.696,12817.825,243864858.0,1167101.467,595419.429,0.0,0.5,7578.333,902490345.571
22:59:40,722707887.0,94279.571,0.0,4945602.7,12316753.0,3424252768832.909,919218948975.75,4639142992747.0,71019088446.2,648255710273.333,285803174490.5,3024972235869.25,5708818119.667,8683716608.0,633439.435,13452.291,271671483.667,1167101.467,636041.0,0.0,0.5,7629.333,996267442.905
