Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
08:58:58,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8579665920.0,0.0,0.0,0.0,1378466.067,183.286,0.0,0.5,8034.667,0.0
09:08:58,3872315.273,8575.0,0.0,4842192.3,12090338.75,955823512.091,493526949.25,183547130819.0,12129109.4,248844730487.667,61123600.0,351153841.25,1351876213.667,8621505280.0,1209237.609,0.0,111815.333,1378466.067,71036.714,0.0,0.5,9960.667,4293192.381
09:18:58,4231005.273,17149.0,0.0,52522227.5,131250806.25,35494770739.636,2186755479.5,401817576173.75,37026468.4,469876168739.667,114468372.25,6577520655.75,2706934471.667,8805783296.0,1263618.913,11.267,200878.0,1378466.067,98748.857,0.0,0.5,10007.333,4774893.952
09:28:58,4755396.727,25723.0,0.0,74632895.7,186507031.75,63010384866.545,3293711190.5,616222936015.5,54900439.4,718320448685.5,143825889.25,11146043819.0,2716874943.667,8775031552.0,1311886.0,782.539,237745.333,1378466.067,126921.429,0.0,0.5,10059.0,5449720.095
09:38:58,4990440.182,34298.143,0.0,96723186.3,241712987.0,70569865088.545,3593696262.75,807941100463.75,75268073.8,967599280251.0,175884282.5,12491344210.75,2725099013.667,8797099776.0,1366805.696,793.811,277871.333,1378466.067,154073.143,0.0,0.5,10059.0,5749839.476
09:48:58,5199038.182,42873.286,0.0,101129972.3,252722915.5,70767441740.091,3611589105.75,1029406595530.0,89526391.4,1217750757656.5,190608491.75,12838198094.75,2733322886.0,8792804352.0,1424333.609,805.083,300562.667,1378466.067,180844.286,0.0,0.5,10107.0,6044709.667
09:58:58,5414715.091,51447.714,0.0,148856764.7,371999661.25,105539993961.0,4993726876.25,1294938079367.75,114908623.4,1410834640975.667,252013193.0,18737396442.0,2744600539.333,8774064128.0,1479704.609,886.859,356143.0,1378466.067,208638.857,0.0,0.5,10107.0,6440582.571
10:08:58,5704891.818,60022.857,0.0,149333326.1,373186880.0,105727761526.818,5000687403.5,1476520250697.5,128457118.6,1660176927076.667,262265084.75,18833614860.75,2752116378.333,8772343040.0,1530430.391,898.126,376325.333,1378466.067,236182.143,0.0,0.5,10107.0,6730436.19
10:18:58,5970851.182,68598.0,0.0,149810601.5,374375825.25,105912996588.182,5008076747.25,1658589517592.75,141760947.8,1910461601988.333,271305302.75,18930931926.5,2759633125.333,8770895360.0,1581088.826,909.398,397468.0,1378466.067,263096.857,0.0,0.5,10107.0,7021553.857
10:28:58,6264377.273,77170.857,0.0,197632720.7,493890383.25,140904068684.818,6188110739.5,1925637277755.75,166368386.4,2108539037174.167,335012808.25,25128711156.5,2770882430.667,8784497408.0,1635398.174,1641.126,461373.333,1378466.067,292009.714,0.0,0.5,10139.0,7450689.571
10:38:58,6498307.636,85744.714,0.0,198101327.1,495057938.5,141159347006.0,6195787843.75,2108428646646.5,167883720.8,2358915073047.5,343091550.0,25227073652.25,2778405949.333,8784268288.0,1693454.391,1652.403,483177.0,1378466.067,319843.286,0.0,0.5,10140.0,7744413.238
10:48:58,6738195.182,94318.286,0.0,230051031.1,574904722.5,175997606381.545,6912144735.75,2333168521046.75,175502313.6,2609251534709.834,391056873.25,29871956428.25,2788319370.333,8781036544.0,1749237.478,1663.67,522043.0,1378466.067,347367.0,0.0,0.5,10188.0,8091525.048
10:58:58,6971378.909,102892.714,0.0,246286347.9,615476545.0,176301883293.636,7121169268.0,2558252682570.75,179590470.4,2820477313338.0,421108128.75,31781507328.0,2797261363.0,8785749504.0,1801509.957,1745.437,553653.667,1378466.067,375188.714,0.0,0.5,10172.0,8406609.714
11:08:58,7142742.0,111466.714,0.0,246754910.3,616643986.75,176601419111.273,7130338844.0,2740234237682.0,180290599.6,3070829954962.0,429702216.25,31877619907.25,2804770721.333,8785712128.0,1851876.652,1756.714,574310.667,1378466.067,402523.857,0.0,0.5,10188.0,8690899.19
11:18:58,9511860.727,120040.429,0.0,282678427.9,706420963.25,211627894482.091,7718074011.25,2993467811358.0,187781541.0,3282299213827.166,479363796.5,37368320754.5,2815418154.0,8772888576.0,1911622.391,1767.981,627734.667,1378466.067,432080.286,0.0,0.5,17861.333,11429712.286
11:28:59,9737229.818,128614.429,0.0,294965092.7,737124487.75,211967660766.545,7836466381.5,3191734934413.75,191790623.4,3532715836015.5,511319482.25,39526796581.0,2823561521.667,8794006016.0,1960877.826,1849.752,661393.0,1378466.067,459517.143,0.0,0.5,17861.333,11719602.048
11:38:59,9993507.909,137188.429,0.0,295434580.1,738294216.5,212249344726.818,7844133511.25,3373309651305.25,192475064.6,3783032692241.666,519615190.75,39624732111.25,4175346305.667,8793620480.0,2022349.957,1861.024,682798.667,1378466.067,486880.286,0.0,0.5,17877.333,11994227.333
11:48:59,10266544.545,145763.286,0.0,338288538.9,845392471.25,212729146720.091,8413855005.75,3647770984595.25,202050629.6,4017976389612.834,581634449.0,46752959268.75,4186197480.0,8772034048.0,2080093.783,1872.296,726438.333,1378466.067,515251.857,0.0,0.5,17877.333,12362880.524
11:58:59,10562673.636,154336.857,0.0,343674160.7,858848995.5,213072508017.909,8491687578.75,3861367144200.75,208980776.0,4262573777352.0,600892069.0,48179793025.5,4194506826.333,8789695488.0,2143666.087,1954.063,754225.0,1378466.067,542316.857,0.0,0.5,17845.333,12661572.286
12:08:59,10741111.727,162910.571,0.0,361862326.5,904301805.25,213461482887.818,8683279851.25,4085518555035.25,225920930.6,4485944507947.333,635639712.25,50899632864.25,4203530548.667,8796205824.0,2200918.565,1965.335,785200.667,1378466.067,569556.714,0.0,0.5,17861.333,12977226.714
