Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),intel_hsw_cbo,intel_hsw_hau,intel_hsw_imc,intel_hsw_pcu,intel_hsw_qpi,intel_hsw_r2pci,intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
23:07:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9513235328.0,0.0,0.0,0.0,564913.9714285714,242.0,0.0,0.0,31390.0,0.0
23:17:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9513235328.0,0.0,0.0,0.0,564913.9714285714,242.0,0.0,0.0,31390.0,0.0
23:27:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9513235328.0,0.0,0.0,0.0,564913.9714285714,242.0,0.0,0.0,31390.0,0.0
23:37:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9513235328.0,0.0,0.0,0.0,564913.9714285714,242.0,0.0,0.0,31390.0,0.0
23:47:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9513235328.0,0.0,0.0,0.0,564913.9714285714,242.0,0.0,0.0,31390.0,0.0
23:57:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9513235328.0,0.0,0.0,0.0,564913.9714285714,242.0,0.0,0.0,31390.0,0.0
23:07:34,296491.0,8503.583333333334,0.0,11126913.0,27797461.0,90710802828.91667,15289610843.541666,186815752766.0,3120273358.125,632597714.5,7592745872.0,81024363163.0,13906022.5,9537219328.0,1044692.2,9852816.75,91504.0,564913.5285714286,19052024.0,0.0,0.0,31938.0,447290.0
23:17:34,296491.0,8503.583333333334,0.0,11126913.0,27797461.0,90710802828.91667,15289610843.541666,186815752766.0,3120273358.125,632597714.5,7592745872.0,81024363163.0,13906022.5,9537219328.0,1044692.2,9852816.75,91504.0,564913.5285714286,19052024.0,0.0,0.0,31938.0,447290.0
23:27:35,296491.0,8503.583333333334,0.0,11126913.0,27797461.0,90710802828.91667,15289610843.541666,186815752766.0,3120273358.125,632597714.5,7592745872.0,81024363163.0,13906022.5,9537219328.0,1044692.2,9852816.75,91504.0,564913.5285714286,19052024.0,0.0,0.0,31938.0,447290.0
23:37:35,296491.0,8503.583333333334,0.0,11126913.0,27797461.0,90710802828.91667,15289610843.541666,186815752766.0,3120273358.125,632597714.5,7592745872.0,81024363163.0,13906022.5,9537219328.0,1044692.2,9852816.75,91504.0,564913.5285714286,19052024.0,0.0,0.0,31938.0,447290.0
