Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:38:48,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8563565824.0,0.0,0.0,0.0,1277767.733,155.571,0.0,6.0,8084.333,0.0
07:48:48,3744937.455,8570.714,4819.647,40226807.1,100525572.0,26766367940.0,775075504.5,211774103174.75,27323783.0,227466796611.5,86388452.25,4993668053.75,10058182.0,8748892160.0,1207638.652,0.0,163286.667,1277767.733,71315.0,0.0,6.0,10129.0,4251592.0
07:58:48,4010483.545,17141.143,8291.941,76092719.9,190160946.0,78210926062.818,1119256658.25,458628988252.0,37126567.0,424752640745.333,130463155.25,10786465910.0,20611961.333,8750221824.0,1255400.0,97.66,203393.333,1279060.533,98265.857,0.0,6.0,10222.667,4635427.19
08:08:48,4146821.091,25709.286,11961.529,111962051.9,279804115.75,104192043233.636,1388189644.5,734624452587.75,44749026.8,645316352644.167,179154852.75,16420211711.75,31589261.333,8748485632.0,1308054.522,109.175,239807.667,1279374.133,125040.286,0.0,6.0,10226.667,4938436.857
08:18:48,4320394.0,34278.286,16477.235,156740768.3,391712849.25,130101198662.818,1710560478.5,1042522752417.25,54121593.8,819699653883.667,249331473.25,24245059502.25,43729093.667,8738594560.0,1369268.609,120.684,283141.0,1279499.733,151984.286,0.0,6.0,10274.333,5270991.333
08:28:48,4499184.636,42846.857,22007.0,211087776.9,527535719.5,156080761694.909,2030876886.75,1406162428619.25,64814135.4,965371997157.5,335950114.75,31672323510.5,1401440574.333,8734053376.0,1420094.609,845.883,337703.667,1279842.667,179596.571,0.0,6.0,10232.333,5635553.571
08:38:48,4571826.273,51417.0,26316.412,252998812.5,632277304.5,200781286202.455,2252824988.5,1739115967641.25,73358277.0,1166232653083.167,403219701.0,36728698239.75,1413619170.0,8733719552.0,1466638.87,857.398,377960.0,1277977.067,206277.429,0.0,6.0,10248.333,5828789.857
08:48:48,4642236.364,59987.0,30446.0,291099927.3,727497492.25,207611783693.273,2458823698.5,2053116385310.75,81267481.4,1321650754714.5,462434162.75,42679225843.5,2769501765.333,8738977536.0,1513503.783,868.903,416785.667,1280940.267,232803.571,0.0,6.0,10264.333,6012536.81
08:58:48,4713021.273,68552.143,34473.353,332163278.5,830120909.75,208170637806.0,2688643412.75,2376654691902.0,88809205.0,1516166959718.333,518999752.5,49792043601.75,2781561032.0,8724806144.0,1574870.261,951.699,455466.0,1281064.0,259644.429,0.0,6.0,10232.333,6214287.476
09:08:48,4780821.727,77120.143,39167.824,377635181.9,943763077.5,208460904570.909,2933349797.25,2710345016288.75,97460982.4,1713039370350.667,586964874.5,56828835986.25,2793934477.0,8725779712.0,1618229.217,963.209,498709.0,1280940.267,286444.857,0.0,6.0,10280.333,6415682.19
