Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:03:21,376838868.0,346876.429,0.0,73767603.5,184187205.5,291235665207039.94,282934002008885.5,295184634154558.75,225267671146459.6,95409668523300.98,211409043316745.0,23287395949220.246,17189293806.333,8703819520.0,1918098.913,0.0,28717076.0,6972299.0,1163194.714,0.0,0.5,20716.667,422738947.714
00:13:21,383521082.455,355447.143,0.0,74197484.9,185257890.75,291543850123711.94,282981317932919.25,295639785925464.5,225270380324486.2,95416812246804.17,211418848269809.25,23486127079456.246,18559756428.667,8703841536.0,1977023.478,0.0,29452377.667,6972299.0,1194085.714,0.0,0.5,20716.667,430546482.381
00:23:21,401192617.182,364017.857,0.0,76781295.9,191711398.25,291874412450278.6,283029636813373.0,296096060284597.75,225272964182041.6,95423917190907.83,211428203512472.75,23683729979972.5,19929689444.667,8647868928.0,2038637.783,0.0,30423618.667,6972299.0,1227202.714,0.0,0.5,20721.667,449897728.333
00:33:21,419406483.909,372588.571,0.0,84714945.3,211533655.5,292247491452635.6,283085089440268.25,296556830367619.5,225275732596894.03,95563068851535.5,211442661340373.75,23903896127894.0,19955915377.333,8651657472.0,2083039.391,0.0,30619020.667,6972299.0,1258789.286,0.0,0.5,20708.0,469159545.238
00:43:21,428143329.545,381159.143,0.0,85147098.5,212609902.5,292587193501842.25,283137619668554.75,297017931243318.25,225279960993055.6,95815636748207.33,211456348234829.75,24123934810355.246,19982551572.333,8708328192.0,2122397.652,0.0,31034928.0,6972299.0,1286856.857,0.0,0.5,20739.333,478819816.81
00:53:21,435593627.727,389729.857,0.0,85580732.1,213689820.25,292898882437153.75,283188628565098.25,297475316032603.5,225283769609416.2,96067015655004.0,211469207431483.5,24341698506176.5,20009148187.0,8708347392.0,2200295.783,0.0,32391571.0,6972299.0,1333206.0,0.0,0.5,20716.0,488099041.048
01:03:21,442533473.727,398300.429,0.0,86017909.7,214778512.75,293217263885501.25,283240493546586.75,297931299143836.06,225287057747605.6,96318856674555.5,211480317161078.5,24556040054561.5,21379648604.667,8712464640.0,2240952.217,0.0,33357402.0,6972299.0,1361308.286,0.0,0.5,20686.667,496095537.0
01:13:21,461757782.091,406871.143,0.0,88614503.7,221263610.75,293552427577271.2,283298230263414.75,298388613329070.75,225290374058929.6,96539954265622.17,211492229488898.25,24782965611534.5,21405708331.333,8650793216.0,2285140.957,0.0,34454976.333,6972299.0,1393471.429,0.0,0.5,20708.667,517495791.381
01:23:21,479705075.636,415442.571,0.0,96533319.3,241048988.25,293925966106163.0,283352929801852.5,298848713338509.75,225293585736683.2,96546576668529.83,211502952002672.5,25006665189579.754,21431641811.0,8648876032.0,2325261.217,0.0,34801846.0,6972299.0,1423995.143,0.0,0.5,20708.667,536450664.143
17:18:36,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8581975808.0,0.0,0.0,0.0,6724824.067,294.857,0.0,0.5,19991.0,0.0
