Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
05:29:30,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8575026432.0,0.0,0.0,0.0,128032.733,491.286,0.0,0.5,28913.0,0.0
05:39:31,2825351.636,8570.714,0.0,363700903.6,907740677.75,200000097892.727,75489965570.75,428589438178.5,397765398.6,32895952020.5,1150457478.0,254017376181.0,27716739.667,8652347136.0,787278.609,0.0,111320.667,128032.733,64127.429,0.0,66635782.0,31288.667,3163139.048
05:49:31,2900974.273,17142.143,0.0,731616392.6,1826018950.0,400052768205.727,152849972677.0,847882220412.0,783276847.8,89189010287.0,2264756625.5,512898064360.25,1399911272.333,8653924864.0,824495.261,0.0,126525.0,128906.333,94718.571,0.0,66635782.0,31296.667,3290967.857
05:59:31,3275629.0,25713.429,0.0,1099959706.6,2745318604.75,600653911382.636,229482849394.75,1268274905135.5,1170201087.2,140619512496.0,3381072743.75,770608567997.25,1427819484.667,8655371520.0,867450.783,0.0,143747.333,129315.667,125723.429,0.0,66635782.0,31339.667,3714540.286
06:09:31,3347152.364,34284.714,0.0,1472670554.8,3675542510.0,801138236387.455,305317375434.25,1688806225809.75,1554601424.0,185409816625.833,4508301605.0,1026700851311.5,1455754726.667,8655635456.0,931762.0,0.0,158946.667,129315.667,157227.0,0.0,66635782.0,31387.667,3826422.619
06:19:31,3487199.273,42855.857,0.0,1843182323.0,4600278005.5,1001980131561.182,380259932128.75,2108893923827.25,1931216135.4,225779851641.667,5630561284.25,1279867014383.25,2827970200.333,8656223232.0,980521.783,0.0,173789.333,129315.667,187982.571,0.0,66635782.0,31349.667,4034520.857
06:29:31,3591127.0,51427.0,0.0,2215884479.6,5530480430.25,1202870678158.727,455318524172.75,2528521417551.25,2309489607.0,264368835945.667,6758754986.25,1533592671910.0,2855910604.667,8656510208.0,1022881.087,0.0,188159.333,129315.667,216600.714,0.0,66635782.0,31333.667,4169381.81
06:39:31,3675688.091,59998.286,0.0,2590424644.0,6465270030.75,1403963937781.636,530252936504.5,2948582428720.75,2690308713.8,300503622398.667,7892305465.75,1787081745561.5,2883865187.333,8656800512.0,1075579.696,0.0,203258.333,129315.667,247373.429,0.0,66635782.0,31339.0,4289521.143
06:49:31,3751308.636,68568.857,0.0,2965346916.8,7401013090.5,1604974378799.364,605866457142.25,3368444411394.25,3072082797.8,338007397983.667,9030046901.75,2042328267169.25,2911811921.0,8657240320.0,1121748.087,0.0,218279.667,129315.667,279173.857,0.0,66635782.0,31339.0,4408232.762
06:59:31,3828049.818,77139.857,0.0,3339899700.4,8335833989.0,1806751461672.818,681658034240.25,3789871503122.0,3453194153.0,374930685978.0,10164930347.75,2297950907497.5,4284038618.333,8657587712.0,1161679.565,0.0,234911.667,129315.667,309346.143,0.0,66635782.0,31339.0,4543817.762
