Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
06:34:50,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573037824.0,0.0,0.0,0.0,171570.0,284.714,0.0,0.5,6998.0,0.0
06:44:50,2499592.455,8571.0,0.0,15072999.7,37655840.0,237515071800.273,6421413704.0,421715140630.5,185850669.6,28802992214.667,331351863.25,33958267804.75,24800176.333,8834184960.0,792956.957,0.0,320820.333,171570.0,62564.286,0.0,65751042.0,8960.333,3234284.524
06:54:50,2574857.455,17142.714,0.0,15504249.7,38729979.5,504765105538.454,12174834814.25,870763866579.5,199265494.0,32015439686.833,354749447.0,70159448283.0,51824985.667,8819359744.0,834196.348,0.0,344448.667,171570.0,87447.714,0.0,65751042.0,9024.333,3359605.095
07:04:50,2853814.091,25714.143,0.0,15938668.9,39811902.25,772005021957.545,18043762872.5,1319797727951.25,213326247.4,35225845551.5,384190818.5,106217497922.5,78928919.333,8813160192.0,884540.043,0.0,355722.333,171570.0,113363.857,0.0,65751042.0,9032.333,3702428.857
07:14:50,3017334.364,34285.429,0.0,16373458.5,40894700.25,1039248306047.545,23944844906.75,1768832014616.75,227393302.2,38435867632.333,413409048.5,142247896244.75,1450335218.0,8806810368.0,918012.565,0.0,365920.333,171570.0,140374.143,0.0,65751042.0,8995.333,3941218.095
07:24:50,3107495.182,42857.286,0.0,16804692.3,41968712.5,1306492803005.091,29771664661.75,2217882531346.5,241191595.6,41632208102.167,444415291.75,178268119796.5,1477487564.333,8795413248.0,959385.739,0.0,372011.333,171570.0,166691.714,0.0,65751042.0,9061.333,4075862.857
07:34:50,3313102.455,51428.429,0.0,17234808.1,43039957.0,1573730073053.0,35503476274.75,2666909526533.5,254768313.6,44832353805.667,477217825.75,214186754465.0,1504646708.0,8778752256.0,1003476.783,0.0,392246.667,171570.0,193773.286,0.0,65751042.0,8987.333,4340322.429
07:44:50,3390968.636,59999.857,0.0,17665498.5,44112623.5,1840974938264.636,41246174798.25,3115947985730.0,260569682.2,48035360492.167,507978734.25,250117153967.5,1531798497.667,8767213568.0,1040565.13,0.0,400238.667,175021.2,220142.429,0.0,65751042.0,9083.333,4464065.048
07:54:50,3475911.636,68571.429,0.0,18093628.3,45178933.75,2108226071351.0,47011712387.75,3564983861305.0,261137507.8,51235376754.167,530942852.75,286067171332.0,2903232459.667,8766577408.0,1080765.652,0.0,407343.333,175021.2,244245.429,0.0,65751042.0,9067.333,4575993.905
08:04:50,3662520.636,77142.857,0.0,18525298.9,46254070.5,2375463734243.273,52742045575.75,4014023974824.5,261613185.6,54448434559.167,553226025.0,321958642511.5,2930370637.333,8767018496.0,1122992.13,0.0,419266.333,175021.2,270396.429,0.0,65751042.0,9055.333,4790281.857
08:14:51,3750818.0,85714.429,0.0,18953973.9,47321749.0,2642709733509.727,58506501951.0,4463059260193.25,262011914.4,57667803984.833,574936896.75,357862464704.5,2957488117.333,8767326208.0,1169815.478,0.0,433080.667,175021.2,296155.571,0.0,65751042.0,9093.0,4920556.476
08:24:51,3830916.818,94285.857,0.0,19380571.7,48384288.25,2909949258532.454,64280376114.0,4912094002332.5,262316678.8,60882752319.333,595929649.5,393801727386.0,4328868436.667,8767377664.0,1220272.0,0.0,454574.0,175021.2,321868.571,0.0,65751042.0,9045.333,5041676.0
08:34:51,3918459.727,102857.143,0.0,19808098.1,49449151.25,3177185045073.546,70038393839.75,5361118034749.25,262812865.2,64097850575.833,618181628.25,429730120886.5,4355964250.0,8767365376.0,1272090.87,0.0,463876.0,175021.2,346969.714,0.0,65751042.0,9077.333,5167500.095
08:44:51,4006007.364,111428.429,0.0,20234764.7,50511859.5,3444420493690.273,75801854660.75,5810143745077.25,263283940.6,67305779064.0,640704721.75,465684043983.0,4383083680.0,8767406848.0,1320692.391,0.0,467654.333,175021.2,371654.429,0.0,65751042.0,9061.333,5278745.81
08:54:51,4098392.818,119999.857,0.0,20661407.9,51574485.75,3711659017931.091,81561938315.25,6259173594410.0,263744905.8,70515244069.5,662883019.5,501617676612.0,4410179258.667,8766631680.0,1367177.522,0.0,475454.0,175021.2,396194.571,0.0,65751042.0,9045.333,5394974.381
09:04:51,4196371.0,128571.286,0.0,21088186.3,52637490.25,3978894278991.182,87340122362.0,6708205279723.75,265322421.0,73748553681.167,685229177.5,537590828468.0,5781463905.0,8767332352.0,1414172.739,0.0,483143.333,175021.2,420629.857,0.0,65751042.0,9077.333,5523138.905
09:14:51,4273494.727,137142.714,0.0,21516383.7,53703980.5,4246136096470.091,93146916102.75,7157237733237.5,278315951.8,76974659803.5,707430703.25,573590795352.75,5808414549.667,8767657216.0,1450642.391,0.0,491305.333,175021.2,443824.714,0.0,65751042.0,9077.333,5653988.571
09:24:51,4355084.909,145714.143,0.0,21943717.1,54768350.5,4513378699686.363,98991324566.5,7606269386010.5,291335331.6,80196573782.333,729342725.0,609639477076.0,5835358525.333,8767715328.0,1495746.261,0.0,497566.0,175021.2,466314.0,0.0,65751042.0,9093.333,5770052.143
09:34:51,4475041.091,154285.571,0.0,22370939.5,55832472.0,4780619513648.909,104772390878.75,8055300501451.75,304341570.0,83414471701.333,751501691.75,645628162958.5,5862341607.0,8767778560.0,1536391.043,0.0,518587.667,175021.2,490049.429,0.0,65751042.0,9077.333,5943059.81
09:44:51,4565569.273,162857.286,0.0,22797612.3,56895182.0,5047866890023.272,110563168397.75,8504348339069.5,317346781.8,86636457593.667,773684733.25,681626405838.5,8577930229.333,8767831296.0,1579636.217,0.0,524484.333,175021.2,513943.571,0.0,65751042.0,9093.333,6059581.952
09:54:51,4653492.636,171428.714,0.0,23223029.9,57954822.0,5315102534381.818,116342168233.0,8953374833372.0,330348245.6,89862450826.833,796053846.25,717591364933.0,8604849712.333,8767885568.0,1617651.652,0.0,530315.333,175021.2,537981.0,0.0,65751042.0,9109.333,6173363.952
10:04:52,4749605.0,180000.143,0.0,23652481.1,59024457.25,5582344760150.728,122096310593.75,9402407814355.75,343388547.8,93075445995.333,818470146.0,753521192482.0,8631879274.0,8767207936.0,1660083.696,0.0,538040.667,175021.2,563510.857,0.0,65751042.0,9045.333,6298891.429
10:14:52,4821518.818,188571.571,0.0,24082578.5,60095684.5,5849594870812.272,127882614946.75,9851444076938.25,356394874.2,96282514702.833,840486481.75,789482723970.5,10003264760.333,8767649792.0,1697441.957,0.0,546197.667,175021.2,587724.0,0.0,65751042.0,9093.333,6417639.333
10:24:52,4906091.636,197143.0,0.0,24512117.9,61165499.0,6116835358867.363,133666344582.5,10300472570765.5,369420286.8,99490043013.333,862691482.25,825414982477.0,10030377941.0,8767965184.0,1751876.13,0.0,552710.667,175021.2,613072.0,0.0,65751042.0,9077.333,6529599.238
10:34:52,5040571.273,205714.286,0.0,24944096.5,62241359.25,6384069612988.909,139433820174.5,10749498957498.0,375783162.4,102711861914.5,885257974.0,861340075622.0,10057453356.667,8768019968.0,1800764.739,0.0,571559.333,175021.2,641641.429,0.0,65751042.0,9077.333,6703806.048
10:44:52,5149351.364,214285.714,0.0,25373160.3,63310024.5,6651308077041.182,145213883036.75,11198526127884.25,376243630.6,105940065052.0,907671253.0,897270866694.75,10084508435.333,8768070656.0,1844361.304,0.0,577605.0,175021.2,667854.857,0.0,65751042.0,9077.333,6823061.81
10:54:52,5244720.091,222857.143,0.0,25801099.5,64375898.5,6918548805846.272,150979663286.0,11647561715108.25,376697120.2,109160924203.167,930021380.25,933195919148.5,11455901447.333,8768245760.0,1889865.696,0.0,583474.0,175021.2,694339.714,0.0,65751042.0,9045.333,6934888.762
11:04:52,5350145.273,231428.714,0.0,26229275.1,65442381.0,7185791727525.182,156736211425.75,12096602815200.25,377159300.0,112376714491.5,951945144.75,969093600787.0,11483020642.667,8768299008.0,1941393.13,0.0,591197.0,175021.2,720604.286,0.0,65751042.0,9077.333,7056432.762
11:14:52,5439182.091,240000.143,0.0,26655379.5,66503711.25,7453027699666.728,162508057843.0,12545631700112.75,377627218.0,115597501020.5,974393537.5,1005012097236.0,11510115103.0,8767775744.0,2001479.391,0.0,599590.667,175021.2,747425.429,0.0,65751042.0,9079.667,7174112.714
11:24:52,5527848.091,248571.571,0.0,27085944.7,67576096.75,7720270351256.637,168287492174.75,12994662841326.25,378087523.6,118825292549.167,996944708.25,1040960316917.25,11537148436.333,8768327680.0,2041952.478,0.0,605833.0,175021.2,773115.714,0.0,65751042.0,9063.667,7293661.238
11:34:52,5642212.636,257142.857,0.0,27518944.9,68654521.0,7987506530801.363,174137190676.5,13443686751999.0,378538626.8,122043702870.833,1019783319.0,1076993722764.25,12908468062.0,8768383488.0,2081275.304,0.0,613507.667,175021.2,797804.0,0.0,65751042.0,9048.0,7418121.143
11:44:52,7353922.364,265714.286,0.0,27949060.1,69725802.25,8254746955373.546,179971848058.0,13892722023111.5,379031028.6,125268503798.833,1043104933.75,1113036594772.0,12935523033.667,8773545216.0,2123524.043,0.0,656963.667,175021.2,822689.429,0.0,65751042.0,16649.0,9314955.952
11:54:53,7450413.636,274285.714,0.0,28382277.9,70804772.0,8521982149162.0,185796857785.0,14341749908754.5,379483726.0,128481589732.333,1065999649.5,1149076946502.25,12962545217.0,8773591552.0,2175982.478,0.0,663047.333,175021.2,846722.143,0.0,65751042.0,16697.0,9426968.667
12:04:55,7565150.636,282857.143,0.0,28814684.6,71881727.5,8789231586645.454,191679659428.5,14790781755450.25,392255576.2,131700216950.667,1088602740.0,1185137095559.25,14333803111.667,8773837568.0,2217504.0,0.0,674159.333,175021.2,870400.714,0.0,65751042.0,16697.0,9548511.19
12:14:55,7659026.818,291463.0,0.0,29246253.0,72956593.0,9057547346521.545,197531548185.5,15241614991148.5,405323224.8,134947275111.833,1111372322.25,1221286752380.25,14360870733.0,8773834240.0,2271103.304,0.0,683714.333,175021.2,895386.143,0.0,65751042.0,16640.0,9672052.667
12:24:55,7743226.182,300034.571,0.0,29677227.8,74029987.25,9324794511628.455,203389911845.25,15690659200329.75,418319110.6,138167429649.667,1133722197.5,1257336311434.5,14387884293.667,8773198848.0,2318679.739,0.0,694165.0,175021.2,919920.0,0.0,65751042.0,16688.0,9791703.571
12:34:55,7893722.182,308605.714,0.0,30109133.8,75105691.75,9592025752195.092,209245741204.25,16139675415398.0,431359895.2,141402957142.0,1156547883.5,1293361018833.0,14414967335.0,8773789440.0,2368736.609,0.0,712639.333,175021.2,945841.0,0.0,65751042.0,16672.0,9955134.429
12:44:55,7986859.0,317177.286,0.0,30533360.0,76162359.5,9859264889680.363,215107458729.5,16588711470177.5,444356535.6,144616249379.0,1179113077.75,1329402596242.0,15786320712.667,8774088704.0,2415599.87,0.0,718499.0,175021.2,968943.143,0.0,65751042.0,16656.0,10071067.524
12:54:56,8072922.273,325748.714,0.0,30960391.4,77225971.0,10126512133962.545,221005756001.25,17037745064027.75,457356273.8,147827002652.167,1201558225.5,1365433687844.5,15813427684.0,8774132224.0,2452715.13,0.0,724616.333,175021.2,994258.714,0.0,65751042.0,16656.0,10185004.81
13:04:56,8185803.455,334320.714,0.0,31389271.8,78294189.5,10393780645616.818,226914818207.5,17486807966790.75,470361854.2,151050637220.0,1223973957.0,1401502293646.5,15840459413.0,8774185728.0,2501434.739,0.0,735011.0,175021.2,1020285.429,0.0,65751042.0,16704.0,10309649.095
13:14:56,8293841.909,342892.143,0.0,31814955.2,79354463.25,10661028704666.908,232877760869.0,17935842671277.25,483362025.2,154271977563.333,1246628154.75,1437615268756.0,15867453365.333,8774232064.0,2545246.739,0.0,743309.667,175021.2,1046779.143,0.0,65751042.0,16624.0,10428328.0
13:24:56,8394430.455,351463.857,0.0,32244090.4,80423287.75,10928274992498.908,238800203951.25,18384891886229.0,490921462.2,157492627188.667,1269128929.5,1473692029177.5,17238778454.0,8774286080.0,2582236.13,0.0,750026.667,175021.2,1071923.857,0.0,65751042.0,16704.0,10548219.381
13:34:56,8535243.0,360036.143,0.0,32669193.8,81482150.25,11195533469388.818,244662835543.0,18833958539936.5,491395399.6,160712871201.0,1292127836.5,1509769755974.5,17265893523.333,8774328064.0,2629292.652,0.0,768650.333,175021.2,1096939.0,0.0,65751042.0,16640.0,10714598.952
13:44:56,8620556.727,368607.857,0.0,33097440.4,82548768.0,11462783461743.182,250489347575.25,19283010313447.0,491829669.0,163923765414.167,1314796413.25,1545787143910.0,17293018470.0,8774372352.0,2672785.478,0.0,774526.0,175021.2,1121306.857,0.0,65751042.0,16720.0,10828775.095
13:54:56,8741991.636,377179.571,0.0,33525495.2,83614912.0,11730030152061.0,256362028047.25,19732056575416.754,492285274.4,167129066894.333,1337144979.75,1581825032777.75,18664409682.333,8774363136.0,2726282.826,0.0,780398.667,175021.2,1145746.714,0.0,65751042.0,16704.0,11003077.81
14:04:56,8829910.364,385751.286,0.0,33955794.0,84686640.5,11997275493871.908,262195823365.0,20181103690083.246,492733442.4,170351979100.0,1359263284.25,1617861848754.25,20035730342.0,8774434304.0,2768345.522,0.0,790353.667,175021.2,1169552.429,0.0,65751042.0,16656.0,11131245.333
14:14:56,8927517.182,394322.714,0.0,34383752.4,85752544.75,12264523839572.455,268051118339.0,20630140526019.754,493175874.6,173568603437.5,1381743938.5,1653925539783.0,20062677067.667,8774485504.0,2811793.522,0.0,798667.0,175021.2,1192951.143,0.0,65751042.0,16688.0,11253439.81
14:24:57,9010230.818,402894.714,0.0,34811591.0,86818158.0,12531771054391.455,273878315560.25,21079196994105.246,493598824.6,176785265545.0,1404364919.5,1689982792292.25,20089609760.0,8774545408.0,2845068.783,0.0,804935.667,175021.2,1214887.857,0.0,65751042.0,16672.0,11369285.571
14:34:57,9084379.909,411466.571,0.0,35253025.6,87917732.25,12799027006351.455,279702706544.0,21528255795491.5,494049064.6,180001208095.667,1427003436.25,1726009755281.5,21460888275.0,8774598400.0,2893511.391,0.0,812652.333,175021.2,1237840.0,0.0,65751042.0,16608.0,11492381.762
