Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:13,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8571746816.0,0.0,0.0,0.0,140.0,0.0,0.5,6074.0,0.0
07:14:13,33403626.0,8586.571,40535592.647,68969919.2,172335490.0,400880180.0,14490178.5,426145491889.0,14394069.6,35736315581.5,994126594.75,4930225169.0,11736214.667,8736777984.0,845586.826,176732.947,192053.0,96867.571,0.0,1.5,10751.667,35220099.81
07:24:13,36786509.545,17155.143,40830233.118,69474242.2,173591021.25,642833748.727,28011848.0,877793351252.5,18381091.4,49722557302.0,2029738644.0,10098768872.5,23907163.667,8730427136.0,893111.565,176732.947,240399.667,150450.0,0.0,1.5,10724.0,38966919.381
07:34:13,40246134.273,25723.571,41135078.353,69996158.2,174890270.0,868112531.091,43239434.25,1329373527149.0,19625025.2,58662826507.0,3077568113.25,15330589658.25,1380309452.0,8761362176.0,936460.304,176897.01,276757.667,200218.286,0.0,1.5,10794.0,42627487.952
07:44:13,45232178.636,34292.429,41426263.059,70494510.0,176131029.25,1165087890.636,57037833.25,1781103459741.75,20912007.8,69571953839.833,4143677173.75,20658671062.75,1392477003.333,8757582336.0,970193.0,176897.01,323438.0,250577.429,0.0,1.5,10778.0,47951046.095
07:54:13,50165323.364,42862.571,41717335.706,70992676.6,177371284.5,1264053590.818,69156646.75,2232662344722.25,22184427.2,81995178022.333,5207916202.25,25947377800.25,1404658235.333,8752660480.0,1017084.13,176897.01,369274.333,301147.857,0.0,1.5,10795.0,53157609.952
08:04:13,55414626.818,51431.143,42005364.529,71485583.4,178598485.0,1489450510.273,82601802.25,2684230006875.5,23457179.8,94183358697.0,6247504444.5,31147966338.75,1416784857.0,8756657920.0,1057439.348,176967.519,415599.0,351416.857,0.0,1.5,10811.0,58876173.143
08:14:14,61192702.636,59997.143,42296539.824,71983923.8,179839187.25,1884236081.909,102572836.0,3135692149463.25,24661545.8,105037271720.667,7303582023.75,36430147847.75,1428922238.333,8758208256.0,1100634.348,176967.519,461571.333,401401.286,0.0,1.5,10763.0,65052625.238
08:24:14,69245016.182,68566.143,42615522.471,72530240.8,181198937.5,2053284233.818,113966882.0,3587207764043.0,25962097.2,118223098884.167,8366465402.75,41720982665.0,1441074393.667,8730321408.0,1141398.087,176967.519,518536.333,453263.286,0.0,1.5,10763.0,73632002.667
08:34:14,76359643.364,77133.714,42903740.176,73023470.6,182426951.75,2395081414.364,131028094.75,4038684551596.5,27267195.4,128872805537.5,9401233464.25,46911207646.75,1453198212.333,8754882048.0,1193357.13,177873.427,570867.0,504696.429,0.0,1.5,10769.0,81381519.476
08:44:14,87235063.636,85699.571,43191636.647,73516148.0,183653592.5,2818167556.545,146094379.25,4489664237364.25,31525061.8,139668083991.5,10373044500.75,51781766643.25,1465262804.333,8747544320.0,1236806.217,177873.427,640556.0,558307.429,0.0,1.5,10753.0,93055155.429
08:54:14,336248721.455,94267.571,43914918.235,74749713.8,186731331.0,3224628461.455,171187495.75,4939747797311.25,403819453.4,148657245548.167,12211024550.0,58718881304.75,1476914752.667,12718162432.0,1274447.261,177873.427,1265333.5,13233577.286,0.0,1.5,10761.667,355897650.619
09:04:14,919530447.455,102836.0,44204045.118,75244525.2,187963263.25,3918151124.364,218636973.5,5388789339451.5,1100917969.2,156215914693.833,13813751737.5,66680571517.5,2832808024.0,12722830080.0,1313765.609,177943.932,2278152.667,50005311.714,0.0,1.5,10766.333,968811366.524
09:14:14,1502191939.636,111361.857,44488896.176,75731973.0,189176886.75,7151458745.182,424218371.75,5837915223720.75,1766754594.4,163837865625.167,15454506024.5,74783976538.5,2844512220.333,12717955072.0,1468132.217,177943.932,3346922.167,87302500.857,0.0,1.5,10067.333,1581319183.524
09:24:14,2061231439.636,119859.857,44778113.176,76226950.0,190409214.75,11896940313.727,552769123.5,6287019112701.75,2430591521.4,171484738829.0,17116632915.75,82944041428.25,2856318063.667,12702696960.0,1512668.261,177943.932,4232839.0,126376646.571,0.0,1.5,8259.333,2166546445.81
09:34:14,2649825483.818,128377.714,45079594.353,76743090.6,191694008.0,15434822483.818,667969925.75,6736426612951.75,2998348724.6,179420180331.833,18554932410.0,90679524750.0,2868238296.333,12708334336.0,1560433.087,178924.32,5569132.0,163715577.714,0.0,1.5,7681.333,2783718616.429
09:44:14,3083502215.273,136900.571,45371250.647,77242295.2,192936743.25,18390414009.0,933608085.0,7185663034094.25,3448584332.8,186797347008.833,19703545756.25,96680361782.25,2879885379.667,12699653376.0,1607385.783,178924.32,6575902.833,217125093.857,0.0,1.5,7291.667,3239104408.762
