Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),intel_hsw_cbo,intel_hsw_hau,intel_hsw_imc,intel_hsw_pcu,intel_hsw_qpi,intel_hsw_r2pci,intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
12:33:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
12:43:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
12:53:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
13:03:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
13:13:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
13:23:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
13:33:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
13:43:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
13:53:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
14:03:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
14:13:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
14:23:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
14:33:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
14:43:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
14:53:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
15:03:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
15:13:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
15:23:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
15:33:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
15:43:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
15:53:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
16:03:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
16:13:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
16:23:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
16:33:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
16:43:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
16:53:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
17:03:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
17:13:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
17:23:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8592164224.0,0.0,0.0,0.0,1223674.958515284,542.0,0.0,0.0,11799.0,0.0
12:33:52,395923147.0,8522.666666666666,0.0,51898132.0,129674689.0,289447966748.5417,24904709706.541668,451541650157.5,3076768228.125,9740972065.5,15457807992.5,89627348639.5,23152173.5,8783197824.0,4445171.8,490.0,2976141.0,1223674.958515284,18314392.0,0.0,0.0,12973.0,830882912.0
12:43:53,395923147.0,8522.666666666666,0.0,51898132.0,129674689.0,289447966748.5417,24904709706.541668,451541650157.5,3076768228.125,9740972065.5,15457807992.5,89627348639.5,23152173.5,8783197824.0,4445171.8,490.0,2976141.0,1223674.958515284,18314392.0,0.0,0.0,12973.0,830882912.0
