Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
03:14:00,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8572585984.0,0.0,0.0,0.0,1288928.0,188.143,0.0,0.5,6229.0,0.0
03:24:00,3766860.909,8571.429,4957.529,28352193.3,70848205.25,35580286993.545,1893417596.25,179755256688.0,18480934.8,150869521359.0,102987007.25,6989460318.0,9293959.333,8782263808.0,1196199.174,0.0,168050.0,1288928.0,67705.286,0.0,0.5,8448.333,4185635.762
03:34:00,4163115.636,17142.429,6585.647,53385894.9,133409380.75,51136311407.545,2612868731.75,359412056701.5,22367880.6,338887848825.5,128290070.5,10296122690.75,17559653.333,8724426496.0,1251866.043,0.772,204938.667,1284964.533,95364.286,0.0,0.5,8452.0,4695439.238
03:44:00,4224213.636,25715.143,10290.529,76437211.3,191016481.5,70197123042.455,3481478803.25,539079408396.75,37385311.8,534275853853.0,173867545.0,13918912490.5,26009873.667,8807642624.0,1297195.783,0.859,240690.0,1294559.733,121075.857,0.0,0.5,8484.0,4844988.333
03:54:00,4281586.818,34288.0,14358.647,119249872.9,298011771.5,104762680749.636,5077946467.0,718794073273.75,59997472.8,596976407833.5,241377225.5,20107417835.5,35374092.333,8807606784.0,1339704.696,0.947,267319.0,1296148.267,146806.571,0.0,0.5,8532.0,5054648.81
04:04:00,4348273.091,42861.0,15570.059,125585210.1,313841519.5,104794244497.273,5089232141.0,898429487899.0,74009362.6,847985578398.333,257215526.0,20272584366.25,1387079539.0,8795764224.0,1396708.217,1.282,285249.333,1296148.267,173702.286,0.0,0.5,8516.0,5181419.762
04:14:00,4493904.364,51432.714,20371.588,172418560.3,430885063.75,139353712817.182,6652355389.5,1078142408132.5,97334265.4,1004625775419.667,326856708.25,26307527272.0,1396464174.333,8797722368.0,1445586.13,1.369,316844.333,1296620.0,199067.571,0.0,0.5,8507.667,5474651.0
04:24:01,4568780.273,60004.0,20864.824,173820648.7,434385849.5,139396439013.818,6660101619.75,1257766854001.75,110558441.8,1256820045097.333,334287192.5,26387542817.25,1403906615.0,8787682560.0,1492045.826,1.456,329884.0,1296620.0,225300.143,0.0,0.5,8491.667,5592689.286
04:34:01,4675320.545,68575.571,25926.294,220576634.7,551235753.0,174064973397.182,8222170489.5,1437472665245.75,134172567.0,1412127673446.167,406889099.25,32705132477.5,1413269798.333,8794958080.0,1551634.304,1.791,364889.333,1297202.4,252027.571,0.0,0.5,8539.667,5856023.857
04:44:01,4759882.273,77146.857,26426.765,221979721.1,554739005.0,174096904828.818,8227614117.0,1617097613751.25,147536703.0,1663311534657.333,415392400.75,32787465259.75,1420781774.0,8793311744.0,1604851.826,1.879,375216.667,1297202.4,278715.0,0.0,0.5,8507.667,5976882.857
04:54:01,4834014.545,85719.714,31264.412,268685286.5,671462632.0,208610014682.091,9757294842.25,1796826629480.75,170918758.0,1814245863258.833,478410775.75,39084110127.0,1430058263.0,8798896384.0,1653739.087,1.966,408968.0,1298229.867,304982.429,0.0,0.5,8523.667,6181887.667
