Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:27,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8571805952.0,0.0,0.0,0.0,139.429,0.0,0.5,6054.667,0.0
07:14:27,1240523.909,8789.571,330852.294,566685.7,1410353.0,87319121.182,6645638.75,184213993098.0,13468962.0,258348774019.333,7295395.75,80819426.75,7392735.0,8572750080.0,53059.87,0.0,14063.667,29495.857,0.0,0.5,6503.333,1377422.524
07:24:27,1537732.909,17359.429,631982.941,1082259.1,2693647.75,172136360.0,12917672.75,363817782324.0,26580938.2,510521854489.833,14166083.75,160692236.0,14594940.0,8573479936.0,100307.87,0.0,26657.0,56893.0,0.0,0.5,6491.667,1687276.0
07:34:27,2057630.909,25929.0,944225.118,1616990.1,4024532.75,257355525.636,19170216.75,543423339038.5,28588604.2,762523076752.0,21065676.0,239178265.25,21813698.333,8574490112.0,150002.261,8.954730132868714e+17,40485.667,84536.571,0.0,0.5,6625.667,2308935.714
07:44:27,2132879.182,34498.857,1241414.588,2125749.5,5290978.5,341858631.455,25186305.75,723028817575.0,29078999.2,1014566339723.167,27538558.75,315212796.5,29035999.667,8574535680.0,187052.913,8.954730132868714e+17,53175.333,111402.143,0.0,0.5,6609.667,2404736.048
07:54:27,2215951.091,43068.571,1537429.647,2632485.7,6552387.75,425655740.364,31291296.0,902655220021.5,29594006.0,1266551562297.833,34096441.75,393088161.75,36258008.0,8574001664.0,234364.13,8.954730132868714e+17,65721.333,138579.857,0.0,0.5,6605.333,2507758.0
08:04:27,2299403.455,51638.143,1834967.882,3141860.9,7820292.0,504229755.0,37611018.25,1082258072105.5,30126802.0,1518412720984.167,40702158.25,474742919.25,43493834.667,8574023424.0,284312.261,8.954730132868714e+17,80082.333,166151.714,0.0,0.5,6609.667,2616656.619
08:14:28,2370558.364,60208.429,2128590.706,3644465.1,9071446.25,575020216.182,43657353.5,1261866336297.0,30630179.2,1770481238599.333,47155479.75,553800520.5,50728761.333,8574062080.0,323966.87,8.954730132868714e+17,93975.333,193120.429,0.0,0.5,6625.667,2715502.81
08:24:28,2449915.273,68778.429,2453883.941,4201727.5,10458199.75,646603428.455,49589151.0,1441471295577.75,31161692.8,2022304805175.667,53827947.5,629400643.5,57974569.0,8574080768.0,361772.087,8.954730132868714e+17,107190.0,220860.857,0.0,0.5,6573.333,2824781.048
08:34:28,2698341.727,77348.571,2744804.353,4699652.7,11697796.25,718501601.818,57393646.75,1621079528141.75,31742185.8,2273559554035.166,61236740.25,713727800.25,65225048.667,8574140160.0,408542.13,4.4773650664343654e+17,129069.0,249148.714,0.0,0.5,6631.667,3078318.19
08:44:28,2762793.091,85918.714,3040131.0,5205218.1,12956231.5,788622759.909,63369769.25,1800689516306.75,32223962.2,2525388714163.666,67566440.5,789774615.5,72468194.667,8574157056.0,455005.957,4.4773650664343654e+17,141636.667,275489.714,0.0,0.5,6632.667,3177617.619
08:54:28,2852195.091,94489.429,3334055.059,5708333.3,14208672.75,863014048.727,69452338.25,1980308110403.25,36918090.4,2777220389682.166,74368814.25,867465353.5,1423976879.333,8574351616.0,496350.348,4.4773650664343654e+17,155022.667,302351.286,0.0,0.5,6591.0,3288809.381
