Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
09:14:25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582155264.0,0.0,0.0,0.0,2815756.2,186.857,0.0,17868825.0,76287.333,0.0
09:24:25,1167164.818,8569.714,582.176,511110.7,1271975.25,62434712.273,6357000.0,180662012072.0,588404.6,250322041227.167,7827428.25,84579591.25,6348545.333,8582622208.0,15471.696,0.0,13197.333,2815756.2,29266.143,0.0,17868825.0,76697.667,1249338.238
09:34:25,1841620.364,17139.143,1154.235,1016488.1,2529767.0,124345980.545,12593893.0,361296268989.25,1235110.8,500444158818.833,16021771.75,167211286.25,12679910.667,8583149824.0,29915.565,0.0,35602.667,2815756.2,58108.714,0.0,17868825.0,76733.0,2018647.619
09:44:25,7250108.364,25709.0,1741.118,1532918.5,3814977.25,225468003.636,29898564.25,544315359260.75,3403868.2,749997431352.333,33503723.75,363038777.5,19046000.667,8593842944.0,45486.043,0.0,81236.0,2815756.2,98687.429,0.0,17868825.0,77147.333,7783144.571
09:54:25,7346584.0,34278.857,2317.529,2039554.9,5075893.75,272644895.909,37034101.25,724510482371.25,4190998.6,1000146133090.333,42014952.5,453936174.5,25371078.333,8593885184.0,60338.739,0.0,98322.667,2815756.2,128459.286,0.0,17868825.0,77144.0,7925395.619
10:04:25,776616486.0,42846.286,161560.176,1607339300.8,4017014799.5,2543585525.727,279464442.0,937762121633.25,79530720.2,1224042412871.833,579271428.5,3347712997.0,32536526.333,9192405760.0,75219.087,0.0,2103845.333,2815756.2,732858.571,0.0,17868825.0,77604.333,815399319.048
10:14:25,781814347.455,51414.714,162425.176,1608572015.2,4020088569.5,3818207855.364,414010334.0,1123598295526.25,109928005.8,1468820248563.167,694815621.0,4453683289.0,39086955.667,9267631104.0,90261.391,0.0,2188328.0,2820713.6,939523.714,0.0,17868825.0,78055.667,821155119.095
10:24:25,783006636.636,59983.0,163113.0,1609161628.2,4021556015.0,4057824816.364,438667812.75,1303870292272.75,125518944.4,1715861442738.833,731150714.5,4783079471.75,45528949.0,9269480960.0,103942.565,0.0,2208581.333,2825259.933,1140688.0,0.0,17868825.0,78038.0,822454008.476
10:34:25,784277504.182,68551.143,163785.765,1609756751.6,4023037202.25,4279561355.182,471492789.0,1483949277636.5,141195629.0,1962454463843.333,771935314.75,5173261531.5,51969197.667,9271000064.0,119591.0,0.0,2233495.333,2837691.133,1343502.857,0.0,17868825.0,78056.667,823788209.667
10:44:25,785454908.727,77119.286,164467.882,1610364972.6,4024550832.5,4454564536.182,498371872.5,1663883274763.75,156108230.2,2209652484954.666,806717030.25,5504389515.75,58401013.333,9272398848.0,135378.435,0.0,2249608.333,2843036.2,1543220.0,0.0,17868825.0,78055.667,825065335.429
10:54:25,786727648.364,85686.286,165158.588,1610966200.2,4026047081.25,4766974565.182,525548108.5,1844059411832.5,171066860.4,2456560306217.5,842034063.75,5837470299.0,64834752.667,9274366208.0,150617.087,0.0,2265808.667,2846862.867,1743434.0,0.0,17868825.0,78071.667,826445879.0
11:04:25,788070361.364,94253.143,165848.235,1611558768.8,4027521869.0,5115012714.909,553518353.5,2024039539665.0,186792785.6,2704517257276.5,881833941.75,6201741958.0,71256475.667,9266521600.0,165282.261,0.0,2282708.333,2849105.533,1943779.857,0.0,17868825.0,78072.333,827849547.048
