Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
16:20:14,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8575882752.0,0.0,0.0,0.0,1167250.8,922.0,0.0,0.5,6806.667,0.0
16:30:14,8535692.0,8571.0,0.0,952674508.7,2381000496.25,318784730518.454,107458974815.75,404960898934.0,2912766760.6,71569625821.833,16837803975.75,310451206411.25,1374020664.667,8785990400.0,53302.783,1.806,182187.333,1167250.8,72075.857,0.0,0.5,7795.333,10210810.048
16:40:14,8685448.0,17143.571,0.0,1809372072.7,4522137853.0,633918221667.818,215288031069.25,819979296769.25,5804137212.8,146439662203.167,36143939169.0,627793060879.75,2748277291.333,8775175424.0,99395.652,2.476,303502.0,1167250.8,130043.0,0.0,0.5,7785.0,11114877.381
16:50:15,9059852.455,25716.0,0.0,2654580954.5,6634551263.75,944372880177.909,325326007534.25,1230494268777.0,7767138551.4,225274155141.667,60824044244.25,948840646226.75,2778751209.0,8802919936.0,155706.348,2.476,428294.0,1167250.8,201011.143,0.0,0.5,7839.333,12264382.524
17:00:15,10352224.273,34288.0,0.0,3468064931.1,8667687947.0,1255443298811.818,435050211669.5,1644726722098.25,10249967349.6,301331307111.333,83813712872.25,1271076372413.5,2809034585.0,8777911296.0,204383.174,2.476,535381.0,1167250.8,258952.143,0.0,0.5,7806.333,14326217.0
17:10:15,11678528.273,42859.571,0.0,4340802159.9,10848913048.0,1567193927626.182,542941285903.75,2059042925803.75,12768294643.8,375438461007.5,101343723997.0,1588034741144.25,4183489671.667,8792971776.0,240748.783,2.476,658682.0,1167250.8,320303.857,0.0,0.5,7822.333,16381511.762
17:20:15,12573195.182,51431.429,0.0,5166291999.5,12912045442.75,1885581568923.182,652812141721.5,2475601738809.5,14894077407.6,452112343677.833,122493438677.75,1912779338962.75,4213926364.333,8808098816.0,413778.739,2.476,783494.333,1167250.8,376872.714,0.0,0.5,7962.667,18010732.714
17:30:15,12708054.364,60003.714,0.0,6000352483.5,14996603164.25,2197409019272.727,763983116337.0,2887790872473.5,16788240168.2,529148382970.833,145545576725.5,2236038419791.25,4244420759.667,8826620160.0,461459.609,2.476,911278.333,1167250.8,433779.714,0.0,0.5,7914.0,18836797.476
17:40:15,12842167.091,68575.857,0.0,6859321895.3,17143420397.5,2505724990150.182,873043904388.75,3298005655563.5,18767876070.0,606911673355.667,166416891144.25,2554588460209.25,4274907825.333,8827841024.0,517965.217,2.476,1032570.0,1167250.8,491796.429,0.0,0.5,7931.0,19703119.905
17:50:15,13234820.455,77148.0,0.0,7681851888.9,19199163611.25,2817214628485.364,982728859115.5,3710809862041.0,20936519613.4,682887902098.167,190112742451.0,2875785999374.75,5649563027.667,8838766336.0,568047.478,2.476,1154892.333,1167250.8,565523.0,0.0,0.5,7900.0,20855127.333
