Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:10:31,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8887982848.0,0.0,0.0,0.0,378.143,0.0,0.5,14858.0,0.0
07:20:31,160920.455,8564.571,23264912.882,39566776.3,98883576.25,1424143778.0,40794429883.25,499868928926.25,17384945641.0,94988715.833,50683406585.0,317077520478.0,32998998.0,8978836480.0,30919.609,6165.282,32032.333,3525763.286,0.0,0.5,14944.0,257230.333
07:30:31,277514.364,17127.286,47309806.471,80460917.9,201083670.25,2914361671.091,85379809981.25,1004512853725.25,36886377970.0,966220185.5,103992137309.75,649960141219.75,1410848439.0,9020966400.0,77924.522,14232.927,69502.333,6497772.143,0.0,0.5,14962.0,454704.333
07:40:31,405649.182,25690.714,76595345.118,130269535.3,325561145.5,4206690431.182,126439179819.75,1505227429933.75,54242453229.2,995672189.333,155109659744.5,969810505171.75,1444084536.667,9071213824.0,115836.739,34253.063,118865.667,10153037.714,0.0,0.5,14980.667,638005.143
07:50:31,519260.818,34254.857,103929332.0,176756244.9,441739652.5,5625699044.909,167359335441.0,2006231253606.25,71501990563.6,1030251652.833,206368218781.5,1289869969479.0,1477408413.333,9120364800.0,167131.783,52706.641,177725.333,13807403.143,0.0,0.5,14997.333,828500.381
08:00:31,631009.0,42819.143,129426681.412,220118834.1,550110767.75,7264418533.818,207551648008.0,2506727461129.0,88483234828.4,1081145213.667,257215140993.25,1606559104986.75,1510591200.333,9120937728.0,213750.652,56763.141,207009.333,17462700.857,0.0,0.5,14966.0,1020437.143
08:10:31,763615.455,51382.286,169500360.059,288278441.7,720448079.75,8763456304.091,247430029695.75,3006794469348.5,105311794980.2,1244533587.167,307851858762.75,1922028806778.75,4232284321.667,9177263104.0,254479.957,102770.359,264499.667,21072382.714,0.0,0.5,14972.667,1215982.381
08:20:31,864935.455,59945.0,206208671.765,350714495.9,876480657.0,10438050614.182,288047933119.5,3508089954154.0,122482425487.6,1322712214.833,360036329276.0,2243697869138.75,4265497509.333,9121614080.0,296214.87,142800.981,346411.333,24689664.571,0.0,0.5,14993.0,1435347.429
08:30:31,1046337.182,68508.0,239113862.765,406678795.3,1016342902.25,12018287828.727,328115190922.25,4009356785860.5,139294113090.8,1398357951.0,411753684875.0,2564408847078.75,4298640873.667,9175898624.0,345780.391,170796.908,399131.333,28312437.286,0.0,0.5,15046.0,1684817.476
08:40:31,1139466.0,77073.571,262405972.706,446290235.7,1115339882.0,13414541158.909,367784022752.75,4510308891728.75,156093043789.2,1481799020.667,463134588334.0,2882690699604.5,4331770201.333,9193051136.0,382675.565,170796.908,428247.0,31932397.286,0.0,0.5,15045.333,1855158.619
08:50:31,1264996.182,85638.571,289861974.824,492984076.3,1232036507.75,15040786775.364,407841724912.75,5011322478395.75,173009452968.8,1567789906.5,514614932483.0,3201854657917.0,5709259931.667,9126522880.0,430246.913,178801.617,468997.667,35551381.571,0.0,0.5,15031.333,2051353.095
09:00:31,1380097.636,94202.429,320721842.059,545468447.9,1363203204.25,16414645363.091,447817029148.75,5511940135764.0,189830931048.2,1641062744.0,565487576210.25,3518982137233.75,5742401001.0,9171172352.0,470881.652,197125.063,522412.333,39177954.857,0.0,0.5,15001.333,2238631.143
09:10:31,1460573.727,102764.571,345706906.647,587960629.7,1469398227.0,17717707883.273,488015875818.75,6012103083975.5,206682880000.8,1711823123.0,616038093135.25,3834257645078.0,5775438266.667,9138828544.0,521695.739,205132.296,554406.333,42797826.286,0.0,0.5,15034.333,2423622.048
