Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:05:42,627966439.636,102822.714,0.0,73080362.7,182574000.5,25648755134.091,971515762768.25,5306857622819.25,47346599084.0,941787462115.5,521297851695.75,4445811078011.5,7102529713.333,9007109120.0,787940.174,0.0,50444291.333,1121277.267,513487.714,0.0,0.5,25467.333,690434338.667
00:15:42,725524708.545,111421.286,0.0,76659017.1,191513210.75,28037834058.545,1030789932385.75,5695407476036.25,48772913568.6,1019063180356.333,532723106226.25,4687249920153.0,7129663823.667,9011734272.0,958705.522,0.0,55842904.0,1121277.267,585434.571,0.0,0.5,25465.667,799650769.429
00:25:42,846349730.273,120021.429,0.0,77180682.7,192812375.25,33951945015.455,1098291772137.0,6090866564590.0,50466007131.8,1093471862605.667,543142140304.75,4956957299446.25,7156551810.333,9004516352.0,1010149.739,0.0,62683278.667,1121277.267,678748.286,0.0,0.5,25513.667,934887698.381
00:35:42,949515375.0,128618.714,0.0,77716269.7,194146003.0,36219727622.636,1169624208634.0,6485323546789.5,52324858494.4,1172022072980.5,553796995327.25,5238809135179.0,7183350872.667,8992409344.0,1050406.304,0.0,68373842.333,1121277.267,749744.143,0.0,0.5,25481.0,1050513830.952
22:05:41,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8898055168.0,0.0,0.0,0.0,1121277.267,309.143,0.0,0.5,25162.667,0.0
22:15:42,86690473.182,8571.429,0.0,535165.7,1332460.0,6353530932.182,54400010162.0,394998199881.0,1298447716.8,73428604170.5,14033700269.75,245721303069.5,1372544279.667,9259500032.0,57755.783,0.0,18472234.333,1121277.267,49892.571,0.0,0.5,25288.0,102339587.667
22:25:42,147031655.091,17135.714,0.0,1056968.5,2631551.0,7237666376.364,151862239058.5,868281010622.0,6792831187.4,153662542447.167,82797631255.75,672533774651.25,1406351950.0,9250468608.0,118189.522,0.0,25491119.333,1121277.267,95560.714,0.0,0.5,25306.0,169734080.048
22:35:42,195841586.818,25697.857,0.0,1562110.3,3889111.5,8347750717.273,250413206238.25,1348957996024.75,12561676633.0,233462037270.167,154924971214.5,1114044330861.0,1440741971.333,9302747392.0,159161.087,0.0,30250444.667,1121277.267,136074.429,0.0,0.5,25296.333,223960612.619
22:45:42,222325907.091,34260.429,0.0,2062360.1,5134581.25,9155943318.727,347082671462.0,1827335464927.75,18276109431.2,314953872280.5,226167173573.5,1551820596149.25,2819365310.0,9308188672.0,203437.0,0.0,36087081.333,1121277.267,171727.0,0.0,0.5,25241.0,255157477.81
22:55:42,275162634.455,42824.857,0.0,2722028.5,6775727.25,10012085497.182,443201922691.25,2308131946848.0,23941585296.8,394745148556.333,297311828891.25,1993308201278.25,4197933592.0,9308302336.0,244962.783,0.0,39552892.333,1121277.267,211347.0,0.0,0.5,25293.333,312631978.524
23:05:42,301446581.0,51390.0,0.0,3231881.1,8044976.25,10688078052.727,546457716857.5,2791758882616.25,30161469615.6,480519940581.833,374019533250.25,2461842739593.25,4232649987.0,9308280832.0,282988.783,0.0,41873531.667,1121277.267,247341.0,0.0,0.5,25291.667,341761500.0
23:15:42,360033657.182,59966.714,0.0,3746449.1,9326124.75,11498617438.364,623183324048.25,3257362364946.5,35295783769.0,555412801998.333,424199022540.25,2886432336671.75,4266054468.667,9402585600.0,444520.913,0.0,44638104.667,1121277.267,287276.714,0.0,0.5,25289.0,405045971.048
23:25:42,412697213.909,68536.143,0.0,4272922.1,10637104.5,13563314161.0,688804064955.25,3673757085796.5,37587627529.8,637326063810.5,445361191084.5,3204264753360.75,5640795870.0,9402999040.0,497910.913,0.0,46112482.0,1121277.267,346304.286,0.0,0.5,25309.333,461445059.0
23:35:42,554263580.364,77112.714,0.0,4786265.1,11915538.75,20223616623.364,753945347471.5,4078251012478.25,39047637705.8,714142770729.167,460410298646.75,3499399665081.75,5670245100.0,9405056512.0,548030.174,0.0,47640721.333,1121277.267,399443.857,0.0,0.5,25291.667,610873149.381
23:45:42,584737610.0,85687.286,0.0,72027202.5,179951657.25,21692129184.636,818923545036.0,4474806242875.75,40183037295.8,786549777195.333,472496622225.75,3780353697050.0,5698932398.333,9405198848.0,581971.652,0.0,48885639.333,1121277.267,438098.429,0.0,0.5,25444.667,643604200.429
23:55:42,612871139.364,94260.429,0.0,72553978.9,181263427.25,23531029272.455,886487984343.25,4872902815190.75,41134331511.4,858778391405.0,484381342867.5,4064753742640.0,5727571435.0,9405268480.0,627151.652,0.0,50117686.667,1121277.267,477733.143,0.0,0.5,25462.333,673959815.81
