Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),intel_hsw_cbo,intel_hsw_hau,intel_hsw_imc,intel_hsw_pcu,intel_hsw_qpi,intel_hsw_r2pci,intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
17:56:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9212252288.0,0.0,0.0,0.0,347043.90566037735,166.0,0.0,0.0,57304.0,0.0
18:06:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9212252288.0,0.0,0.0,0.0,347043.90566037735,166.0,0.0,0.0,57304.0,0.0
18:16:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9212252288.0,0.0,0.0,0.0,347043.90566037735,166.0,0.0,0.0,57304.0,0.0
18:26:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9212252288.0,0.0,0.0,0.0,347043.90566037735,166.0,0.0,0.0,57304.0,0.0
18:36:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9212252288.0,0.0,0.0,0.0,347043.90566037735,166.0,0.0,0.0,57304.0,0.0
18:46:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9212252288.0,0.0,0.0,0.0,347043.90566037735,166.0,0.0,0.0,57304.0,0.0
18:56:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9212252288.0,0.0,0.0,0.0,347043.90566037735,166.0,0.0,0.0,57304.0,0.0
19:06:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9212252288.0,0.0,0.0,0.0,347043.90566037735,166.0,0.0,0.0,57304.0,0.0
19:16:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9212252288.0,0.0,0.0,0.0,347043.90566037735,166.0,0.0,0.0,57304.0,0.0
19:26:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9212252288.0,0.0,0.0,0.0,347043.90566037735,166.0,0.0,0.0,57304.0,0.0
19:36:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9212252288.0,0.0,0.0,0.0,347043.90566037735,166.0,0.0,0.0,57304.0,0.0
19:46:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9212252288.0,0.0,0.0,0.0,347043.90566037735,166.0,0.0,0.0,57304.0,0.0
19:56:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9212252288.0,0.0,0.0,0.0,347043.90566037735,166.0,0.0,0.0,57304.0,0.0
20:06:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9212252288.0,0.0,0.0,0.0,347043.90566037735,166.0,0.0,0.0,57304.0,0.0
17:56:25,177112.75,8628.5,0.0,138644631.0,346382589.0,75614726855.58333,34900934621.166664,327922064516.25,3649666619.0,130058737903.0,7311476636.75,159511697312.5,16710449.5,10021047808.0,11788895.6,11069.333333333334,731809.0,347043.88679245283,1677786.0,0.0,0.0,61883.0,695132.0
18:06:25,177112.75,8628.5,0.0,138644631.0,346382589.0,75614726855.58333,34900934621.166664,327922064516.25,3649666619.0,130058737903.0,7311476636.75,159511697312.5,16710449.5,10021047808.0,11788895.6,11069.333333333334,731809.0,347043.88679245283,1677786.0,0.0,0.0,61883.0,695132.0
18:16:25,177112.75,8628.5,0.0,138644631.0,346382589.0,75614726855.58333,34900934621.166664,327922064516.25,3649666619.0,130058737903.0,7311476636.75,159511697312.5,16710449.5,10021047808.0,11788895.6,11069.333333333334,731809.0,347043.88679245283,1677786.0,0.0,0.0,61883.0,695132.0
18:26:28,177112.75,8628.5,0.0,138644631.0,346382589.0,75614726855.58333,34900934621.166664,327922064516.25,3649666619.0,130058737903.0,7311476636.75,159511697312.5,16710449.5,10021047808.0,11788895.6,11069.333333333334,731809.0,347043.88679245283,1677786.0,0.0,0.0,61883.0,695132.0
18:36:28,177112.75,8628.5,0.0,138644631.0,346382589.0,75614726855.58333,34900934621.166664,327922064516.25,3649666619.0,130058737903.0,7311476636.75,159511697312.5,16710449.5,10021047808.0,11788895.6,11069.333333333334,731809.0,347043.88679245283,1677786.0,0.0,0.0,61883.0,695132.0
18:46:28,177112.75,8628.5,0.0,138644631.0,346382589.0,75614726855.58333,34900934621.166664,327922064516.25,3649666619.0,130058737903.0,7311476636.75,159511697312.5,16710449.5,10021047808.0,11788895.6,11069.333333333334,731809.0,347043.88679245283,1677786.0,0.0,0.0,61883.0,695132.0
18:56:28,177112.75,8628.5,0.0,138644631.0,346382589.0,75614726855.58333,34900934621.166664,327922064516.25,3649666619.0,130058737903.0,7311476636.75,159511697312.5,16710449.5,10021047808.0,11788895.6,11069.333333333334,731809.0,347043.88679245283,1677786.0,0.0,0.0,61883.0,695132.0
19:06:30,177112.75,8628.5,0.0,138644631.0,346382589.0,75614726855.58333,34900934621.166664,327922064516.25,3649666619.0,130058737903.0,7311476636.75,159511697312.5,16710449.5,10021047808.0,11788895.6,11069.333333333334,731809.0,347043.88679245283,1677786.0,0.0,0.0,61883.0,695132.0
19:16:30,177112.75,8628.5,0.0,138644631.0,346382589.0,75614726855.58333,34900934621.166664,327922064516.25,3649666619.0,130058737903.0,7311476636.75,159511697312.5,16710449.5,10021047808.0,11788895.6,11069.333333333334,731809.0,347043.88679245283,1677786.0,0.0,0.0,61883.0,695132.0
19:26:30,177112.75,8628.5,0.0,138644631.0,346382589.0,75614726855.58333,34900934621.166664,327922064516.25,3649666619.0,130058737903.0,7311476636.75,159511697312.5,16710449.5,10021047808.0,11788895.6,11069.333333333334,731809.0,347043.88679245283,1677786.0,0.0,0.0,61883.0,695132.0
19:36:30,177112.75,8628.5,0.0,138644631.0,346382589.0,75614726855.58333,34900934621.166664,327922064516.25,3649666619.0,130058737903.0,7311476636.75,159511697312.5,16710449.5,10021047808.0,11788895.6,11069.333333333334,731809.0,347043.88679245283,1677786.0,0.0,0.0,61883.0,695132.0
19:46:30,177112.75,8628.5,0.0,138644631.0,346382589.0,75614726855.58333,34900934621.166664,327922064516.25,3649666619.0,130058737903.0,7311476636.75,159511697312.5,16710449.5,10021047808.0,11788895.6,11069.333333333334,731809.0,347043.88679245283,1677786.0,0.0,0.0,61883.0,695132.0
19:56:30,177112.75,8628.5,0.0,138644631.0,346382589.0,75614726855.58333,34900934621.166664,327922064516.25,3649666619.0,130058737903.0,7311476636.75,159511697312.5,16710449.5,10021047808.0,11788895.6,11069.333333333334,731809.0,347043.88679245283,1677786.0,0.0,0.0,61883.0,695132.0
20:06:30,177112.75,8628.5,0.0,138644631.0,346382589.0,75614726855.58333,34900934621.166664,327922064516.25,3649666619.0,130058737903.0,7311476636.75,159511697312.5,16710449.5,10021047808.0,11788895.6,11069.333333333334,731809.0,347043.88679245283,1677786.0,0.0,0.0,61883.0,695132.0
17:56:25,312508.25,17189.958333333332,0.0,139722416.0,349071710.0,155236392627.75,72663123905.58333,653793755310.25,7506727479.375,256683398340.5,14993843631.5,331979664468.0,33670463.0,10004691968.0,11902131.4,11069.333333333334,749525.0,347043.88679245283,3100053.0,0.0,0.0,61867.0,868688.0
18:06:25,312508.25,17189.958333333332,0.0,139722416.0,349071710.0,155236392627.75,72663123905.58333,653793755310.25,7506727479.375,256683398340.5,14993843631.5,331979664468.0,33670463.0,10004691968.0,11902131.4,11069.333333333334,749525.0,347043.88679245283,3100053.0,0.0,0.0,61867.0,868688.0
18:16:25,312508.25,17189.958333333332,0.0,139722416.0,349071710.0,155236392627.75,72663123905.58333,653793755310.25,7506727479.375,256683398340.5,14993843631.5,331979664468.0,33670463.0,10004691968.0,11902131.4,11069.333333333334,749525.0,347043.88679245283,3100053.0,0.0,0.0,61867.0,868688.0
18:26:28,312508.25,17189.958333333332,0.0,139722416.0,349071710.0,155236392627.75,72663123905.58333,653793755310.25,7506727479.375,256683398340.5,14993843631.5,331979664468.0,33670463.0,10004691968.0,11902131.4,11069.333333333334,749525.0,347043.88679245283,3100053.0,0.0,0.0,61867.0,868688.0
18:36:28,312508.25,17189.958333333332,0.0,139722416.0,349071710.0,155236392627.75,72663123905.58333,653793755310.25,7506727479.375,256683398340.5,14993843631.5,331979664468.0,33670463.0,10004691968.0,11902131.4,11069.333333333334,749525.0,347043.88679245283,3100053.0,0.0,0.0,61867.0,868688.0
18:46:28,312508.25,17189.958333333332,0.0,139722416.0,349071710.0,155236392627.75,72663123905.58333,653793755310.25,7506727479.375,256683398340.5,14993843631.5,331979664468.0,33670463.0,10004691968.0,11902131.4,11069.333333333334,749525.0,347043.88679245283,3100053.0,0.0,0.0,61867.0,868688.0
18:56:28,312508.25,17189.958333333332,0.0,139722416.0,349071710.0,155236392627.75,72663123905.58333,653793755310.25,7506727479.375,256683398340.5,14993843631.5,331979664468.0,33670463.0,10004691968.0,11902131.4,11069.333333333334,749525.0,347043.88679245283,3100053.0,0.0,0.0,61867.0,868688.0
19:06:30,312508.25,17189.958333333332,0.0,139722416.0,349071710.0,155236392627.75,72663123905.58333,653793755310.25,7506727479.375,256683398340.5,14993843631.5,331979664468.0,33670463.0,10004691968.0,11902131.4,11069.333333333334,749525.0,347043.88679245283,3100053.0,0.0,0.0,61867.0,868688.0
