Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:09:07,10531498.727,85711.429,0.0,285047892.9,712358298.25,4776136634723.272,557960284530.75,4580613121748.75,1331550962971.8,100228805269.5,304207134457.5,1460933975207.5,0.0,459150495.333,66407.2,8939579136.0,427920.261,0.0,484462.0,69348.6,4.919131752990362e+18,1140435.571,0.0,0.5,20032.667,63249579.286
00:19:08,10618308.0,94282.714,0.0,285459165.3,713383032.25,5240512300501.091,617887762494.75,5043556508506.5,1464813561290.4,107034053355.0,335365644605.5,1612022126197.25,0.0,459487753.167,73191.5,8939760384.0,469226.522,0.0,505175.0,76508.5,4.919131752990356e+18,1171441.0,0.0,0.5,20016.667,68212277.714
00:29:08,10699525.364,102854.0,0.0,285877445.9,714425162.5,5705348140968.182,677752713097.25,5506432757518.5,1598053713602.8,113805674507.167,366455670380.25,1762871075192.75,0.0,459825917.667,79979.6,8939785728.0,515663.217,0.0,522931.667,83903.8,1153957.867,1202222.143,0.0,0.5,20032.667,73383839.714
00:39:08,10776274.364,111425.571,0.0,286290395.9,715454102.75,6168669086359.0,735931187309.25,5968805993527.75,1731094867958.2,120140134608.5,396878827345.75,1911808765375.25,0.0,460165137.333,86459.1,8939834112.0,558410.696,0.0,538054.333,90086.5,1168896.533,1347579.143,0.0,0.5,20051.333,78250218.524
00:49:08,10861963.091,119996.429,0.0,286707098.7,716492347.75,6632074856495.728,797190779406.5,6431599488302.75,1864313443550.4,126531179642.667,428574700945.0,2065813329466.5,0.0,460505715.0,93314.6,8939995648.0,597842.565,0.0,560557.333,96862.2,4.91913175299036e+18,1376108.0,0.0,0.5,20035.333,83378185.19
00:59:08,10958821.182,128567.429,0.0,287114780.1,717508334.5,7094353582866.728,857847608771.75,6894397575747.0,1997531302403.8,133150816989.0,460104264491.75,2218847872342.0,0.0,460846496.833,99487.3,8939647232.0,647717.13,0.0,580831.333,103457.1,1173228.0,1406034.857,0.0,0.5,20035.333,88523763.0
01:09:08,11104096.364,137138.714,0.0,287530491.7,718544217.5,7557771208474.0,919397676688.25,7357178569634.25,2130751836803.8,139596564594.667,491823733584.0,2373389838296.5,0.0,461188292.833,105526.1,8940079872.0,691285.261,0.0,591721.667,109785.1,4.919131752990361e+18,1437777.429,0.0,0.5,20058.667,93397698.81
01:19:08,11193134.0,145710.143,0.0,287928543.3,719536437.75,8021456051969.454,980459659328.25,7819809978439.25,2263905691635.4,145992570063.667,523307113857.0,2526799577879.5,0.0,461532026.667,112069.5,8940093184.0,737411.043,0.0,607722.667,116569.7,4.919131752990353e+18,1465247.429,0.0,0.5,20026.667,98688972.857
01:29:08,11397627.091,154281.0,0.0,288325904.9,720526880.75,8484436572430.363,1040083653611.0,8282048224700.0,2396905696795.0,152485395161.333,554173328524.25,2677978177847.0,0.0,461866865.0,118447.1,8939887616.0,780786.043,0.0,624516.333,123215.6,1166830.4,1551733.429,0.0,0.5,20064.667,104094306.667
01:39:08,11496722.0,162851.714,0.0,288720693.9,721510925.5,8948643578996.545,1101962640652.5,8744537073834.5,2530004382477.0,158913638800.167,585517896352.0,2832446941958.0,0.0,462201678.667,124850.1,8940409856.0,823998.304,0.0,633249.667,129909.7,1154653.6,1582436.143,0.0,0.5,20048.333,109244843.333
01:49:08,11579802.545,171423.143,0.0,289116214.5,722496814.5,9414218403550.182,1165522036368.25,9206937217478.0,2663042930922.4,165750499495.167,616804010790.0,2988745852502.0,0.0,462537569.667,131732.0,8940568576.0,859767.783,0.0,649079.333,137072.0,1153820.267,1610811.429,0.0,0.5,20080.333,114729659.619
