Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
21:30:03,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8609351680.0,0.0,0.0,0.0,503.714,0.0,0.5,8831.333,0.0
21:40:03,137400013.545,8569.857,706.706,2764111.9,6903645.75,174638429513.727,68592443166.25,451973399138.25,12822228727.2,100343829431.833,30322444483.25,271228451051.25,29028893.0,9571944192.0,47724.739,0.0,21434639.0,97615.0,0.0,0.5,9074.333,169582547.048
21:50:03,265898371.091,17140.286,1221.882,3191173.9,7967260.5,401135009103.454,136676373201.25,903320028234.5,25673207437.6,206921059267.5,60569701764.0,518785335304.25,1402032480.667,9553048320.0,93541.217,0.0,44198367.0,170637.429,0.0,0.5,9013.667,329436446.905
22:00:03,394633882.909,25710.0,1749.353,3623417.5,9043706.5,584124657855.727,203479807196.5,1354992623938.0,38463242173.2,314068291917.5,90541575306.0,775135136382.5,1430760109.333,9552848384.0,134676.783,0.0,66884068.333,244337.571,0.0,0.5,8970.333,489095461.048
22:10:03,523332758.545,34278.857,2248.765,4046370.7,10097179.0,749777572699.364,269316990893.0,1806443254988.25,50904105431.2,419968703183.5,120370507430.75,1030387810335.25,1459497191.0,9537940992.0,189122.174,0.0,89543050.0,319835.429,0.0,0.5,9002.333,648863508.476
22:20:03,649723764.727,42848.571,2768.118,4476000.3,11167165.75,918546159435.455,332437957300.0,2259107335305.0,63250757097.0,529098450168.0,149998210130.75,1281284626715.5,1488065955.333,9553650944.0,347597.304,0.0,113213767.333,393812.857,0.0,0.5,9014.667,805992909.619
22:30:03,778038400.455,51418.143,3317.588,4915392.7,12261314.75,1143420287956.0,402045614813.75,2711134529568.25,76176723273.0,638586815573.333,180166829758.0,1532962005013.0,1516642607.333,9553652480.0,390475.348,0.0,136887612.333,464451.286,0.0,0.5,9040.0,964862371.381
22:40:03,907752465.636,59987.714,3831.588,5349008.5,13341339.0,1316001015505.727,473851725810.75,3163308226955.5,89015490378.0,747169234165.0,210141545645.75,1791591814491.75,4233768771.333,9555222528.0,425798.348,0.0,160577827.333,554981.143,0.0,0.5,9336.0,1125872298.762
22:50:03,1035936264.0,68556.286,4370.941,5783114.7,14422345.25,1492178949411.182,540239163317.25,3615701449962.0,101815527489.4,855464524942.167,240018652256.0,2047368870979.0,4262312389.667,9555374080.0,472709.435,0.0,184364380.667,626995.429,0.0,0.5,9335.333,1286028668.0
23:00:03,1164324474.909,77124.857,4920.059,6219929.3,15510057.25,1659916332223.454,602671729959.75,4067815974975.25,114142826368.6,963775086892.167,269500665456.0,2306069992591.5,4290870589.333,8634312704.0,508179.652,0.0,207904110.333,698775.714,0.0,0.5,9319.333,1445247190.81
23:10:03,1293444584.909,85694.714,5438.471,6648328.3,16576971.0,1824917684786.182,661375293546.25,4519706096566.75,126533131122.2,1070450266635.5,299385771938.75,2595226988455.5,4319647053.0,9555435008.0,552015.826,0.0,231162801.0,769324.0,0.0,0.5,9276.333,1605180216.238
