Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),intel_hsw_cbo,intel_hsw_hau,intel_hsw_imc,intel_hsw_pcu,intel_hsw_qpi,intel_hsw_r2pci,intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
02:43:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590649472.0,0.0,0.0,0.0,691874.78125,655.0,0.0,0.0,7951.0,0.0
02:53:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590649472.0,0.0,0.0,0.0,691874.78125,655.0,0.0,0.0,7951.0,0.0
03:03:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590649472.0,0.0,0.0,0.0,691874.78125,655.0,0.0,0.0,7951.0,0.0
03:13:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590649472.0,0.0,0.0,0.0,691874.78125,655.0,0.0,0.0,7951.0,0.0
03:23:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590649472.0,0.0,0.0,0.0,691874.78125,655.0,0.0,0.0,7951.0,0.0
03:33:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590649472.0,0.0,0.0,0.0,691874.78125,655.0,0.0,0.0,7951.0,0.0
03:43:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590649472.0,0.0,0.0,0.0,691874.78125,655.0,0.0,0.0,7951.0,0.0
03:53:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590649472.0,0.0,0.0,0.0,691874.78125,655.0,0.0,0.0,7951.0,0.0
04:03:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8590649472.0,0.0,0.0,0.0,691874.78125,655.0,0.0,0.0,7951.0,0.0
02:43:33,5215848.75,8570.833333333334,0.0,45059924780.0,112580970951.0,252605107233.16666,29278394118.416668,445738458232.25,4690970844.375,39005601231.0,13033868279.25,123858708519.0,701635078.0,8671417600.0,1728252.6,255298.4,166454.0,691874.78125,72423.0,0.0,66023426.0,10293.0,5643001.0
02:53:34,5215848.75,8570.833333333334,0.0,45059924780.0,112580970951.0,252605107233.16666,29278394118.416668,445738458232.25,4690970844.375,39005601231.0,13033868279.25,123858708519.0,701635078.0,8671417600.0,1728252.6,255298.4,166454.0,691874.78125,72423.0,0.0,66023426.0,10293.0,5643001.0
03:03:34,5215848.75,8570.833333333334,0.0,45059924780.0,112580970951.0,252605107233.16666,29278394118.416668,445738458232.25,4690970844.375,39005601231.0,13033868279.25,123858708519.0,701635078.0,8671417600.0,1728252.6,255298.4,166454.0,691874.78125,72423.0,0.0,66023426.0,10293.0,5643001.0
03:13:34,5215848.75,8570.833333333334,0.0,45059924780.0,112580970951.0,252605107233.16666,29278394118.416668,445738458232.25,4690970844.375,39005601231.0,13033868279.25,123858708519.0,701635078.0,8671417600.0,1728252.6,255298.4,166454.0,691874.78125,72423.0,0.0,66023426.0,10293.0,5643001.0
03:23:34,5215848.75,8570.833333333334,0.0,45059924780.0,112580970951.0,252605107233.16666,29278394118.416668,445738458232.25,4690970844.375,39005601231.0,13033868279.25,123858708519.0,701635078.0,8671417600.0,1728252.6,255298.4,166454.0,691874.78125,72423.0,0.0,66023426.0,10293.0,5643001.0
03:33:34,5215848.75,8570.833333333334,0.0,45059924780.0,112580970951.0,252605107233.16666,29278394118.416668,445738458232.25,4690970844.375,39005601231.0,13033868279.25,123858708519.0,701635078.0,8671417600.0,1728252.6,255298.4,166454.0,691874.78125,72423.0,0.0,66023426.0,10293.0,5643001.0
03:43:34,5215848.75,8570.833333333334,0.0,45059924780.0,112580970951.0,252605107233.16666,29278394118.416668,445738458232.25,4690970844.375,39005601231.0,13033868279.25,123858708519.0,701635078.0,8671417600.0,1728252.6,255298.4,166454.0,691874.78125,72423.0,0.0,66023426.0,10293.0,5643001.0
03:53:34,5215848.75,8570.833333333334,0.0,45059924780.0,112580970951.0,252605107233.16666,29278394118.416668,445738458232.25,4690970844.375,39005601231.0,13033868279.25,123858708519.0,701635078.0,8671417600.0,1728252.6,255298.4,166454.0,691874.78125,72423.0,0.0,66023426.0,10293.0,5643001.0
04:03:34,5215848.75,8570.833333333334,0.0,45059924780.0,112580970951.0,252605107233.16666,29278394118.416668,445738458232.25,4690970844.375,39005601231.0,13033868279.25,123858708519.0,701635078.0,8671417600.0,1728252.6,255298.4,166454.0,691874.78125,72423.0,0.0,66023426.0,10293.0,5643001.0
02:43:33,5520116.75,17141.916666666668,0.0,90486362469.0,226077669769.0,509830458958.375,59720377078.125,890697966536.75,9430513111.25,81940310187.0,26205134572.25,251384554502.5,1403505674.0,8674653568.0,2045031.2,255334.8,184871.0,692018.75,101024.0,0.0,66023426.0,10364.0,5981038.0
02:53:34,5520116.75,17141.916666666668,0.0,90486362469.0,226077669769.0,509830458958.375,59720377078.125,890697966536.75,9430513111.25,81940310187.0,26205134572.25,251384554502.5,1403505674.0,8674653568.0,2045031.2,255334.8,184871.0,692018.75,101024.0,0.0,66023426.0,10364.0,5981038.0
03:03:34,5520116.75,17141.916666666668,0.0,90486362469.0,226077669769.0,509830458958.375,59720377078.125,890697966536.75,9430513111.25,81940310187.0,26205134572.25,251384554502.5,1403505674.0,8674653568.0,2045031.2,255334.8,184871.0,692018.75,101024.0,0.0,66023426.0,10364.0,5981038.0
03:13:34,5520116.75,17141.916666666668,0.0,90486362469.0,226077669769.0,509830458958.375,59720377078.125,890697966536.75,9430513111.25,81940310187.0,26205134572.25,251384554502.5,1403505674.0,8674653568.0,2045031.2,255334.8,184871.0,692018.75,101024.0,0.0,66023426.0,10364.0,5981038.0
03:23:34,5520116.75,17141.916666666668,0.0,90486362469.0,226077669769.0,509830458958.375,59720377078.125,890697966536.75,9430513111.25,81940310187.0,26205134572.25,251384554502.5,1403505674.0,8674653568.0,2045031.2,255334.8,184871.0,692018.75,101024.0,0.0,66023426.0,10364.0,5981038.0
03:33:34,5520116.75,17141.916666666668,0.0,90486362469.0,226077669769.0,509830458958.375,59720377078.125,890697966536.75,9430513111.25,81940310187.0,26205134572.25,251384554502.5,1403505674.0,8674653568.0,2045031.2,255334.8,184871.0,692018.75,101024.0,0.0,66023426.0,10364.0,5981038.0
03:43:34,5520116.75,17141.916666666668,0.0,90486362469.0,226077669769.0,509830458958.375,59720377078.125,890697966536.75,9430513111.25,81940310187.0,26205134572.25,251384554502.5,1403505674.0,8674653568.0,2045031.2,255334.8,184871.0,692018.75,101024.0,0.0,66023426.0,10364.0,5981038.0
03:53:34,5520116.75,17141.916666666668,0.0,90486362469.0,226077669769.0,509830458958.375,59720377078.125,890697966536.75,9430513111.25,81940310187.0,26205134572.25,251384554502.5,1403505674.0,8674653568.0,2045031.2,255334.8,184871.0,692018.75,101024.0,0.0,66023426.0,10364.0,5981038.0
04:03:34,5520116.75,17141.916666666668,0.0,90486362469.0,226077669769.0,509830458958.375,59720377078.125,890697966536.75,9430513111.25,81940310187.0,26205134572.25,251384554502.5,1403505674.0,8674653568.0,2045031.2,255334.8,184871.0,692018.75,101024.0,0.0,66023426.0,10364.0,5981038.0
02:43:33,5716584.5,25713.583333333332,0.0,135975260188.0,339730420919.0,767506737751.0,90523781307.91667,1335750225906.25,14175893364.625,125043817358.5,39398077264.25,379917806126.0,2105383855.0,8677440128.0,2423502.4,255334.8,202494.5,692026.625,129433.0,0.0,66023426.0,10326.0,6205506.0
