Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
19:35:37,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8574320896.0,0.0,0.0,0.0,1166553.0,167.286,0.0,0.5,7263.0,0.0
19:45:37,3156094.909,8568.857,0.0,1380560.3,3445701.5,143918523.455,8132442.75,191998756662.0,13490411.0,239847104278.667,29266453.0,191847319.25,7711895.0,9193570048.0,53048.609,0.0,515822.0,1166553.0,27310.857,0.0,0.5,8235.333,3572956.286
19:55:37,3590699.0,17136.429,0.0,8368629.3,20902834.75,413357380.364,21530215.75,648221476960.25,21402077.2,243993354307.333,7158422888.75,34475159669.75,21983221.0,8632959232.0,100906.261,0.0,2318563.333,1166553.0,57140.0,0.0,0.5,8222.667,5040876.286
20:05:38,5117864.273,25706.571,0.0,17243622.9,43075255.75,538591121.182,34950985.75,1050282435455.75,23623852.6,297035510438.167,12725461709.25,61256735052.25,34875831.667,8598871552.0,144516.696,0.0,4075870.667,1166553.0,88388.571,0.0,0.5,8282.667,7697618.238
20:15:46,6252981.273,34277.143,0.0,39217792.1,97980962.5,607904703.364,44384704.75,1231119174731.75,24833993.6,546795639090.5,12735557101.75,61360158444.0,42385326.0,8626100992.0,1069015.304,0.0,4122145.333,1166553.0,120242.0,0.0,0.5,8602.333,8946981.0
20:25:46,6313700.727,42968.857,0.0,39660515.1,99083711.0,678051822.455,52067552.5,1413800692983.0,25495817.8,800921297873.833,12741988569.75,61439608580.25,49986250.667,8626017536.0,1106290.348,0.0,4135972.333,1166553.0,147040.857,0.0,0.5,8563.667,9059260.286
20:35:46,7242358.818,51539.143,0.0,51256588.5,128056639.75,728259790.727,60654210.25,1683886121941.5,26947716.8,973816337818.833,14032822503.5,67701852536.5,59441463.333,8837031936.0,1159187.783,0.0,4927834.667,1166553.0,177622.429,0.0,0.5,8729.667,10378293.286
20:45:46,7369002.545,60109.571,0.0,62610407.3,156423895.75,783305083.182,72287104.5,2138922051675.75,28943753.6,978988091667.167,20138928177.75,97087837070.0,73446367.667,9074097920.0,1200562.0,0.0,6965524.333,1166553.0,206373.0,0.0,0.5,8748.333,11577723.095
20:55:46,7512784.455,68679.571,0.0,64405680.3,160905599.75,837602308.727,84290237.5,2594820765825.0,30907987.2,983923977549.333,26849513755.75,129399997915.5,87603277.0,8875467264.0,1296169.348,0.0,8701445.333,1166553.0,235328.429,0.0,0.5,8753.667,12676630.333
21:05:46,8265944.364,77250.143,0.0,90257132.7,225501769.0,892173900.636,102030960.75,2888679102659.75,33547645.2,1151269078415.5,29782033827.75,143671782968.25,1442210066.667,8630216960.0,1361632.13,0.0,9668932.667,1166553.0,286309.0,0.0,0.5,8757.667,14445667.381
21:15:46,8862759.182,85820.714,0.0,97689334.5,244072125.25,952512119.727,244078579.5,3081090002962.25,38075188.4,1393485678558.667,29826605939.5,145408426679.75,1449921565.333,8638557440.0,1404636.0,0.0,9764801.667,1166553.0,314231.571,0.0,0.5,8759.333,15813308.81
