Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:08:27,22970977.364,128575.143,150779739.588,245768081231.4,612792767433.25,3853485842444.818,340795130262.75,6152135059798.0,3842932666.6,503026115406.167,42317099912.0,900518626612.75,5790530637.333,8636342016.0,6226466.957,0.0,423399.0,1486923.667,643395.857,0.0,66023426.5,8874.0,20230696.286
00:18:27,24213259.545,137146.857,150779739.588,261816072006.6,652808586788.5,4111886364338.546,368992217007.25,6563188195526.75,5376169226.2,539597728616.167,47984849702.75,975112508109.75,5818616843.333,8636817920.0,6683524.565,0.0,459636.0,1486923.667,682504.429,0.0,66023426.5,8960.333,21290673.571
00:28:27,24327991.727,145718.0,150779739.588,278433719163.4,694244918191.5,4370186926351.636,397616031538.0,6974160862697.75,6955748030.0,578290771097.167,53835109012.0,1050862387766.75,5846728774.667,8637097216.0,6742757.217,0.0,481615.667,1486923.667,710253.571,0.0,66023426.5,8902.0,21444991.667
21:38:25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8566110208.0,0.0,0.0,0.0,1486923.667,157.0,0.0,0.5,6558.333,0.0
21:48:25,4354372.545,8571.0,12571035.235,15874908672.8,39580429070.25,254182661287.0,22547062801.75,398432772423.5,130417185.4,51605779305.333,2468556332.25,57669855263.0,27298497.0,8625301504.0,3016511.043,0.0,144155.0,1486923.667,71132.0,0.0,66023426.5,8605.0,4880313.571
21:58:25,4598681.909,17142.857,25940396.882,32775692126.2,81718916434.5,510534428834.0,45170330180.25,811014994603.5,263041931.8,80772935948.5,5075297849.75,116975187179.75,54811165.667,8625831680.0,3068025.13,0.0,164037.333,1486923.667,99202.286,0.0,66023426.5,8659.0,5200108.571
22:08:25,4693300.636,25714.571,39144621.235,49463314614.2,123325592032.0,767054185670.273,67819627425.25,1221565799954.75,394172014.4,112993068172.0,7649875152.5,175976679635.0,82339148.333,8625866752.0,3126067.609,0.0,170666.333,1486923.667,127476.143,0.0,66023426.5,8707.667,5313132.429
22:18:26,6181515.273,34286.429,51130103.353,64573414489.8,160998973598.75,1023388456478.636,89747213503.25,1629831274669.75,514232077.8,149430635530.0,9995034367.5,233045764757.75,1454135077.667,8627737344.0,3344663.043,0.0,194351.667,1486923.667,177679.286,0.0,66023426.5,8884.0,6702205.762
22:28:26,7589080.818,42858.0,63528645.824,80377527495.2,200403874202.25,1279945943727.546,111679450101.75,2039315394188.0,638894635.2,185788562198.333,12435010025.75,290663128003.5,1481651165.0,8628030720.0,3448990.826,0.0,214357.333,1486923.667,206927.143,0.0,66023426.5,8868.333,7760555.762
22:38:26,8991108.909,51429.286,76168279.412,96609086397.6,240875341590.0,1536515809535.364,133489764625.5,2451449036106.5,766976024.4,215032757854.5,14941745330.75,348561381421.0,1509179355.0,8628163840.0,3576475.174,0.0,236872.333,1486923.667,239303.571,0.0,66023426.5,8836.0,8808500.714
22:48:26,10521665.364,60001.0,89132837.647,113269734002.4,282416771692.5,1793443145662.273,155510055424.0,2864392877553.25,897849455.4,243747340897.667,17508434774.5,407072205225.75,2880987716.0,8628191488.0,3632637.217,0.0,262564.333,1486923.667,266783.429,0.0,66023426.5,8836.0,9946924.381
22:58:26,12058517.273,68572.571,101599048.647,129292718606.4,322368429696.5,2050165037107.273,177280696013.0,3277582700252.25,1023865583.8,270107984783.167,19978168653.5,464778066061.25,2908509754.667,8628240640.0,3670562.043,0.0,280849.667,1486923.667,293042.286,0.0,66023426.5,8820.333,11108184.476
23:08:26,13452503.636,77144.429,114077576.0,145339337641.2,362378762474.5,2307177371210.454,199072809981.5,3691734952131.25,1151269043.8,296071054807.5,22452119808.75,522492583494.5,2936023626.0,8628548352.0,3717352.348,0.0,306734.667,1486923.667,319722.714,0.0,66023426.5,8836.0,12158538.857
23:18:26,14904632.909,85716.857,127840484.706,163120067070.2,406713617008.0,2564367102286.182,221490024348.25,4104100168525.5,1303631513.0,323923231086.0,25197181958.5,582742645206.25,2963559004.333,8628531968.0,3906923.261,0.0,328719.667,1486923.667,366668.571,0.0,66023426.5,8852.0,13413398.762
23:28:26,16604435.182,94288.286,141383666.118,180621295915.6,450351578342.5,2821559548033.636,243894256435.5,4513681600618.25,1455408813.4,357237456911.333,27905253685.75,642670284085.5,4335360908.667,8628978176.0,4252800.87,0.0,357060.0,1486923.667,423450.0,0.0,66023426.5,8874.333,14908372.095
23:38:26,18158893.364,102860.0,150779739.588,197822424308.8,493241274267.75,3078635150296.636,266208266449.0,4922599427421.75,1606000597.6,394206253192.833,30574082986.0,702230824993.0,4362887722.333,8629624320.0,4736096.565,0.0,367904.333,1486923.667,478565.714,0.0,66023426.5,8890.0,16208384.952
23:48:27,19859029.636,111431.429,150779739.588,215244685960.4,536682497296.25,3335893356843.0,288660244797.25,5331073237368.25,1758024775.8,430832222766.833,33275295040.5,762099051225.75,4390415828.667,8629732352.0,5217043.783,0.0,374097.0,1486923.667,531849.714,0.0,66023426.5,8826.0,17623119.19
23:58:27,21413879.091,120003.857,150779739.588,230868533374.2,575640569661.75,3594748886485.727,313552423043.5,5740698924080.5,2429563307.8,467009416970.333,37061858613.5,828626941669.75,4418231397.333,8635584000.0,5744854.174,0.0,397790.667,1486923.667,587753.429,0.0,66023426.5,8859.0,18930130.143
