Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573566720.0,0.0,0.0,0.0,141.571,0.0,0.5,6054.667,0.0
07:14:15,3417154.182,8619.857,2024930113.882,63690420891.2,159099632013.0,210653806043.364,30237392263.25,369256816363.5,2774960361.4,91428799272.667,11873535837.25,123793171029.75,29540362.667,8670885376.0,780722.826,0.0,174891.333,54211.857,0.0,65751042.0,8133.333,3805417.81
07:24:15,3510285.909,17193.714,2040789749.824,132033152170.2,329820688813.0,424645449602.0,61425929063.75,739064226804.75,5874909087.2,179118743401.333,24963728267.5,254814360951.75,59775604.667,8669064192.0,814081.913,0.0,198679.667,81796.429,0.0,65751042.0,8119.667,3948819.048
07:34:15,3836166.636,25765.286,2056589884.412,199951124256.1,499480458327.5,638788113235.909,92470934990.75,1108898130030.5,8939540704.0,266856585227.667,38047108856.0,385508676745.5,1434290857.0,8669414400.0,854899.565,0.0,221760.0,109930.143,0.0,65751042.0,8157.0,4285842.857
07:44:15,3923340.0,34337.143,2072460584.294,268014038316.7,669502430154.5,851936477645.364,123570493099.75,1478808273265.5,11994690949.8,353710812603.5,51137689135.0,516365175988.0,1464541322.667,8669587456.0,890996.522,0.0,246959.667,136113.286,0.0,65751042.0,8157.0,4397691.333
07:54:16,4004552.545,42908.857,2088372064.941,336422252479.9,840386918241.25,1064258996315.545,154606415803.0,1848676374090.25,15019293959.4,440750487055.333,64187125951.75,646955708315.5,2839050714.0,8669726720.0,934439.217,0.0,271524.0,161602.0,0.0,65751042.0,8140.667,4508763.857
08:04:16,4083157.545,51480.571,2104267893.118,404751732448.3,1011075189958.0,1277877494009.364,185709932154.25,2218649007610.5,18035997041.0,527875807110.5,77283537856.0,777629080800.0,2869303867.667,8669977344.0,974160.783,0.0,296271.667,187468.286,0.0,65751042.0,8140.667,4632825.476
08:14:16,4164738.091,60052.286,2120175553.765,473246878385.3,1182176400034.75,1490298843235.727,216562102129.0,2588510581031.0,21079812479.8,615019047160.667,90405356436.25,908088601533.0,4243812637.0,8669794304.0,1016979.739,0.0,321591.0,213686.143,0.0,65751042.0,8140.667,4753083.476
08:24:16,4263455.455,68623.857,2136086912.176,541651421074.1,1353051746037.25,1703495125868.091,247309695201.5,2958542466836.5,24138533900.2,700818331726.167,103532580620.75,1038391541159.25,4274043714.333,8670499328.0,1053425.174,0.0,344768.667,240174.857,0.0,65751042.0,8172.667,4867479.048
08:34:16,4495125.727,77195.0,2151962521.118,609902814183.5,1523544478180.0,1915433700467.091,278070336782.0,3328360158550.5,27219009174.6,788507017927.333,116709888410.5,1168792364032.5,4304269696.667,8670875904.0,1104362.696,0.0,384382.667,267026.857,0.0,65751042.0,8162.667,5135182.905
08:44:16,4596819.455,85766.429,2167857706.882,678148947005.9,1694023973848.75,2128952629511.0,308869506357.5,3698215871561.5,30377016333.2,876721726547.667,130079735247.0,1299760381656.25,5678780127.667,8670727936.0,1144419.826,0.0,407262.667,293312.143,0.0,65751042.0,8162.667,5253323.333
08:54:16,4678775.818,94338.429,2183793951.824,746582376552.9,1864971599125.75,2342865904374.0,340087123120.75,4068618598545.0,33529980539.2,961282871432.0,143454920465.75,1431466314025.5,5709035777.0,8670696192.0,1181405.652,0.0,432210.333,319060.143,0.0,65751042.0,8178.667,5369071.286
09:04:16,4859790.091,102909.571,2199711686.588,814870844319.9,2035556791641.75,2556736324107.818,371100301280.5,4438983347741.75,36741181905.2,1045917289329.667,156987282147.5,1563323424934.75,5739310168.667,8670666752.0,1228279.957,0.0,456803.667,347357.571,0.0,65751042.0,8130.667,5582203.333
09:14:16,5360343.818,111480.857,2215577076.118,882974294465.2,2205680020804.0,2769230031550.454,401997349595.0,4809163124708.75,39975186666.8,1131993927438.333,170509462008.75,1695136263984.75,5769575448.667,8672228864.0,1375532.348,0.0,487196.667,376470.714,0.0,65751042.0,8295.0,6177359.0
09:24:16,5447888.545,120052.143,2231377845.941,950808484376.9,2375130463775.25,2982109928536.364,433020800040.25,5179135980372.25,43190709863.4,1219565403206.833,183998107128.75,1826949590643.75,7144105020.667,8672178432.0,1422684.913,0.0,508224.0,404009.286,0.0,65751042.0,8263.0,6290563.048
