Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:13,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8574532608.0,0.0,0.0,0.0,139.857,0.0,0.5,6024.0,0.0
07:14:13,1224882.909,8585.714,329472.471,564510.1,1404595.5,60854529.909,5773533.75,181672225860.25,13099575.8,252946476473.667,6702461.25,73848143.5,6406406.667,8575509248.0,44590.652,0.0,15211.333,28493.714,0.0,0.5,6488.667,1229221.0
07:24:13,1493052.0,17156.0,634169.882,1086250.3,2703136.25,118166487.636,11524510.25,363799962185.5,26108289.8,505124186898.0,13069274.5,148382319.75,12819227.0,8575977472.0,92234.609,8.059257119581843e+17,29050.333,55700.286,0.0,0.5,6507.0,1577905.143
07:34:13,1997682.909,25725.857,952620.529,1631719.5,4060540.0,175794997.545,17367467.25,544857061599.0,28154776.6,757368477280.333,19578958.75,220023463.0,19218593.333,8576875264.0,145085.696,8.059257119581843e+17,45058.0,83621.286,0.0,0.5,6577.0,2226391.048
07:44:13,2088945.909,34295.857,1257528.471,2153836.7,5359976.5,231858813.364,23033857.5,726578280590.5,28578727.8,1009858418574.0,25672327.0,289764125.25,25592022.667,8576911104.0,188571.783,8.059257119581843e+17,58364.0,110383.0,0.0,0.5,6577.0,2331236.762
07:54:13,2195855.545,42866.143,1564004.294,2678670.7,6666068.0,289370775.182,28647666.25,908088085663.75,29058136.8,1262359461446.0,31917978.5,361135892.25,31974683.333,8577075968.0,229201.13,9.850203146155585e+17,72307.0,136951.143,0.0,0.5,6572.667,2448423.81
08:04:13,2285631.455,51436.143,1860860.118,3186864.7,7931015.0,346832228.636,34241152.25,1088526055700.5,29565670.0,1514555427263.667,38632299.5,428939501.75,38355820.0,8576971520.0,281869.783,9.850203146155585e+17,86452.0,163781.714,0.0,0.5,6594.0,2579911.81
08:14:13,2373169.636,60006.143,2162160.118,3702738.1,9215009.0,405568345.091,39982013.25,1269137599676.5,30051831.2,1766921789783.333,45009399.75,500929841.75,44734499.333,8577005056.0,328532.565,9.850203146155585e+17,100441.667,190624.429,0.0,0.5,6546.0,2689969.952
08:24:13,2477468.0,68576.0,2490439.294,4265150.9,10614499.0,462582746.909,45272807.5,1450463129059.25,30605593.4,2018121171453.333,51771930.0,565745117.0,51127213.667,8577147648.0,375823.087,3.581892053147494e+17,114878.667,218022.429,0.0,0.5,6573.667,2803015.0
08:34:13,2718439.364,77146.0,2790489.353,4778869.3,11893094.5,522782676.0,51496732.0,1632779613982.25,31148923.8,2270221632078.834,58672267.0,641718834.75,57530411.667,8577095680.0,433853.174,3.581892053147494e+17,139169.667,245932.857,0.0,0.5,6584.0,3058489.381
08:44:13,2811942.727,85716.429,3088221.294,5288583.1,13161788.25,582181218.636,57037332.0,1813674458027.0,31651652.4,2522458054723.5,65180895.25,713371768.0,63914414.333,8577102080.0,477245.174,3.581892053147494e+17,152688.667,272777.0,0.0,0.5,6568.333,3166551.381
08:54:13,3008591.364,94286.429,3387135.118,5800325.7,14435525.25,643698621.455,62772224.25,1994546348807.75,36223421.0,2774561115150.166,71761080.5,786187076.25,70303055.333,8577469440.0,529654.391,8.954730132868714e+17,167507.667,299980.714,0.0,0.5,6609.333,3368824.143
