Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:09:16,3669047004.818,94287.857,0.0,4942828.3,12308370.5,3229617418105.454,746570562587.5,4988861153276.0,59490049192.4,223404057326.333,252794287330.0,2456832658060.75,4340124529.333,8655883776.0,472525.348,1255.49,211533982.667,1165762.867,1906406.0,0.0,0.5,8002.667,4030797492.714
00:19:16,4025230694.182,102859.571,0.0,5377846.1,13391684.25,3521702211808.727,816085280023.25,5444852897329.0,64498991914.6,240009746248.167,280930280080.25,2684643896774.25,4368532207.0,8669449472.0,513128.217,1255.49,232337012.333,1165762.867,1998955.429,0.0,0.5,7986.667,4421855445.619
00:29:16,4363843648.455,111431.0,0.0,5813624.9,14476899.75,3814457423230.636,886218875125.5,5900765280905.75,69690131051.8,256222653363.0,307418785830.25,2914444507862.25,5741250147.0,8668250624.0,553960.696,1255.49,252785668.333,1165762.867,2088919.286,0.0,0.5,7955.0,4794457939.714
00:39:16,4678954725.818,120002.714,0.0,6250208.5,15564065.0,4104177964604.091,956854050671.75,6357809049789.25,75085050493.0,271801916435.667,335382366711.0,3150473698369.25,7114220160.333,8669011456.0,598290.565,1255.49,274803022.0,1165762.867,2175807.0,0.0,0.5,7986.667,5144769157.429
00:49:16,4980572234.182,128574.286,0.0,6691305.5,16662397.25,4398352485129.909,1036651387970.0,6809975691279.25,80184905336.0,294517350117.167,358466337371.5,3402865927919.25,7142718867.667,8692837376.0,632508.957,1255.49,294090059.667,1165762.867,2258306.714,0.0,0.5,7987.0,5476622733.143
00:59:16,5361985178.091,137145.714,0.0,7130648.3,17756436.75,4690294037710.728,1101910341812.25,7263672197644.5,86290488582.0,311551241046.167,381100580565.25,3624401899940.5,7170393189.333,8636297216.0,672501.13,1255.49,313726105.667,1165762.867,2373937.143,0.0,0.5,8019.0,5893271593.333
01:09:16,5697412465.909,145717.143,0.0,7566437.3,18841659.75,4983914661835.0,1170769494242.5,7716699425223.75,92441734124.4,329396451159.333,400821701750.5,3855805318504.25,7198539561.0,8669335296.0,723365.652,1255.49,334787174.333,1165762.867,2462843.143,0.0,0.5,8003.0,6263047044.429
01:19:17,6039548650.545,154288.714,0.0,8008013.5,19941191.0,5276256609313.637,1239374526446.25,8172922280516.0,97684272675.8,346179151167.333,425968817442.5,4086319289854.5,8571380017.333,8670220288.0,764458.522,1255.49,356011872.333,1165762.867,2574125.286,0.0,0.5,7976.667,6639595813.762
01:29:17,6351724996.0,162860.429,0.0,8451788.1,21046283.75,5571395853320.728,1313292257513.75,8622880339779.25,103980726348.8,366493935657.667,446606056390.5,4326367330850.0,8599366787.333,8607340544.0,812620.348,1255.49,375712120.667,1165762.867,2662627.143,0.0,0.5,7821.667,6984355075.095
01:39:17,6684898869.545,171432.571,0.0,8889136.3,22135370.0,5864761836185.818,1385172807025.75,9077527046600.75,109540567719.8,391151828730.167,471048426481.0,4561237141437.75,8627684675.667,8655828480.0,867055.739,1255.49,394034815.0,1165762.867,2772360.714,0.0,0.5,7853.667,7349373598.048
01:49:17,7055600437.0,180004.286,0.0,9330746.5,23234973.0,6159132525653.272,1453887984747.0,9533386519044.5,114473359686.0,408050903890.0,497813434590.5,4788473660180.0,8656207611.333,8670267648.0,922803.957,1255.49,413901024.667,1165762.867,2863801.857,0.0,0.5,7837.667,7755652610.905
01:59:17,7370655808.0,188575.571,0.0,9759751.9,24303490.25,6451701889212.0,1522639387606.75,9989249425309.75,119842558023.8,425436384075.667,521226241186.0,5020845465404.5,10028924113.0,8669240576.0,965329.87,1255.49,435393671.0,1165762.867,2950059.714,0.0,0.5,7853.667,8104728782.952
02:09:17,7682506829.364,197147.429,0.0,10186119.5,25365489.25,6744029367675.637,1591686471309.25,10444445245698.0,125235448560.6,442694325226.833,542651601604.25,5253228863801.25,10057489424.667,8617667584.0,1002451.783,1255.49,456149698.333,1165762.867,3036823.286,0.0,0.5,7853.667,8450181886.238
02:19:17,7979806734.545,205719.429,0.0,10612763.7,26428170.5,7037693102812.546,1670462992549.0,10893647448900.5,132390019814.6,470891760670.833,562395486421.5,5505585569930.5,10085396897.333,8590106368.0,1043580.565,1255.49,475151748.333,1165762.867,3142002.857,0.0,0.5,7885.667,8777885800.048
02:29:17,8350361733.727,214290.429,0.0,11050684.7,27518696.5,7330489264022.272,1739765167681.0,11349863950681.25,137358785260.4,486876627059.0,589889545606.5,5736282322496.5,10113797689.333,8657326848.0,1095235.826,1255.49,496570201.667,1165762.867,3240347.429,0.0,0.5,7869.667,9183999800.333
02:39:17,8663335778.273,222861.429,0.0,11482294.1,28593663.75,7622847076297.454,1812291848418.5,11803927843137.25,142817047512.4,504900784105.833,617251523584.75,5969572701347.75,11486257041.333,8651238656.0,1139145.565,1255.49,517251002.667,1165762.867,3327504.571,0.0,0.5,7837.667,9529774943.19
02:49:17,8976274849.727,231444.0,0.0,11913944.3,29668743.5,7908587862318.728,1882265918120.5,12258219838020.25,148961361250.4,522426362185.833,643056150536.0,6204583623537.75,11514650676.333,8670171392.0,1176204.783,1255.49,538613937.0,1165762.867,3410897.0,0.0,0.5,7885.333,9876627389.81
02:59:18,9291946920.727,240016.143,0.0,12341610.1,30734049.5,8199704032103.363,1954491340254.5,12710534650504.5,155278658028.4,540817710684.0,666676710935.5,6442244819883.75,11542629711.667,8593734144.0,1222574.696,1255.49,560073442.0,1165762.867,3497761.286,0.0,0.5,7885.667,10225277698.476
03:09:18,9598630122.636,248587.714,0.0,12756704.5,31768236.0,8494586853353.182,2030682169855.25,13160597372101.5,162082348712.2,564509349631.833,682518637096.0,6687763558735.25,12914744138.333,8600588032.0,1263675.261,1255.49,578729636.333,1165762.867,3601708.0,0.0,0.5,7885.667,10562855469.0
