Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:09:21,4791541.545,197137.0,23221866.882,259856349436.6,648674536660.25,5566001878681.728,1652945874997.0,10390316870057.75,29772069025.8,19371820373.833,106050348595.75,5235705678512.25,10037911273.0,8698635264.0,1758052.957,0.0,665063.333,114774.6,687444.857,0.0,233990370.0,46633.0,5917881.095
00:19:21,4891767.273,205708.143,23221866.882,271111550250.6,676770683060.25,5808645430661.182,1724784592503.25,10842290304077.25,31057030975.8,20097896811.167,110643038093.25,5463322513837.75,11409476376.333,8699180544.0,1794833.304,0.0,689429.667,114774.6,716690.429,0.0,233990370.0,46633.333,6048291.857
00:29:21,5028132.091,214279.429,23221866.882,282368536097.0,704871290673.25,6051188440400.272,1796549551680.75,11294265762008.5,32342989670.8,20835479760.0,115238250128.5,5690753359403.75,11436788669.333,8699241984.0,1834830.391,0.0,724599.667,114774.6,746360.429,0.0,233990370.0,46681.667,6212076.429
00:39:21,5108612.636,222850.571,23221866.882,293658002637.2,733052968827.0,6293521520701.546,1868320625145.75,11746248694866.0,33645905439.6,21559816079.333,119848382903.75,5918135244446.75,11464114432.0,8699012864.0,1867942.261,0.0,731752.667,114774.6,774069.571,0.0,233990370.0,46617.333,6325487.619
00:49:21,5191334.182,231421.857,23221866.882,304941739586.2,761220350811.0,6535706146068.363,1940121395685.5,12198230205961.5,34946970034.6,22288803078.833,124450272649.0,6145540721903.75,11491388457.667,8699362816.0,1914023.913,0.0,756696.667,114774.6,803571.429,0.0,233990370.0,46649.333,6436669.095
00:59:22,5295292.0,239993.0,23221866.882,316251340219.0,789452292041.5,6777955237525.272,2011906313891.75,12650218908083.75,36252559053.8,23012888712.833,129069657265.25,6372961627649.0,12862992504.0,8699304448.0,1955206.522,0.0,782204.0,114774.6,833325.714,0.0,233990370.0,46633.667,6559646.429
01:09:22,5389560.273,248564.286,23221866.882,327589055946.8,817754419400.25,7020131105459.272,2083539703705.0,13102219846405.5,37558937755.6,23739937838.833,133690752438.75,6600272973522.5,12890298169.0,8699481344.0,2000928.783,0.0,808130.667,114774.6,863662.143,0.0,233990370.0,46649.333,6669053.619
01:19:22,5489789.364,257135.429,23221866.882,338907288999.0,846007912210.25,7262228122880.363,2155495002827.0,13554211129275.75,38862995523.8,24462647472.333,138307258058.0,6828213997563.75,12917638956.0,8699287296.0,2053489.043,0.0,831786.0,114774.6,892796.0,0.0,233990370.0,46601.333,6793743.238
01:29:22,5605287.182,265706.714,23221866.882,350188499690.4,874168984854.5,7504501293958.818,2227218885644.0,14006195404682.25,40163562536.2,25193109052.833,142909724004.0,7055446723214.25,12944935352.0,8699480576.0,2096698.435,0.0,867606.667,114774.6,923578.857,0.0,233990370.0,46633.667,6952462.524
01:39:22,5693224.455,274277.857,23221866.882,361528190264.4,902476040359.0,7746581512404.546,2299031513190.75,14458190655805.25,41470803343.6,25915224217.167,147535593630.25,7283133808775.5,14316485768.333,8699403776.0,2133370.87,0.0,892587.0,114774.6,953983.714,0.0,233990370.0,46633.333,7055729.333
01:49:22,5784515.091,282849.0,23221866.882,372824423749.8,930674614577.75,7988917898074.546,2370818058435.5,14910174795769.25,42771843697.0,26639863643.667,152139750009.5,7510570931410.25,14343807287.333,8699570432.0,2176169.522,0.0,918543.0,114774.6,984742.429,0.0,233990370.0,46601.333,7161236.333
