Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:38:48,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8561878784.0,0.0,0.0,0.0,1277596.267,142.0,0.0,0.5,7320.333,0.0
07:48:48,3818000.455,8570.429,0.0,40246645.9,100574978.75,25975314894.091,822508776.5,218393122246.25,14650203.8,219709101168.833,82413698.25,5161880039.25,10245982.333,8759582720.0,1199331.739,0.0,170120.667,1277596.267,70278.429,0.0,0.5,9414.667,4313142.19
07:58:48,4058224.0,17140.714,0.0,76139839.3,190277190.0,51777116651.0,1358728811.75,465893329515.25,22699776.6,453806870313.5,133600647.5,9852756779.75,20892082.0,8766431488.0,1249624.565,0.0,208679.667,1279344.0,96760.0,0.0,0.5,9524.333,4710302.714
08:08:48,4254519.091,25710.714,0.0,112027599.7,279965875.5,77808777511.364,1842860278.0,713953232331.0,30095196.4,689174783873.5,185075765.0,14755109801.75,31461548.0,8747749888.0,1305815.565,0.0,247494.0,1279344.8,124008.286,0.0,0.5,9496.333,5027401.238
08:18:48,4480966.455,34279.571,0.0,147947613.5,369734133.0,103941922449.0,2236181802.5,993157439709.0,48897266.4,882412107418.333,234659247.0,19332925203.5,42530012.333,8756769536.0,1362094.87,0.0,286010.333,1279935.733,151351.571,0.0,0.5,9543.667,5336406.571
08:28:48,4733864.636,42849.571,0.0,207498974.3,518563068.0,159698343133.455,2808174425.25,1326547093856.5,72786528.2,1083868637324.333,322173687.75,28658655503.5,55531636.333,8727101440.0,1411374.13,0.0,346625.0,1276088.0,180243.143,0.0,0.5,9549.667,5743573.429
08:38:48,4809486.182,51419.286,0.0,251491874.9,628508786.75,213223950258.818,3148416558.75,1659859045054.5,93889821.0,1299265818978.167,388508741.25,35021129909.75,67536339.667,8733985536.0,1475673.13,0.0,390153.0,1278036.267,207272.571,0.0,0.5,9517.667,5953316.762
08:48:48,4885486.273,59988.286,0.0,291073426.3,727428818.0,221139245846.091,3572909437.0,1944834446584.0,114523368.8,1489618178329.833,447145384.75,41089679038.5,1422949320.0,8737348608.0,1525587.609,0.0,433056.0,1280930.4,234102.714,0.0,0.5,9517.667,6151082.19
08:58:48,4964836.364,68557.286,0.0,326962361.1,817120163.25,221312159347.636,3804565064.5,2249175009253.0,133820920.2,1713604783871.833,516231629.75,46669668593.0,1434219543.333,8744570880.0,1583060.696,0.0,469422.333,1281210.4,260819.286,0.0,0.5,9549.667,6350260.762
09:08:48,5033751.636,77124.429,0.0,364315674.5,910471753.0,221677822957.727,4089135429.25,2570727760279.5,153433851.8,1921326554495.833,571141452.25,53201763726.0,1445678986.0,8728195072.0,1625956.87,0.0,508991.667,1281086.933,287635.0,0.0,0.5,9501.667,6543139.905
