Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:05:28,13352659.091,180014.857,4246489.588,55380993.4,138313859.0,2472525015326.091,1784712315930.25,4580177107705.75,440801147651.6,1484477220.833,869612093169.75,5406270246622.5,7160504549.0,8946119936.0,853867.957,2992.631,336849504.333,70727306.429,0.0,13.0,9202.667,611858610.286
00:15:28,13467765.0,188587.286,4369414.588,55840758.6,139458993.5,2590609968951.727,1871058192847.25,4799704544060.75,462524400792.2,1491526070.833,911437706222.0,5670187849867.25,7181701940.667,8944339712.0,889421.087,2992.631,355912821.0,73805400.0,0.0,13.0,9218.667,641293452.286
00:25:28,13553079.364,197159.714,4495529.588,56307392.4,140621172.0,2708756500827.727,1957002682114.25,5019182341566.5,484181646233.0,1497781062.5,953184745463.0,5933718258935.75,7202892403.667,8945000960.0,936277.391,2992.631,374955103.333,76885016.429,0.0,13.0,9202.667,670700078.286
00:35:28,13669671.909,205732.143,4625045.824,56780830.2,141800372.0,2828937455888.546,2036745446719.25,5236326539365.0,504214363580.0,1509251458.333,992108871199.25,6184557721340.25,8567917432.667,8945523712.0,986782.87,2992.631,397386090.667,80184289.286,0.0,13.0,9234.667,701059935.667
00:45:28,14169012.455,214304.714,4750566.824,57292544.6,143075365.5,2947620129667.546,2119355795747.25,5454854960928.25,525146970614.8,1516697320.833,1032699854724.0,6443463447310.25,8588952119.0,8934641152.0,1033239.478,2992.631,415938996.667,83400571.714,0.0,13.0,9250.667,729423581.524
00:55:29,14280033.182,222877.143,4943660.353,69119840.6,172627582.0,3064456600420.273,2198632559476.0,5669083030101.5,544068390784.6,1729657866.667,1072864838606.75,6690699106407.25,8609261368.333,8914905600.0,1080713.826,2992.631,421792273.667,86988779.286,0.0,13.0,9202.667,747472827.619
01:05:29,14398125.455,231449.571,5069743.706,69586905.2,173790690.0,3182812098117.273,2287399665419.25,5888796426929.0,565987758510.8,1739534225.0,1115083205918.0,6956645275948.5,8630472267.0,8921603072.0,1126624.435,2992.631,441356914.0,89961915.143,0.0,13.0,9235.333,777905582.238
01:15:29,14478599.636,240022.0,5190685.235,70034084.2,174904513.75,3299960011735.546,2380341627446.75,6110182239360.5,589144081114.8,1762813987.5,1159572315502.25,7233111527835.75,9996307382.0,8901704192.0,1168930.913,2992.631,458015745.0,92869789.857,0.0,13.0,9203.333,806932070.286
01:25:29,14982054.727,248594.286,5314395.059,70491901.0,176044892.75,3418418550160.364,2468504864743.25,6329806258456.5,611059348855.4,1770558420.833,1201725517873.75,7499078046737.0,10017521815.0,8922306816.0,1206409.739,2992.631,479134590.333,95908347.143,0.0,13.0,9235.0,837678034.619
01:35:29,15440639.364,257166.857,5436624.471,70944003.4,177171168.25,3537171858824.546,2555677713421.75,6549148158547.25,632730104044.0,1786087633.333,1243586468879.5,7763573880590.25,10038693933.0,8920174592.0,1262489.522,2992.631,500192084.667,98986757.0,0.0,13.0,9219.0,868174959.952
01:45:29,15611985.909,265739.143,5557001.471,71391960.6,178287178.5,3656008878350.909,2642434508260.0,6768523790092.0,654493909213.4,1793515225.0,1285449668801.25,8028160778176.5,10059888045.667,8920810496.0,1311536.13,2992.631,521103810.667,102069966.857,0.0,13.0,9267.0,898079668.381
01:55:30,15803814.455,274311.714,5679205.647,71887597.6,179522334.75,3772248202214.0,2729201888950.0,6987755382132.0,676036546875.8,1796635133.333,1327620858333.25,8296633632852.75,10081108006.333,8916947456.0,1357512.652,2992.631,536391484.333,105305318.857,0.0,13.0,9204.333,920660337.476
02:05:30,16282954.455,282884.143,5798604.0,72326072.8,180614716.75,3889551949442.182,2813267864593.0,7204349210324.0,696169423832.4,1816987654.167,1369474256573.5,8553628951020.5,11446144126.333,8924703488.0,1403618.043,2992.631,547795478.333,108777641.0,0.0,13.0,9203.0,946981920.667
