Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:09:11,18454425.545,128566.857,705689174.882,12995817592.3,32220428227.5,4156303301938.364,2289742966180.0,6841419004855.75,315969133091.4,1129826728413.0,894423223091.25,5956297030956.25,7202724760.0,8670038784.0,1811817.217,131.583,2151060.667,474330.429,0.0,65984514.5,12217.667,28847217.571
00:19:11,18525968.636,137138.0,707751981.706,13842450790.1,34319476823.25,4433479255694.454,2438911562703.0,7301820851912.75,336576188244.8,1198679334616.333,952704896229.5,6345486767762.5,7234698197.0,8670615040.0,1859862.87,131.583,2274677.0,501200.429,0.0,65984514.5,12233.667,29534195.19
00:29:11,18629160.455,145709.286,709803201.235,14684116885.7,36406207918.5,4710627159083.363,2587272677319.0,7761645268114.75,357109035762.6,1267516524904.167,1010644459738.25,6732973307023.5,8610931424.0,8670797056.0,1934582.087,131.583,2396942.667,534496.429,0.0,65984514.5,12218.0,30230756.286
21:39:09,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8573745664.0,0.0,0.0,0.0,184.0,0.0,0.5,6108.0,0.0
21:49:09,3385803.455,8570.714,218140615.882,743435863.2,1843276920.0,272568853204.182,131244703941.0,437876848725.25,18148081377.2,71312335179.833,50962538700.5,342807773541.25,31025076.0,8669118976.0,776632.913,131.583,239285.0,63907.857,0.0,65984514.5,8332.333,4283366.857
21:59:10,3686731.455,17141.714,473514894.235,1611338228.9,3995037152.75,549323213622.454,284094013838.5,887387790984.0,39295402511.4,143817811646.667,110754405034.75,740810645881.75,63147489.667,8669435648.0,826698.696,131.583,383765.0,93239.714,0.0,65984514.5,8381.667,5234560.952
22:09:10,3770190.273,25712.857,680105562.941,2497593842.9,6192334726.25,826501893131.091,440025025526.75,1339073721304.75,60856224952.0,219134192864.0,171753093398.0,1145938700731.0,1439645052.667,8639414016.0,892617.913,131.583,530880.333,122729.0,0.0,65984514.5,8397.333,5964531.619
22:19:10,3998519.909,34284.0,682267004.765,3383652975.9,8389102847.5,1103852049159.455,596056636755.75,1791323310275.25,82414767074.0,294845601321.833,232818073361.75,1551628479789.25,1471857586.333,8669530368.0,931913.13,131.583,666434.667,151675.857,0.0,65984514.5,8398.0,6796382.81
22:29:10,4095385.0,42855.143,684427746.235,4269649617.3,10585727542.5,1381267845527.818,752258164183.5,2245093313944.25,104020401486.8,372329414259.5,293833562350.25,1957075506577.25,1504077195.667,8669405952.0,973217.739,131.583,799430.0,178299.429,0.0,65984514.5,8446.667,7506691.429
22:39:10,4196725.636,51426.429,686577576.353,5151736719.3,12772671923.5,1658957722441.546,907815682669.75,2704860184483.0,125482850363.8,451329287476.833,354562525725.25,2360988037291.25,2880560436.333,8669516288.0,1018439.652,131.583,938316.667,206069.571,0.0,65984514.5,8350.333,8215704.238
