Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
07:04:13,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8570343680.0,0.0,0.0,0.0,139.714,0.0,0.5,6040.0,0.0
07:14:13,4329455.818,8590.143,2024025855.588,59182173126.3,147836120288.75,207205337803.636,26070549770.75,402433612721.75,2649142621.4,68197433408.667,10494399804.5,115890907371.75,29112344.0,8702563840.0,818087.957,0.0,236535.667,60240.571,0.0,65751042.0,8452.333,4739623.095
07:24:14,4415886.545,17161.571,2039149848.118,124013540453.0,309783862663.75,419710557086.727,53400664859.0,804703529944.5,5719719738.4,130620929495.167,22231448970.5,238703153912.25,59013958.667,8717628160.0,855519.826,0.0,322514.667,94369.857,0.0,65751042.0,8454.667,4911711.619
07:34:14,4705268.636,25733.571,2054325708.471,188946710576.1,471985960190.5,632079653754.727,80866144752.5,1206204384355.0,8827889053.6,197228402465.333,34004838632.75,361453746302.5,1433176978.0,8735539456.0,908357.957,0.0,393035.333,127794.143,0.0,65751042.0,8475.333,5306916.286
07:44:14,4786474.636,34305.0,2069499053.059,253873170070.0,634171277329.25,845134996615.273,108503653973.5,1607543812842.0,11971904814.2,260741762040.5,45933900252.25,485451581237.5,1463087657.0,8754058240.0,941849.913,0.0,459673.0,160960.0,0.0,65751042.0,8508.667,5447665.762
07:54:14,4862838.455,42877.429,2084776518.059,319158113193.0,797252073938.0,1058036194988.364,135861444963.0,2022948355484.0,15164456472.6,274281468619.333,58063642387.25,610352300987.0,1493020023.667,8772172544.0,985552.696,0.0,526354.333,193194.286,0.0,65751042.0,8490.333,5586591.524
08:04:14,4952238.091,51448.571,2100054368.941,384338000709.3,960070279140.25,1270532635313.546,163566627231.0,2428685611606.0,18371430479.4,315976731540.333,70205132630.25,735295332029.75,4211488434.667,8790332416.0,1028578.478,0.0,595326.667,226075.714,0.0,65751042.0,8555.667,5736885.286
08:14:14,5022272.364,60020.143,2115375325.706,449677229733.6,1123286795973.75,1482942718140.636,191287344244.75,2834012339372.5,21588246272.6,358555732001.667,82345541143.5,861044328681.75,4241411646.0,8801969664.0,1071451.565,0.0,664530.0,259024.714,0.0,65751042.0,8459.333,5890826.667
08:24:14,5088583.636,68591.286,2130804069.824,515362429695.6,1287367119661.25,1696348631910.182,219180368675.75,3241408145110.5,24851865827.4,399071621645.833,94525972494.75,987249883780.0,4271333413.667,8820448000.0,1109206.348,0.0,742196.667,291645.714,0.0,65751042.0,8476.0,6035383.524
08:34:14,5283757.091,77162.714,2146094291.529,580383057405.4,1449787386363.25,1909777440475.182,247118012655.0,3644680330034.25,28137987909.4,448544403784.0,106709635436.25,1112345714014.75,4301246928.333,8838260992.0,1150684.609,0.0,835178.333,323273.571,0.0,65751042.0,8481.333,6327727.857
08:44:14,5347088.182,85734.0,2161263445.588,644931862484.2,1611028933558.0,2123860475704.364,275203930218.75,4048030917083.0,31405112738.4,509520088746.333,118816720795.5,1236717093838.5,5675428173.0,8856950528.0,1183979.826,0.0,921239.0,355130.286,0.0,65751042.0,8513.333,6467736.571
08:54:14,5435373.545,94306.0,2176467730.647,709784758840.0,1773030355444.0,2338522570579.091,303320571349.5,4450659651965.0,34664109458.8,567352276295.5,130918641695.0,1361176769333.5,5705334641.333,8874343168.0,1231193.609,0.0,1007059.333,386529.571,0.0,65751042.0,8513.333,6613110.524
09:04:15,5531856.273,102877.286,2191590436.824,774355122373.9,1934325974746.25,2554059323370.273,331321479694.5,4853291526037.75,37884289962.6,618117345737.833,142903443091.75,1485502853832.0,5735217414.0,8893242880.0,1277370.174,0.0,1093504.0,418132.0,0.0,65751042.0,8482.667,6771116.19
09:14:15,5997392.0,111448.571,2206688537.471,838673098800.1,2094990774734.0,2768952346660.818,359582366402.25,5248806420870.0,41048247023.0,681088697709.0,154809813741.5,1609422497675.25,5765121692.333,8912770560.0,1427214.826,0.0,1186313.0,450108.714,0.0,65751042.0,8631.0,7378280.667
09:24:15,6094247.182,120020.286,2221706936.412,902673631196.2,2254862626935.25,2982613474007.182,387637707333.0,5642602961156.25,44232457302.2,740209242869.333,166851087707.25,1733870072560.5,7139325374.333,8931304704.0,1474410.652,0.0,1272550.333,482535.286,0.0,65751042.0,8647.0,7531209.81
