Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Lustre filesystem usage (per mount),Lustre network usage (lnet),Lustre network usage (mdc),Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Lustre filesystem usage (osc),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:07:08,148617497.182,2213330.857,0.0,4167345245.4,10379415994.75,210317071725458.38,5112213947972.75,109162988595958.0,33033151374106.8,11340464355949.834,565304878076.5,15489040954464.0,0.0,2459553889.333,208096.0,9072767488.0,12133921.217,0.0,9403681.0,210309.2,36345.133,5358127000.429,0.0,13.0,34869.333,145955468.048
00:17:08,149012694.364,2221901.857,0.0,4185075533.6,10423579515.25,211118890402371.62,5133460776750.75,109584904501957.5,33161095842185.4,11377548467602.334,567666353668.0,15553812831437.0,0.0,2469227757.0,208726.1,9077777664.0,12194418.261,0.0,9440466.667,211005.8,36345.133,5380437089.714,0.0,13.0,34853.333,146265855.143
00:27:08,149432097.273,2230473.143,0.0,4201236946.2,10463824966.5,211923112752998.28,5154457934085.5,110007969761936.98,33289036238991.4,11415370071845.166,569984585389.25,15617700808360.5,0.0,2479895739.333,209430.2,9082524416.0,12243678.696,0.0,9477151.0,211734.7,36345.133,5402269266.143,0.0,13.0,34885.333,146573920.476
00:37:08,149847779.545,2239044.286,0.0,4218360419.6,10506474624.25,212728632043820.72,5175476304652.75,110429924044578.75,33416973495876.4,11454387039524.166,572293155326.75,15680931957212.0,0.0,2490017905.667,210053.5,9087504384.0,12282625.087,0.0,9520007.333,212450.5,36345.133,5424059670.143,0.0,13.0,34853.333,146881364.952
00:47:08,70366629.909,1013515.857,0.0,1906326821.6,4747926450.25,96158130839321.45,2353313935740.0,49626963610585.0,15126427823965.8,6011029895734.167,260111237849.5,7120452079055.75,0.0,1128131596.0,99596.4,9225913600.0,5825285.174,0.0,4114229.667,97129.3,36334.467,2466549876.857,0.0,13.0,34852.333,67975008.667
00:47:09,150246702.364,2247615.571,0.0,4235118605.0,10548209226.5,213530778587430.03,5196807045177.25,110851097304987.75,33544904323258.0,11491462113196.0,574633719614.75,15745152246767.25,0.0,2499661464.667,210666.9,9092477184.0,12331953.435,0.0,9555942.333,213135.5,36345.133,5446155204.571,0.0,13.0,34821.333,147180004.762
00:57:08,71634110.545,1022087.143,0.0,1919421791.6,4780539445.25,97004495815944.0,2369531346151.25,50057049822296.49,15254319983105.0,6042484552420.0,261930860169.25,7170200582966.75,0.0,1136549022.167,100169.7,9229874176.0,5871981.696,0.0,4152302.667,97939.8,36343.8,2483582535.286,0.0,13.0,34868.333,69538254.381
00:57:09,150653816.545,2256186.714,0.0,4252724037.0,10592063252.25,214336163462763.62,5217727577216.5,111271999471659.5,33672833612204.0,11532267307996.334,576940591999.75,15808462068014.0,0.0,2509791484.0,211230.6,9097394944.0,12370723.739,0.0,9592575.667,214028.6,36345.133,5467918261.429,0.0,13.0,34821.333,147481681.333
01:07:09,151047894.636,2264757.857,0.0,4269695310.0,10634333399.0,215141766358313.53,5238543981911.75,111692395819740.5,33800760366491.8,11573896155451.834,579233374684.25,15871701925265.0,0.0,2519879032.667,211791.9,9102252544.0,12402024.522,0.0,9627501.333,214826.4,36345.133,5489685253.857,0.0,13.0,34853.333,147784670.143
01:17:09,151480332.091,2273329.143,0.0,4287402904.8,10678440037.5,215943765808015.53,5259796694410.25,112113992087148.98,33928692061237.0,11610464239522.834,581576106098.75,15936137297380.5,0.0,2529513385.5,212372.0,9107259136.0,12454819.609,0.0,9663850.333,215593.3,36345.133,5511875180.143,0.0,13.0,34869.333,148093204.476
