Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
01:31:11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8579558656.0,0.0,0.0,0.0,1125456.267,654.0,0.0,0.5,6868.0,0.0
01:41:12,6500870.818,8570.0,0.0,12340638270.9,30836374495.5,253643979625.727,170018240268.5,455770191300.5,30612772322.8,76947065640.833,60013344565.25,429633094774.75,33490679.333,12219789056.0,32197.609,0.0,3370346.333,1125456.267,679964.714,134217728.5,65800194.5,9027.0,8912326.905
01:51:12,6608536.091,17141.0,0.0,37724830083.0,94241861020.75,507605057320.454,295148427204.0,887282557700.0,51096422164.0,147381422400.667,103311504267.0,780712288894.75,65291662.667,9292692992.0,73076.435,0.0,11733083.333,1125456.267,13283570.143,134217728.5,65800194.5,9053.667,16416991.333
02:01:12,6934795.909,25704.429,0.0,70110498694.7,175145436237.75,758150045369.727,403092455790.0,1320862568226.0,68392567576.0,209024276120.833,140628719264.75,1099210451892.75,96449042.333,12343353344.0,112160.783,0.0,22469693.667,1125456.267,24451148.429,134217728.5,65800194.5,9083.0,24914891.0
02:11:12,7123645.636,34269.429,0.0,98529076619.9,246133005775.25,1006413008392.273,517810247632.0,1758461185850.25,86807918898.2,274424428976.667,180536811161.0,1427362686660.0,1471991605.333,8951975168.0,157039.522,0.0,30995093.333,1125456.267,37516794.143,134217728.5,65800194.5,9068.667,33068059.762
02:21:12,7217907.909,42828.286,0.0,130018738668.1,324801333206.25,1262587264193.636,636917460774.25,2194564489156.25,106480495538.6,339233548621.167,222774039979.25,1772693748791.25,1503669721.0,8955360512.0,192248.304,0.0,41671119.333,1125456.267,49948382.857,134217728.5,65800194.5,9126.667,41910250.905
02:31:12,7303975.636,51394.143,0.0,162588887624.3,406177848004.5,1523795016364.182,754688279726.0,2628352850955.5,125855083644.6,406701666570.5,263580324484.75,2108921881285.5,1535103503.333,12298641664.0,233886.174,0.0,52780528.0,1125456.267,59789161.571,134217728.5,65800194.5,9126.333,50537997.286
02:41:12,7385572.909,59956.714,0.0,196100824466.5,489895816311.25,1784576131784.909,861267835525.75,3065277210333.25,142690309355.2,466494760772.167,299986067604.0,2425370482657.25,2910365199.667,12338893056.0,269033.391,0.0,63609932.333,1125456.267,72520805.571,134217728.5,65800194.5,9078.333,59584100.952
02:51:12,7466421.909,68519.714,0.0,228758250974.7,571478902630.75,2038089816324.091,971741808910.5,3496833203576.5,160275832604.6,533735230058.167,337864412814.5,2751609009346.5,4285934568.333,12360861184.0,305926.478,0.0,74540169.0,1125456.267,85581493.429,134217728.5,65800194.5,9078.333,68052945.19
03:01:12,7548389.364,77086.429,0.0,260560478185.7,650924545855.5,2292819147607.182,1081983599613.0,3928299422739.5,177823957283.4,600061356392.5,375309718836.75,3075481313797.5,4317129812.333,12310283776.0,347326.0,0.0,85331399.0,1125456.267,98868152.714,134217728.5,65800194.5,9126.667,77023502.429
03:11:12,7629980.364,85648.286,0.0,294132714665.9,734792995074.25,2546618741621.0,1195207763122.0,4360683101843.75,195815282757.0,665436397444.167,413647029267.25,3407656848863.75,4348410990.0,12348351488.0,395133.304,0.0,96303144.333,1125456.267,112023662.714,134217728.5,65800194.5,9094.667,86741360.476
03:21:12,7733179.818,94205.429,0.0,328012610469.3,819430201407.5,2803518656058.091,1303678718223.75,4791492744512.75,212743438023.6,735107694795.0,450577625670.5,3729275024524.25,4379532033.667,12407691776.0,426485.87,0.0,107355859.333,1125456.267,125542603.857,134217728.5,65800194.5,9077.0,95469307.81
03:31:13,7899313.727,102765.143,0.0,355609906996.7,888366285726.5,3046097702515.273,1414823465313.25,5233659254743.5,230116786591.0,797597880117.667,489370036067.75,4055184616255.5,5754999164.333,12304957184.0,469156.435,0.0,116061720.0,1125456.267,136416445.571,134217728.5,65800194.5,9100.667,103264112.429
03:41:13,7983520.455,111301.286,0.0,391563257908.7,978186495025.5,3285304283446.182,1516171518922.5,5676889472374.75,245560021103.4,859739860804.5,523792308295.5,4363887306132.25,5785486561.0,12325795584.0,503046.435,0.0,127346382.333,1125456.267,149353670.429,134217728.5,65800194.5,9084.667,112747536.19
