Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:04:22,86814561.545,2298441.286,0.0,33962000139.2,572778416347188.2,565393871564172.0,563035624237833.5,565156360594744.8,450371369998450.4,188787218057907.5,422246784309122.75,35404545858403.75,117388272342.667,13197486848.0,14432009.087,842900.65,197623739.5,2577327.933,75588351.429,1830590549.5,9259671561.5,26867.0,359889305.524
00:14:22,86893545.182,2307012.429,0.0,34124476777.6,572778822422932.5,565915566253722.1,563048316455346.0,565593995498757.2,450371737405837.2,188803417271567.5,422251986403659.5,35431267313925.0,117414850520.333,9674623488.0,14487937.217,850167.748,199255752.667,2577327.933,76173848.857,1830590549.5,693530627.5,26572.0,362327174.476
00:24:22,86972516.273,2315583.714,0.0,34124921829.8,572778823531034.0,566649336096101.1,563048761048336.2,566020340530366.8,450371750791381.2,188806928064337.66,422252015269403.0,35433915287655.0,118786526583.667,9674564864.0,14548374.348,850167.748,199276697.0,2577327.933,76240994.0,1830590549.5,693530627.5,26588.667,362440128.714
00:34:22,87058201.818,2324154.857,0.0,34125350046.8,572778824597573.2,567385677947670.5,563048884404975.2,566452524114680.5,450371764177740.06,188810372177172.5,422252042839943.5,35434946727740.25,118813877851.333,9674789376.0,14614327.652,850167.748,199283044.0,2577327.933,76340736.286,1830590549.5,693530627.5,26668.667,362560030.81
00:44:22,87128608.909,2332726.0,0.0,34125782780.4,572778825675278.2,568112121772312.0,563049004691220.8,566887486310621.8,450371777605617.6,188813807764750.84,422252070269986.25,35436047976354.5,120185534475.667,9674948864.0,14657085.348,850167.748,199285999.333,2577327.933,76433601.429,1830590549.5,693530627.5,26684.667,362666810.571
00:54:22,87204978.273,2341296.714,0.0,34332043132.0,572779341184324.2,568581576167447.8,563062136867253.8,567306385616990.5,450374021664771.0,188842651005728.84,422259316155614.25,35475798269178.25,120211817236.0,9251737600.0,14733156.217,857452.626,200876573.667,2577327.933,76557916.286,1830590549.5,9199814664.0,26666.667,365675030.0
01:04:22,87273156.455,2349867.857,0.0,34581374517.2,572779964348146.2,568967899623788.6,563085848695792.8,567749911791045.2,450378271991595.2,188859222551868.7,422267619433644.75,35542168691815.75,121582207874.0,9645209088.0,14782127.348,857452.626,201607868.0,2577327.933,76652949.286,1830590549.5,9216483337.5,26812.0,366832121.0
01:14:22,87352877.818,2358439.286,0.0,34809943742.8,572780535619527.2,569357748165928.0,563108623233044.8,568196550389706.8,450382283254394.2,188870857282479.66,422277089401375.25,35610697620340.75,121608402613.0,9759036416.0,14874836.826,857452.626,202252378.333,2577327.933,76724978.143,1830590549.5,9259315209.5,26828.0,367595130.524
01:24:22,87464636.545,2367010.143,0.0,34971586090.2,572780939611455.2,569730109759681.1,563118716883539.5,568632172306621.5,450382961379682.4,188886580610833.34,422281391363581.5,35636497689963.25,121635031520.0,9500036352.0,14948198.609,864717.204,203847230.333,2577327.933,77278980.286,1830590549.5,693530627.5,26581.0,370050593.381
01:34:22,87562242.273,2375581.571,0.0,34972023298.4,572780940700195.2,570063304821413.2,563119054445262.0,569052811501554.8,450382962818264.0,188895964204401.84,422281421261361.75,35639185369677.5,121662428409.667,9498542592.0,15021899.13,864717.204,203868131.0,2577327.933,77364399.429,1830590549.5,693530627.5,26627.667,370219742.286
01:44:22,87649414.909,2384152.429,0.0,34972465264.2,572780941800671.5,570390452144980.1,563119185177193.2,569474189088739.8,450382963855734.0,188900867989772.0,422281448934020.75,35639682180167.5,123034090262.667,9499064320.0,15090202.957,864717.204,203873954.667,2577327.933,77431783.571,1830590549.5,693530627.5,26659.667,370336563.429
01:54:22,48801755.364,1158643.143,0.0,16761870253.7,41892676810.5,290674529185519.6,281668098775343.5,288500716782697.75,225194518799091.0,94463008458817.33,211187819328725.75,18021778213145.754,58729254049.333,9045212416.0,7297822.826,573866.301,102981452.0,2577327.933,32197311.714,1830590549.5,693530627.5,26552.333,186845466.143
01:54:23,87733615.545,2392723.429,0.0,34972906132.0,572780942898437.8,570717323227727.0,563119312749719.8,569894929569329.0,450382964786842.0,188904385749930.66,422281476080282.0,35640172052137.75,123061464516.667,9499491584.0,15163911.391,864717.204,203880312.667,2577327.933,77500336.714,1830590549.5,693530627.5,26636.0,370458236.714
02:04:22,48891543.0,1167214.0,0.0,16762296872.5,41893739454.5,291417847757557.75,281668227945392.5,288943436725368.5,225194532199166.03,94478295934088.67,211187849633792.25,18023308861566.0,60100865805.0,9044799232.0,7349789.565,573866.301,102996139.667,2577327.933,32411916.714,1830590549.5,693530627.5,26603.0,186969215.762
02:04:23,87809250.818,2401294.0,0.0,35181308680.6,572781463752786.5,571144673272222.4,563132160148480.2,570314509445541.8,450385417088076.8,188930458649301.34,422288050059688.25,35683348108029.25,123087513588.0,9626591232.0,15239252.435,871979.893,205569352.167,2577327.933,77636656.857,1830590549.5,9199220744.0,26651.0,373514580.381
02:14:23,87902381.727,2409865.429,0.0,35453112057.8,572782143082285.0,571523127754186.8,563177272636861.0,570762208325900.0,450386909019878.6,188945018859059.84,422306872782308.5,35762567700537.5,123114248784.667,9981704704.0,15278535.565,871979.893,206367317.0,2577327.933,77726379.857,1830590549.5,9215889417.5,26764.333,374526762.143
02:24:23,87990673.182,2418436.571,0.0,35723600289.6,572782819124973.2,571907002531148.1,563224570084774.2,571207829224202.5,450388493004623.6,188960027052509.16,422327190661139.94,35846670728926.0,124485320818.667,10069172736.0,15317844.348,871979.893,207327597.833,2577327.933,77801567.143,1830590549.5,9215889417.5,26757.0,375356247.381
02:34:23,88094231.545,2427007.571,0.0,35909217861.6,572783283039605.0,572371111578956.6,563241224896643.0,571651300844631.5,450389351340656.2,188974020998605.84,422335125099928.0,35883868511128.5,124511976557.333,9825698816.0,15366409.913,879219.898,209123760.0,2577327.933,78728075.571,1830590549.5,693530627.5,26565.667,377887436.571
02:44:23,88177681.455,2435578.571,0.0,35909633632.0,572783284075453.8,573106019674185.9,563241595816869.2,572078187356600.2,450389364525412.8,188977481348977.0,422335153279582.5,35886358212888.25,124539357952.0,9824299776.0,15408803.0,879219.898,209147107.0,2577327.933,78814609.0,1830590549.5,693530627.5,26643.667,377999264.333
02:54:23,88250329.636,2444149.571,0.0,35910054133.2,572783285122952.8,573840991683579.9,563241825056267.2,572508312768616.0,450389377654593.0,188980918592795.66,422335181221776.0,35887588068348.25,124566731924.667,9825002496.0,15453288.348,879219.898,209170116.333,2577327.933,78943278.0,1830590549.5,693530627.5,26652.333,378120488.381
03:04:23,88318878.091,2452720.429,0.0,35910476698.2,572783286175610.5,574575872166250.9,563241941962445.8,572935005885603.5,450389390846169.8,188984393943991.84,422335208859988.75,35888118781145.25,125938379880.0,9824866304.0,15503550.391,879219.898,209192697.0,2577327.933,79026345.714,1830590549.5,693530627.5,26639.0,378238485.238
03:14:23,49488767.091,1227210.571,0.0,17698756017.1,44234237255.25,293959771871182.8,281746332692044.0,292035994142829.75,225208411217186.8,94594578374442.17,211218027950851.0,18263932080238.246,62974523396.667,9096335616.0,7639257.043,588402.403,106858723.833,2577327.933,33525418.571,1830590549.5,693530627.5,26639.667,194990903.857
03:22:24,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8575298304.0,0.0,0.0,0.0,2533799.133,287.429,0.0,0.5,6312.333,0.0
03:24:23,49577433.364,1235781.714,0.0,17699215724.9,44235382148.25,294276749534231.94,281749485020706.5,292481433880419.0,225209134814467.4,94603280359424.34,211220137058090.5,18278185564238.5,64346159117.0,9241324800.0,7677203.043,588402.403,106885957.5,2577327.933,33601083.286,1830590549.5,753035269.0,26603.667,195239705.905
