Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
01:50:07,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8580957184.0,0.0,0.0,0.0,179.286,0.0,0.5,6308.667,0.0
02:00:08,6481994.091,8570.286,1230.294,3379939.1,8439142.75,209119986021.455,175785784706.5,428863668317.25,22524423258.2,88328724525.167,60493320990.25,411825549365.25,1379748458.0,8720101376.0,31121.478,0.0,406433.333,57415.286,0.0,67180550.0,8581.0,7389216.857
02:10:08,6557245.727,17141.571,1994.0,4818895.9,12029891.0,420457882208.636,350163046102.25,855517662083.75,44824111540.2,176486478582.167,121208027580.0,829024050142.75,1415312575.333,8718944768.0,69799.609,0.0,410526.0,89116.571,0.0,67190790.0,8596.667,7529396.048
02:20:08,6702511.273,25712.714,2783.412,6260574.3,15627692.5,633444397616.273,522002876718.75,1282493430104.0,67005339040.0,264860365366.333,181989300257.5,1244330524963.0,1450871681.667,8715356416.0,107729.652,0.0,426214.667,119916.714,0.0,67194886.0,8592.667,7754889.429
02:30:08,6789309.091,34284.0,3559.118,7719557.7,19268891.75,846477827480.909,694224807152.75,1709479407494.5,89391701658.4,353052812725.333,243311628241.5,1661051255986.5,2830726315.667,8711782912.0,143129.565,0.0,441194.0,152098.143,0.0,67194886.0,8667.667,7895959.095
02:40:08,6872005.455,42855.143,4352.765,9189630.7,22937645.5,1058615280185.727,866534005604.75,2136561281996.75,111833350735.0,441201264777.333,304931258430.5,2079175803728.5,2866325198.333,8708204032.0,181871.435,0.0,444381.0,184503.857,0.0,67201030.0,8594.0,8023279.143
02:50:08,6934595.273,51426.286,5135.529,10632293.3,26538011.0,1270284263845.727,1039786468061.75,2563826200872.75,134421951035.2,529575848798.5,366678173385.25,2497644887318.25,2901926133.333,8708183296.0,219426.13,0.0,449910.667,216297.714,0.0,67203078.0,8690.0,8144298.762
03:00:08,6991966.545,59997.429,5941.294,12064528.9,30112089.5,1482252110778.0,1214378430242.25,2991911494569.75,157150949082.4,617766205647.0,428488488775.25,2917651421571.75,4281839120.0,8708381952.0,260833.87,0.0,457192.333,247784.143,0.0,67203078.0,8642.0,8266320.905
03:10:08,7068705.273,68568.429,6732.059,13506316.7,33710160.75,1694032886790.546,1388274182065.5,3419805495818.25,179832439266.2,705875023695.833,490325298053.0,3337376895429.75,5661761705.333,8708734208.0,294775.522,0.0,463478.0,279369.143,0.0,67205126.0,8626.0,8383165.714
03:20:08,7149910.636,77139.571,7503.471,14952254.3,37318821.5,1905440249351.091,1561915278966.25,3847496100266.5,202663904341.0,794035973758.5,552546536003.5,3757917599192.5,5697440779.667,8708934144.0,335508.261,0.0,471173.333,311471.143,0.0,67205126.0,8643.333,8506539.714
03:30:08,7335769.0,85710.857,8291.0,16403817.3,40941434.75,2117263575376.182,1734036731893.25,4275159792900.0,225278386155.8,882207577817.5,614520599090.75,4177011187853.5,5733074480.667,8709239040.0,381987.217,0.0,484395.0,343253.429,0.0,67205126.0,8633.333,8759132.667
03:40:08,7414368.727,94281.857,9108.294,17910126.7,44700717.0,2329425219172.818,1904504333675.5,4702396176481.25,247532843691.8,970393348029.0,675985895440.75,4593550656178.75,5768649792.0,8709727232.0,423738.957,0.0,487871.333,375524.714,0.0,67207174.0,8601.0,8881455.381
