Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),intel_hsw_cbo,intel_hsw_hau,intel_hsw_imc,intel_hsw_pcu,intel_hsw_qpi,intel_hsw_r2pci,intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
20:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9930995968.0,0.0,0.0,0.0,1670117.611111111,915.0,0.0,0.0,35175.0,0.0
20:10:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9930995968.0,0.0,0.0,0.0,1670117.611111111,915.0,0.0,0.0,35175.0,0.0
20:20:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9930995968.0,0.0,0.0,0.0,1670117.611111111,915.0,0.0,0.0,35175.0,0.0
20:30:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9930995968.0,0.0,0.0,0.0,1670117.611111111,915.0,0.0,0.0,35175.0,0.0
20:40:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9930995968.0,0.0,0.0,0.0,1670117.611111111,915.0,0.0,0.0,35175.0,0.0
20:50:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9930995968.0,0.0,0.0,0.0,1670117.611111111,915.0,0.0,0.0,35175.0,0.0
21:00:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9930995968.0,0.0,0.0,0.0,1670117.611111111,915.0,0.0,0.0,35175.0,0.0
21:10:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9930995968.0,0.0,0.0,0.0,1670117.611111111,915.0,0.0,0.0,35175.0,0.0
21:20:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9930995968.0,0.0,0.0,0.0,1670117.611111111,915.0,0.0,0.0,35175.0,0.0
20:00:56,32001025.25,8568.125,0.0,29698918.0,74199468.0,257698895105.16666,76955234521.5,462390546083.5,8435988593.0,4674200267.0,18085598613.75,293355987417.5,28054072.0,10074663936.0,2540276.0,1903.3333333333333,11994743.5,1670169.0277777778,1678420.0,0.0,0.0,35984.0,77310069.0
20:10:56,32001025.25,8568.125,0.0,29698918.0,74199468.0,257698895105.16666,76955234521.5,462390546083.5,8435988593.0,4674200267.0,18085598613.75,293355987417.5,28054072.0,10074663936.0,2540276.0,1903.3333333333333,11994743.5,1670169.0277777778,1678420.0,0.0,0.0,35984.0,77310069.0
20:20:57,32001025.25,8568.125,0.0,29698918.0,74199468.0,257698895105.16666,76955234521.5,462390546083.5,8435988593.0,4674200267.0,18085598613.75,293355987417.5,28054072.0,10074663936.0,2540276.0,1903.3333333333333,11994743.5,1670169.0277777778,1678420.0,0.0,0.0,35984.0,77310069.0
20:30:57,32001025.25,8568.125,0.0,29698918.0,74199468.0,257698895105.16666,76955234521.5,462390546083.5,8435988593.0,4674200267.0,18085598613.75,293355987417.5,28054072.0,10074663936.0,2540276.0,1903.3333333333333,11994743.5,1670169.0277777778,1678420.0,0.0,0.0,35984.0,77310069.0
20:40:57,32001025.25,8568.125,0.0,29698918.0,74199468.0,257698895105.16666,76955234521.5,462390546083.5,8435988593.0,4674200267.0,18085598613.75,293355987417.5,28054072.0,10074663936.0,2540276.0,1903.3333333333333,11994743.5,1670169.0277777778,1678420.0,0.0,0.0,35984.0,77310069.0
20:50:57,32001025.25,8568.125,0.0,29698918.0,74199468.0,257698895105.16666,76955234521.5,462390546083.5,8435988593.0,4674200267.0,18085598613.75,293355987417.5,28054072.0,10074663936.0,2540276.0,1903.3333333333333,11994743.5,1670169.0277777778,1678420.0,0.0,0.0,35984.0,77310069.0
21:00:57,32001025.25,8568.125,0.0,29698918.0,74199468.0,257698895105.16666,76955234521.5,462390546083.5,8435988593.0,4674200267.0,18085598613.75,293355987417.5,28054072.0,10074663936.0,2540276.0,1903.3333333333333,11994743.5,1670169.0277777778,1678420.0,0.0,0.0,35984.0,77310069.0
21:10:57,32001025.25,8568.125,0.0,29698918.0,74199468.0,257698895105.16666,76955234521.5,462390546083.5,8435988593.0,4674200267.0,18085598613.75,293355987417.5,28054072.0,10074663936.0,2540276.0,1903.3333333333333,11994743.5,1670169.0277777778,1678420.0,0.0,0.0,35984.0,77310069.0
21:20:57,32001025.25,8568.125,0.0,29698918.0,74199468.0,257698895105.16666,76955234521.5,462390546083.5,8435988593.0,4674200267.0,18085598613.75,293355987417.5,28054072.0,10074663936.0,2540276.0,1903.3333333333333,11994743.5,1670169.0277777778,1678420.0,0.0,0.0,35984.0,77310069.0
