Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
00:02:40,8125145.545,59999.571,0.0,41454313411.1,103539577772.25,2078358872927.091,309080621201.75,3131551264779.0,9076318037.4,51677772786.667,23605766923.25,853546168857.75,4228046112.667,9055571712.0,3191452.478,0.0,1665702.667,243557.533,682830.0,0.0,66023437.0,10646.0,10860850.524
00:12:40,9409411.818,68579.571,0.0,46974613622.9,117328062367.0,2384935360357.636,360319880586.0,3583182325848.25,10303764474.4,54959291700.333,26807443781.75,989389238404.75,4256202110.667,9094952448.0,3813952.478,0.0,1781731.0,243588.2,752240.0,0.0,66023437.0,10669.0,12478675.619
00:22:40,10391984.273,77151.0,0.0,52635804892.3,131468410335.25,2691271480564.454,411857004436.25,4034300757932.5,11578085482.0,58203038272.167,30120449786.75,1126012545783.25,4284349756.333,9096180224.0,3956627.565,0.0,1845188.333,243602.333,794856.857,0.0,66023437.0,10637.667,13709309.714
00:32:40,10979745.727,85722.857,0.0,58352213259.7,145746772679.0,2997359755861.0,463627386598.25,4485118310867.25,12868171911.8,61524132605.667,33452627570.5,1262312934926.75,5656791822.0,9123851008.0,4028306.565,0.0,1915615.0,243614.333,833094.0,0.0,66023437.0,10669.667,14453437.476
00:42:40,11049786.455,94294.286,0.0,64351105526.5,160730597086.5,3302979355072.0,514832995591.0,4935657756380.25,14195005616.4,64804345313.667,36897286629.0,1399019324418.75,5684970226.333,9169314560.0,4070830.0,0.0,2009750.333,243614.6,881770.0,0.0,66023437.0,10653.667,14607502.952
00:52:40,11145147.182,102866.0,0.0,71600445203.5,178837915116.5,3608854424340.636,566966570350.5,5387022994174.25,15811646358.2,68080203114.0,41089889888.75,1539680946665.25,5713269349.0,9186665472.0,4109031.565,0.0,2069247.333,243615.133,919804.0,0.0,66023437.0,10605.667,14747786.238
01:02:40,11256903.364,111437.857,0.0,79034289021.1,197405951176.0,3914656473804.0,619538880253.0,5838690406057.0,17446320526.6,71358346806.5,45333152035.5,1680574508314.75,5741572096.0,9245646592.0,4154891.261,0.0,2163816.667,243911.4,967373.286,0.0,66023437.0,10669.667,14903033.095
01:12:41,11345938.273,120009.571,0.0,86472627309.9,215985303001.0,4220400167961.454,671976267588.5,6289880534545.75,19081676628.4,74636458302.667,49586856554.5,1821824252303.25,7114155511.667,9006925568.0,4196671.609,0.0,2255098.667,243897.267,1019873.714,0.0,66023437.0,10641.667,15094107.048
01:22:41,11422690.0,128581.286,0.0,93893395250.3,234520727892.5,4526147527815.728,724531834812.75,6741552736306.0,20733258100.2,77883585102.833,53860233215.5,1963467625827.0,7142435675.667,9039253248.0,4241029.478,0.0,2314362.333,243911.4,1059083.143,0.0,66023437.0,10705.667,15222823.333
01:32:41,11525143.727,137152.571,0.0,101244257500.3,252881639569.5,4831742472648.546,776970258944.0,7193078050966.75,22352217188.2,81176859664.667,58056211453.25,2104768374725.0,7170700357.0,9099312640.0,4284368.348,0.0,2407126.333,243911.4,1109731.286,0.0,66023437.0,10673.667,15381554.619
01:42:41,11613438.818,145724.143,0.0,108654696110.5,271391186295.5,5137138826453.0,829460785839.25,7644589944619.75,23985905208.0,84521182934.333,62286534319.5,2246245236329.25,7198987763.333,9159448576.0,4332927.565,0.0,2500250.0,243911.4,1160450.571,0.0,66023437.0,10657.667,15519803.095
