Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
11:11:30,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8824633600.0,0.0,0.0,0.0,78045.6,1026.714,0.0,49631234.5,313595.333,0.0
11:21:30,9323534.636,8571.714,1259.647,6343152.9,15846549.0,293025706258.727,20525253781.5,458800626081.75,1889406435.6,2795500903.667,13413285205.75,92614332820.75,28476291.667,8833031936.0,50044.0,0.0,250858.333,78045.6,43462.143,0.0,49631234.5,314127.667,10310160.762
11:31:30,9813026.909,17142.571,2068.765,8461326.1,21136250.5,586171633143.364,39777883967.0,917496189802.0,3242146618.6,5609799020.5,26056965248.25,180957263296.25,1400980501.0,8834592000.0,100915.783,10442.743,454322.333,78045.6,81316.143,0.0,49631234.5,314126.667,11168595.571
11:41:30,10099519.455,25713.857,2904.882,10586782.9,26443969.25,879458510226.364,58899017461.25,1376015182160.0,4508809627.2,8405477733.333,38494998980.5,268570984739.75,1429211009.0,8836932608.0,155062.261,62562.32,718931.333,78045.6,119248.0,0.0,49631234.5,314144.333,11796932.857
11:51:30,10454201.364,34285.286,3742.059,12696710.9,31712814.25,1172862895278.182,78060185912.0,1834524521726.5,5832265293.0,11190414876.667,50985691999.75,356397271304.75,1457478677.333,8836424960.0,200015.087,156301.461,865961.333,78045.6,156964.571,0.0,49631234.5,314147.333,12390211.952
12:01:30,10621096.273,42856.857,4558.882,14810961.9,36992686.5,1466235043894.818,97601762825.0,2293213070793.25,7393882054.4,13996202494.333,63887893751.5,445712625865.5,2830010705.667,8837900032.0,248126.13,177186.524,1012067.667,78045.6,194090.143,0.0,49631234.5,314164.0,12850670.095
12:11:30,10933676.273,51427.857,5380.412,16926924.7,42276793.5,1759473713953.454,117794630523.5,2751604617113.25,9309053890.8,16777969811.333,77193226598.25,537004718397.75,4202520765.333,8840044800.0,290117.87,239740.053,1093588.333,78045.6,231279.857,0.0,49631234.5,314166.0,13579349.095
12:21:31,11406437.545,59999.143,6216.176,19051019.1,47581145.25,2052930564718.091,136891301659.0,3209796030110.0,10615401728.4,19592112789.5,89513539663.0,624132579573.25,4230668439.333,8838007040.0,344991.13,323037.626,1098797.667,78045.6,268864.714,0.0,49631234.5,314152.667,14266725.333
12:31:31,11645619.0,68570.286,7030.706,21158695.7,52844573.5,2346404806851.818,159549773913.75,3668292269033.0,12088928938.0,22394318408.333,102173630411.25,719996649295.5,4258926365.667,8848481280.0,389822.304,375157.019,1533674.333,78045.6,306814.857,0.0,49631234.5,314153.333,15045343.238
12:41:31,11938456.909,77141.714,7864.235,23282784.3,58148990.75,2639700132821.909,179149289306.0,4127438157949.25,13681632743.6,25206811180.0,115384013952.5,810599129441.0,4287257763.667,8845893376.0,439625.0,427229.165,2130338.0,78045.6,344095.571,0.0,49631234.5,314156.0,15993497.333
