Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),Running average power limit,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
17:58:40,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8659033856.0,0.0,0.0,0.0,271.571,0.0,0.5,28276.333,0.0
18:08:40,129267.727,8565.429,62333.412,471476281.1,1177997365.0,1292934708.909,24061887488.75,459980652588.25,923444254.8,92631573540.667,25583745521.5,240372062352.5,32975185.0,12926331904.0,37869.217,0.0,3880198.667,683037.571,0.0,0.5,39920.667,1761263.095
18:18:40,320743.455,17134.714,63365.882,475680607.1,1188498076.0,1848371388.182,50819981376.25,920545648574.25,2679765913.2,180560392527.5,55129832653.5,511647947238.75,1411631502.0,12800349952.0,125232.957,0.0,3882139.333,716649.286,0.0,0.5,40062.333,1995919.0
18:28:40,1528656.273,25703.286,64268.294,476994282.5,1191774920.5,3439589754.455,86956055511.25,1379136075937.25,5861493278.4,268577361435.333,85952181108.25,861073559600.75,1445820240.667,12676098816.0,162015.652,0.0,3888120.667,768916.429,0.0,0.5,40045.333,3524222.524
18:38:40,2556294.364,34279.0,65172.0,478273537.5,1194965514.75,3875635184.909,122367208091.0,1836650904976.25,9498695710.8,356166090069.833,116957593758.0,1207839624716.75,1479868771.333,12559866624.0,197457.043,0.0,3890102.833,802922.714,0.0,0.5,40029.0,4840830.905
18:48:40,3670722.545,42849.143,66099.294,479570909.3,1198201251.0,4286807293.455,157638066278.0,2292979120022.25,13976390335.2,442963142503.5,149203764614.25,1556338083518.0,4202278147.333,12433818368.0,234148.652,0.0,3892195.333,838032.857,0.0,0.5,40044.667,6219230.143
18:58:40,4724437.364,51420.714,67013.941,480857149.9,1201409346.5,4659076072.727,192779159295.75,2749011778368.5,18876184474.8,529101336661.333,181499326437.5,1905085030590.25,4236033055.333,12311010048.0,275015.565,0.0,3894253.667,872067.286,0.0,0.5,40045.667,7562476.857
19:08:40,5850406.727,59987.857,67923.412,482171844.5,1204688292.25,5141530306.455,227807610540.75,3204163779728.25,24403495718.2,615026873583.333,214683412005.5,2254854442187.0,4269623725.333,12186241280.0,326164.826,0.0,3895932.667,906692.0,0.0,0.5,40061.333,8990960.381
19:18:40,6954035.182,68556.571,68837.0,483479696.7,1207950234.75,5698824094.545,262623053953.5,3657471044739.5,31088948930.6,700918379158.833,249083340418.75,2605881379067.0,4302900353.667,12060691200.0,372266.652,0.0,3897616.0,941246.429,0.0,0.5,40045.0,10347895.667
19:28:40,7373821.727,77125.0,69773.706,485082199.7,1211943813.5,6177260901.727,297306279086.25,4109919956904.75,37993614164.4,786829445144.0,283168772783.75,2955652480797.0,5680360799.667,11947581696.0,418720.87,0.0,3899350.0,976403.714,0.0,0.5,40013.667,10946963.762
