Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
05:14:07,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8575259136.0,0.0,0.0,0.0,1230822.933,236.429,0.0,6.0,7565.333,0.0
05:24:08,4595027.182,17141.714,0.0,3144749705.0,7859444833.25,35794389936.818,1204551603.5,610229046182.75,146855190.2,421202349370.833,1521504552.5,11858168494.25,21171195.333,9446077440.0,1383174.565,262193.194,2481066.0,1295322.4,107173.857,0.0,6.0,16568.0,6866169.81
05:34:08,4595027.182,17141.714,0.0,3144749705.0,7859444833.25,35794389936.818,1204551603.5,610229046182.75,146855190.2,421202349370.833,1521504552.5,11858168494.25,21171195.333,9446077440.0,1383174.565,262193.194,2481066.0,1295322.4,107173.857,0.0,6.0,16568.0,6866169.81
05:44:08,4690028.091,25714.143,0.0,4877004577.2,12188740921.0,53751472398.273,1641391050.0,1008488630419.0,258643518.0,661101888331.5,2530202615.25,18217387188.0,33208670.0,9447748096.0,1420071.087,262204.451,2992037.333,1291463.733,147260.714,0.0,6.0,17829.333,7899918.286
05:54:08,4782410.0,34286.429,0.0,6828278897.4,17065411669.5,70901049136.091,2105633887.25,1403223216459.75,393434519.0,883485351652.833,3582551907.75,25856892425.0,45575921.667,9505905152.0,1474385.87,262215.699,3459564.0,1297122.933,189947.571,0.0,6.0,19415.333,8922177.524
06:04:08,4862506.364,42858.571,0.0,8760103809.8,21893452518.5,132873803737.455,2846435186.25,1731213583018.0,528230878.0,1117154559542.833,4707684891.75,37108466396.0,1402035202.333,9606405632.0,1521768.522,262297.456,3969708.0,1297542.133,232559.0,0.0,6.0,20971.667,10005590.429
06:14:08,5034581.545,51429.714,0.0,10699099303.2,26739395662.75,201853981517.091,3592981371.75,2050284500126.75,643132436.6,1338388988827.5,5839189677.0,48167673543.25,1414026902.667,9437681920.0,1571160.478,262308.704,4772770.333,1297542.4,274026.0,0.0,6.0,22287.0,11248736.857
06:24:08,5139255.545,60001.143,0.0,12636656719.2,31581790495.5,243828984124.273,4241916120.75,2453440529188.5,783865911.2,1535406564780.667,6862656719.75,57466504253.25,1427128776.333,9429916672.0,1623589.652,262319.956,5948511.333,1292591.2,315477.429,0.0,6.0,23655.0,12479604.476
06:34:08,5237228.273,68572.857,0.0,14590476418.0,36464859431.5,244072770527.727,4900606882.75,2811978239627.5,906293886.8,1740207307882.333,7985376997.0,67115935393.75,1438645660.0,9485542656.0,1675391.783,263014.383,7367503.0,1298165.6,357655.286,0.0,6.0,24979.0,13536876.048
06:44:08,5319183.545,77142.143,0.0,16038611420.4,40084084112.5,244371441670.182,5465967974.0,3127765127431.75,1006919640.2,1886300323935.5,8895427195.5,76774169710.75,1449411954.333,9339759872.0,1717837.609,263025.641,8351057.0,1298166.133,394472.143,0.0,6.0,25996.333,14373846.905
