Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
05:05:10,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8579275008.0,0.0,0.0,0.0,217072.6,187.143,0.0,0.5,23133.0,0.0
05:15:10,3134459.727,8570.429,0.0,931064.1,2320555.5,191173402979.182,246136492759.5,494769473034.25,42150247526.2,65846875456.5,74470694660.75,447589740710.75,35492856.333,8805468416.0,23342.957,0.0,477986.333,217072.6,51753.0,0.0,47456257.0,24495.667,4058831.952
05:25:10,3463684.818,17142.714,0.0,1720339.9,4287886.25,384653735362.909,483080702792.25,987676229643.0,83188070399.4,133007043915.5,146854032827.5,886340272526.75,1415114973.667,8799789312.0,46316.0,0.0,865050.333,216380.067,83410.143,0.0,48148481.0,24576.333,5087297.571
05:26:53,3543778.455,25715.429,0.0,2483919.3,6191156.5,577421551317.636,727360790188.5,1479390958644.5,125013731752.8,207054893165.833,220218488836.75,1329758418488.25,2794865931.333,8768025856.0,68057.043,0.0,1236702.333,211227.0,115373.0,0.0,48531457.0,24511.333,5828739.857
05:36:54,3551603.727,27185.571,0.0,2615054.5,6517956.75,281474977142147.2,281474977413252.5,281474977291568.25,225179982684923.8,93825154472960.34,211106232810162.5,17592187596578.0,2800994007.0,8795465984.0,72780.391,0.0,1305427.667,216429.4,120832.286,0.0,48580609.0,24546.333,5953474.286
05:46:55,3630581.636,35775.286,0.0,3376077.5,8414934.0,281668159405086.6,281715528812399.0,281967592317733.5,225221483299149.2,93898793519542.5,211179221475579.5,18034638836892.246,2836495633.667,8770800384.0,94421.696,0.0,1683331.0,212083.267,151223.857,0.0,48992257.0,24561.333,6670944.714
05:56:55,3842136.091,44347.0,0.0,4173778.1,10403149.25,281862186783477.44,281955276526916.75,282458756984393.25,225262623092034.2,93971633922492.5,211251809365232.0,18473387792045.5,2871883497.333,8796580864.0,119193.13,0.0,2089519.667,216606.467,183202.143,0.0,49381377.0,24577.667,7546689.667
06:06:55,3929673.818,52919.143,0.0,4937611.5,12306974.25,282055749299924.6,282199671402398.5,282951638258825.0,225304071286267.4,94043132623889.66,211324861365799.0,18915091904274.246,2907366232.333,8770610176.0,140376.348,0.0,2493669.333,212767.267,215175.714,0.0,49725441.0,24513.667,8302271.762
06:16:55,4025031.545,61491.143,0.0,5681388.1,14160812.5,282249385473933.06,282442662116851.25,283443579076546.75,225345349703079.0,94115309056982.17,211397797906376.5,19356416098307.754,4287081740.333,8793937664.0,162827.348,0.0,2899146.667,216731.0,247796.286,0.0,49960961.0,24529.667,9050318.476
06:26:55,4240692.273,70063.143,0.0,6366969.9,15869392.25,282441747781633.25,282694529732075.25,283936262082553.0,225387462409499.2,94189196505590.83,211471782507756.0,19803198984222.0,4322626192.667,8770703360.0,186519.696,0.0,3306480.333,213839.267,281491.429,0.0,50219009.0,24555.667,9971015.619
06:36:55,4327495.545,78635.429,0.0,7060688.5,17598263.0,282635002807387.25,282940496891913.25,284428434369523.25,225428844581273.6,94262028214338.34,211544797851322.25,20244588575321.754,4358062526.667,8793424384.0,209698.391,0.0,3722471.0,217567.8,314595.571,0.0,50405377.0,24491.667,10719869.429
06:46:55,4417273.455,87207.143,0.0,7765666.9,19355125.25,282827898834897.25,283186311960255.75,284920897013993.25,225470326356531.4,94335699454765.66,211618243979128.75,20688200598350.0,7082126586.333,8793822208.0,232174.87,0.0,4117554.667,217606.2,347463.0,0.0,50571265.0,24539.667,11441194.048
06:56:55,4508544.909,95779.286,0.0,8446536.3,21051715.5,283019430552571.75,283440226526715.5,285413941922904.75,225512704850787.2,94410308485403.83,211692712310550.5,21136531482116.246,7117743748.0,8766281728.0,254831.0,0.0,4507970.667,212436.067,378309.571,0.0,50735105.0,24540.667,12191727.333
07:06:56,4587144.0,104350.714,0.0,9147182.3,22797738.0,283212172597755.56,283685950517838.0,285906057278135.0,225554216258406.4,94483227370907.17,211765913891006.03,21579226966934.0,7153206163.0,8794008064.0,276870.0,0.0,4917660.0,217676.067,407560.0,0.0,50849793.0,24556.667,12926437.857
07:16:56,4665371.727,112923.143,0.0,9860085.9,24574323.25,283406254816774.44,283928619591021.5,286398710161305.0,225595191702000.6,94554028918695.33,211838522851122.75,22019264024337.5,7188635193.667,8768623104.0,299067.696,0.0,5326461.333,213135.533,438571.0,0.0,50974721.0,24572.667,13689196.238
07:26:56,4796870.091,121495.143,0.0,10590260.7,26394091.25,283601398781703.25,284165085175028.0,286890387313609.0,225635421765882.8,94624022137841.5,211910125206119.0,22454049406821.246,8568218464.667,8766814976.0,322148.087,0.0,5749967.667,212511.533,470435.0,0.0,51066881.0,24588.333,14477182.19
07:36:56,4882552.545,130067.429,0.0,11302159.7,28167910.0,283794951825818.44,284408798251842.5,287382782340209.75,225676627653987.2,94695622403815.17,211982978490268.75,22895079588502.5,8603664408.0,8794581248.0,342984.261,0.0,6172172.667,217720.867,500192.429,0.0,51224577.0,24604.333,15236560.476
07:46:56,4962644.636,138639.286,0.0,12016951.3,29949027.0,283988192849830.8,284654190745199.0,287875292584356.0,225717936795686.2,94767072654144.83,212055893132692.5,23336435861583.5,8639085681.333,8794658304.0,365115.739,0.0,6582225.667,217731.267,529902.714,0.0,51341313.0,24508.333,15992659.571
07:56:56,5043850.455,147211.714,0.0,12716838.5,31693270.75,284181665069218.2,284898299448175.0,288368402186027.25,225759172868169.8,94837051624480.17,212128782393245.25,23777661761706.246,10018789406.667,8795023104.0,386875.652,0.0,6991494.0,217751.267,560228.571,0.0,51433473.0,24492.333,16761685.857
08:06:56,5226371.364,155784.0,0.0,13424790.9,33457661.75,284375314224833.8,285142129632592.0,288860957705929.5,225800304981086.03,94908492940190.17,212201614890892.75,24218238044229.5,11398504933.667,8794966528.0,408019.826,0.0,7396640.667,217764.6,591683.571,0.0,51490817.0,24595.0,17693414.619
08:16:57,5335146.636,164355.714,0.0,14122006.7,35195264.5,284568512126099.06,285386264342661.0,289353179545292.06,225841542332119.2,94980844655390.17,212274569440877.5,24659573752394.246,11433969836.333,8795642880.0,429867.174,0.0,7794969.0,217772.6,623432.0,0.0,51603457.0,24614.667,18471899.095
08:26:57,5430136.636,172928.0,0.0,14807302.5,36903214.75,284761666959518.2,285631162323012.5,289845914257350.25,225882831310991.2,95051774587660.98,212347466536634.25,25100928809427.754,11469408938.0,8768176128.0,450310.522,0.0,8188368.333,212595.533,653600.0,0.0,51730433.0,24598.667,19227983.429
08:36:57,5503896.818,181500.0,0.0,15496382.7,38620430.25,284954338369445.25,285878142887456.25,290338982862489.0,225924452292996.4,95123241981984.83,212420900487291.5,25544952242368.246,12849182374.667,8773169664.0,472080.826,0.0,8593479.0,214601.4,683991.571,0.0,51812353.0,24550.667,19968720.143
08:46:57,5570209.545,190071.857,0.0,16208142.5,40394301.5,285147859550142.56,286122454796548.75,290832116445757.25,225965650795968.8,95193032862848.34,212493813314624.25,25986090216267.0,12884629526.667,8796153600.0,493199.609,0.0,9007743.333,217801.4,713884.571,0.0,51877889.0,24582.667,20709289.381
08:56:57,5631305.273,198644.143,0.0,16901021.7,42121089.0,285341242945751.0,286366895776953.75,291324781846613.0,226006869726532.6,95264508275540.67,212566711420327.0,26426994674683.0,12920066846.0,8768798208.0,514186.304,0.0,9412956.667,212625.133,744652.286,0.0,51914753.0,24550.667,21458565.238
09:06:57,5697619.182,207216.0,0.0,17606805.5,43879918.0,285534588463733.44,286611543061391.25,291817626001224.75,226048119127499.8,95334808196974.17,212639528269171.25,26867955719104.246,12955491195.0,8796304128.0,536826.391,0.0,9836068.0,217821.133,777418.143,0.0,51976193.0,24566.667,22225869.429
09:16:57,5763565.545,215787.714,0.0,18300809.1,45609449.0,285727415483362.0,286858786098941.25,292312139437851.75,226089738908735.6,95402864359993.83,212713117367118.75,27312823757008.754,15679552481.667,8796917248.0,557449.565,0.0,10233783.667,217994.467,807888.286,0.0,52019201.0,24518.667,22948261.19
09:26:58,5886121.364,224361.143,0.0,19002640.5,47358408.25,285920795842361.56,287104692060306.25,292806544211586.25,226131056499361.2,95469934419760.67,212786151449329.0,27755165565542.0,15715007151.667,8796900864.0,579654.826,1.4327568212589942e+18,10657610.333,218001.667,840494.429,0.0,52035585.0,24486.667,23749979.238
09:36:58,5946845.727,232932.857,0.0,19703458.9,49105010.25,286114229530022.4,287350667469941.5,293301133266803.0,226172331472765.8,95535902379888.0,212859088946496.5,28197138607039.5,15750459874.333,8797079552.0,599890.13,1.4327568212589942e+18,11073827.0,218008.067,872063.286,0.0,52078593.0,24519.0,24497358.619
09:46:58,6006079.091,241504.714,0.0,20424074.1,50900964.0,286308347226083.56,287591055945423.5,293795649123097.0,226213005487095.8,95598754804496.83,212931362401679.75,28636170420138.0,15785823937.667,8797427200.0,621243.739,1.4327568212589942e+18,11481487.667,218016.333,903116.857,0.0,52133889.0,24567.0,25218234.19
09:56:58,6066801.727,250077.429,0.0,21114533.3,52621423.0,286501082157242.0,287843201164802.75,294291101921218.75,226255025294363.4,95667357419511.83,213005424640320.75,29083291666950.754,17165695773.0,8773808640.0,643828.739,1.4327568212589942e+18,11893362.667,213493.933,933892.857,0.0,52209665.0,24535.0,25979803.286
10:06:58,6130511.727,258649.571,0.0,21834013.7,54414308.5,286696102537937.4,288081659086777.25,294785496159569.0,226295418438939.0,95730445995956.34,213077367678236.5,29520045221854.0,17201028437.333,8770202624.0,664755.435,1.4327568212589942e+18,12294529.0,212867.267,964033.0,0.0,52228097.0,24551.0,26725553.81
10:16:58,6195713.545,267221.143,0.0,22574511.5,56259053.0,286890058442697.6,288327280517960.25,295281225740681.75,226336678891919.0,95793506386361.83,213150356052124.0,29962281602046.5,17236495136.0,8797773056.0,687531.913,1.4327568212589942e+18,12706967.667,218059.8,994692.571,0.0,52271105.0,24567.0,27492675.381
10:26:58,6319757.455,275793.429,0.0,23309172.5,58089226.25,287084407439262.75,288571930484916.5,295777775979495.5,226377791101951.8,95854469353536.67,213223321225800.75,30404074938899.246,19960519138.667,8798101248.0,708659.217,1.4327568212589942e+18,13126547.333,218074.733,1026285.571,0.0,52350977.0,24567.0,28297857.19
10:36:59,6383461.091,284365.286,0.0,24043013.1,59917368.5,287278392160998.06,288815400824161.5,296276980200172.75,226418784113425.97,95905922555706.17,213296196617501.25,30846110980106.754,19995997696.667,8774333184.0,729189.348,1.4327568212589942e+18,13523382.333,213525.667,1057693.286,0.0,52375553.0,24503.0,29035941.81
10:46:59,6441206.455,292937.143,0.0,24793808.5,61787824.75,287473837203340.4,289054760171787.5,296775913300695.25,226459130290104.4,95953461456832.5,213368101870553.97,31283087873813.246,20031326976.333,8774873600.0,750828.261,1.4327568212589942e+18,13964232.333,213636.867,1087486.714,0.0,52389889.0,24503.0,29835725.571
10:56:59,6504542.182,301509.714,0.0,25524029.6,63607690.0,287668903645437.4,289293698762593.25,297274504075056.75,226499499339749.0,96003399210260.67,213440108428450.5,31720673302930.0,20066676373.333,8798594048.0,772115.522,1.4327568212589942e+18,14375377.333,218090.2,1118104.143,0.0,52441089.0,24535.0,30608305.381
11:06:59,6577565.091,310081.286,0.0,26236747.8,65384075.25,287863998494399.44,289531335294671.5,297772586544788.25,226539829127753.2,96053926382742.0,213511986637702.03,32157850356641.0,21446272621.0,8798764800.0,791363.478,1.4327568212589942e+18,14797120.333,218092.333,1148109.571,0.0,52467713.0,24519.0,31382202.0
11:17:00,6665853.636,318653.286,0.0,26957626.8,67180803.0,288059339136561.6,289769081002672.75,298271177803457.0,226580103210865.6,96102785522276.83,213583821970644.25,32594779875085.246,21481616379.667,8798945024.0,812019.13,1.4327568212589942e+18,15217196.667,218099.267,1178019.286,0.0,52514817.0,24585.0,32164162.333
11:27:00,6743711.545,327232.714,0.0,27687182.0,68998881.25,288255049638513.06,290007605049988.25,298770884109798.5,226620468030277.2,96148602413292.34,213655734962125.0,33032457021864.246,21516972323.667,8771573248.0,833288.87,1.4327568212589942e+18,15642871.333,212917.133,1208896.0,0.0,52547585.0,24617.0,32954012.048
11:37:00,6805556.818,335805.0,0.0,28420763.4,70826860.0,288450152886947.94,290247149748293.75,299271046084579.94,226660858754722.4,96191915061148.34,213727670074617.5,33470445683150.246,21552299554.0,8799317504.0,855099.261,1.4327568212589942e+18,16062845.333,218107.0,1240338.714,0.0,52588545.0,24617.0,33714052.238
11:47:00,6865914.182,344377.143,0.0,29145437.2,72632987.75,288645253452327.56,290486966577870.5,299770380802821.5,226701271481856.0,96238266759558.34,213799579720354.75,33908324742062.246,24276180426.333,8799497472.0,874978.13,1.4327568212589942e+18,16482168.0,218108.333,1271473.571,0.0,52619265.0,24585.0,34483882.714
11:57:00,6940419.727,352949.0,0.0,29877843.0,74458288.5,288840301050803.44,290726782951232.0,300269986376533.25,226741720139199.6,96283613051860.0,213871535304928.25,34346741080098.5,24311525297.667,8799823360.0,894502.826,1.4327568212589942e+18,16910269.333,218178.733,1301964.0,0.0,52652033.0,24601.0,35266126.095
12:07:00,9126993.545,361520.714,0.0,30603090.4,76265613.5,289035805536063.56,290965402778419.0,300769608673369.25,226782034455506.2,96328389341649.5,213943331807774.03,34784103070294.754,24346842495.333,8800741376.0,915138.565,1.4327568212589942e+18,17342888.667,218187.0,1334211.857,0.0,52688897.0,32055.667,38357485.571
12:17:00,9188836.0,370092.571,0.0,31343697.8,78111051.25,289231382783913.6,291203127235513.0,301270527347314.25,226822293031831.0,96369095630065.5,214015120504542.03,35221330216589.5,25726442827.333,8775153152.0,935697.13,1.4327568212589942e+18,17766464.667,213638.2,1365084.571,0.0,52713473.0,32103.667,39125858.095
12:27:00,9270047.364,378664.429,0.0,32103310.2,80003964.75,289427059170292.75,291437456003466.5,301770036726815.0,226862149897171.8,96411688414261.66,214086485084033.97,35656418420108.0,25761705692.667,8800958720.0,957299.87,1.4327568212589942e+18,18183136.333,218192.867,1397345.429,0.0,52721665.0,32119.667,39903537.476
12:37:01,9322575.091,387236.571,0.0,32873922.6,81923905.5,289623107001281.56,291671346506222.0,302270620331015.5,226901773519591.4,96449412385126.34,214157273456308.5,36089253248726.75,25796926016.333,8775674880.0,980330.609,1.4327568212589942e+18,18618748.667,214252.867,1428482.0,0.0,52762625.0,32103.667,40678188.19
12:47:01,9374730.636,395808.0,0.0,33660758.6,83884357.0,289820601717362.06,291899590903449.75,302770692666867.94,226940805799806.4,96485419703033.17,214227295389616.75,36518249949508.0,25832031956.0,8777133312.0,1001686.609,1.4327568212589942e+18,19074656.333,214277.667,1459764.714,0.0,52774913.0,32055.667,41481164.524
12:57:01,9456679.818,404379.857,0.0,34467574.0,85895074.25,290018755127967.75,292125519036773.0,303271721371876.75,226979554691355.0,96517462296143.66,214296837810991.25,36944969395035.25,27211354598.0,8801858560.0,1024545.261,1.4327568212589942e+18,19549163.333,218204.333,1490471.571,0.0,52817921.0,32103.667,42329297.476
13:07:01,9531554.182,412951.857,0.0,35233525.6,87803974.75,290216638580270.0,292352983763377.75,303773994236662.25,227018418433718.03,96546400975535.33,214366493272139.5,37372385604946.49,28590707731.667,8802213120.0,1045635.043,1.4327568212589942e+18,20023192.0,218210.733,1521817.714,0.0,52838401.0,32071.667,43171870.048
