Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),Caching Agent (CBo) for SNB (HSW) (per socket),Home Agent Unit for SNB (HSW) (per socket),Integrated Memory Controller for SNB (HSW) (per socket),Power Control Unit for SNB (HSW) (per socket),QPI Link Layer for SNB (HSW) (per socket),Ring to PCIe Agent for SNB (HSW) (per socket),intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
09:50:15,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9826933760.0,0.0,0.0,0.0,817.286,0.0,0.5,40558.667,0.0
10:00:15,140811.636,8564.286,669.059,804216.9,2004599.5,517976609.455,8463694061.75,181566933825.0,844285467.0,0.0,1837459737.25,58417768659.25,12790653.667,9827324928.0,44634.478,0.0,1688.0,33638.571,0.0,0.5,40640.0,169670.429
10:10:15,212348.909,17128.857,1317.412,1586858.5,3955571.0,1016800701.727,16923453047.25,363074957649.0,1688701361.0,0.0,3636978661.25,116665924214.5,1369802904.0,9827510528.0,84378.087,0.0,3307.667,65791.286,0.0,0.5,40640.0,298210.81
10:20:15,288728.182,25693.571,1963.824,2394369.7,5968367.75,1462252699.909,25355966184.0,544576569893.75,2534978666.4,0.0,5430115214.25,174858523993.75,1382538538.0,9827695104.0,119553.739,0.0,4846.0,98135.429,0.0,0.5,40642.0,421674.429
10:30:15,411662.091,34258.571,2606.765,3174339.5,7912552.0,2228244025.909,33796667991.5,726072081910.25,3381998576.2,0.0,7221539361.25,233032441390.5,1395269459.667,9827882752.0,164092.217,0.0,9784.667,131187.286,0.0,0.5,40674.0,595523.952
10:40:15,494363.545,42822.0,3253.941,3951268.9,9849147.25,2814884980.545,42284223544.5,907571489323.5,4228162948.8,0.0,9017578988.5,291399632629.25,1408020778.667,9828063232.0,205096.522,0.0,11283.0,163648.857,0.0,0.5,40658.0,714483.81
10:50:15,569614.364,51388.0,3909.471,4742800.9,11822174.0,3279209543.545,50747442240.0,1089104048121.75,5074675612.2,0.0,10831063321.75,349775310185.75,1420789757.0,9828244992.0,250742.087,0.0,12805.333,195597.0,0.0,0.5,40658.0,830252.286
11:00:15,1023269.727,59951.143,4556.765,5526951.5,13776836.75,4064906654.818,59198966058.25,1270588748033.75,5922861164.6,0.0,12620844212.5,407987148020.5,1433520536.0,9827773440.0,297080.043,0.0,14411.0,228924.857,0.0,0.5,40672.667,1415049.333
11:10:16,1102622.182,68515.143,5205.412,6299608.5,15702758.0,4581711973.182,67673207555.0,1452091485125.75,6777053963.0,0.0,14421606218.5,466368141866.25,1446251074.667,9827952640.0,345006.348,0.0,15911.0,260536.571,0.0,0.5,40672.667,1527186.667
11:20:16,1171917.727,77080.857,5855.588,7082612.3,17654655.75,5038365885.727,76068606185.0,1633611862139.25,7640100706.2,0.0,16227673243.25,524549559650.0,1458983202.0,9828137728.0,393475.087,0.0,17390.333,292376.286,0.0,0.5,40672.667,1641763.429
11:30:16,1306392.091,85645.571,6503.765,7863689.1,19601727.0,5853216601.909,84509512845.75,1815185157315.5,8503162122.4,0.0,18054518179.0,582994473275.75,1471726407.0,9828329728.0,435417.435,0.0,22465.333,325237.0,0.0,0.5,40672.667,1807524.714
11:40:16,1376437.273,94209.286,7152.235,8639332.7,21535186.5,6387705081.0,92944179759.0,1996827999140.0,9366411597.0,0.0,19911740041.75,641624483266.75,2828751827.667,9828516096.0,469928.826,0.0,23978.667,357065.429,0.0,0.5,40656.667,1926685.762
11:50:16,1442377.909,102773.571,7799.882,9420739.5,23483072.0,6889107106.091,101382389182.25,2178446050221.5,10229955464.8,0.0,21750966906.75,700054135697.75,2841477500.667,9828709632.0,515345.609,0.0,25528.333,388808.571,0.0,0.5,40656.667,2039034.667
12:00:16,1554871.273,111337.857,8446.412,10207996.7,25445579.75,7398112888.909,109795581784.5,2360081384560.75,11094752253.0,0.0,23602051429.0,758464564987.5,2854216052.667,9828366848.0,557869.478,0.0,27061.333,420352.714,0.0,0.5,40688.667,2177698.667
12:10:16,1622680.455,119902.571,9090.412,10990332.5,27395817.0,7864731068.909,118147122173.25,2541732537598.25,11963223545.2,0.0,25463235236.0,816732396360.0,2867001581.667,9828676608.0,598347.0,0.0,28512.667,451556.571,0.0,0.5,40640.667,2293506.286
12:20:16,1695332.455,128467.0,9735.529,11777600.9,29358247.5,8406876215.909,126548474566.0,2723384870114.5,12838342356.2,0.0,27336636540.5,875179008906.0,2879803470.0,9828855296.0,647035.217,0.0,29961.333,483498.143,0.0,0.5,40672.667,2417608.81
