Cycle,Block device statistics (per device),Scheduler accounting (per CPU),Infiniband usage (default),Infiniband usage (ext),InfiniBand usage (sw),Intel Haswell Processor (HSW) (per core),intel_hsw_cbo,intel_hsw_hau,intel_hsw_imc,intel_hsw_pcu,intel_hsw_qpi,intel_hsw_r2pci,intel_rapl,Memory usage (per socket),Network device usage (per device),NFS system usage,NUMA statistics (per socket),"Process specific data (MaxRSS, executable name etc.)",Process statistics,SysV shared memory segment usage,Ram-backed filesystem usage (per mount),Dentry/file/inode cache usage,Virtual memory statistics
20:42:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10006400000.0,0.0,0.0,0.0,1210307.85,951.0,0.0,0.0,53822.0,0.0
20:52:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10006400000.0,0.0,0.0,0.0,1210307.85,951.0,0.0,0.0,53822.0,0.0
21:02:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10006400000.0,0.0,0.0,0.0,1210307.85,951.0,0.0,0.0,53822.0,0.0
21:12:41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10006400000.0,0.0,0.0,0.0,1210307.85,951.0,0.0,0.0,53822.0,0.0
20:42:41,10368908.5,8569.041666666666,3800.0,22567065.0,56381244.0,140247572940.875,36238443897.958336,468295885366.75,9705195014.375,116527234610.5,32668999380.25,220566593292.0,27425607.5,10091262080.0,1937011.6,2426.0,9415439.5,1210362.5,89883.0,0.0,0.0,54443.0,29413286.0
20:52:41,10368908.5,8569.041666666666,3800.0,22567065.0,56381244.0,140247572940.875,36238443897.958336,468295885366.75,9705195014.375,116527234610.5,32668999380.25,220566593292.0,27425607.5,10091262080.0,1937011.6,2426.0,9415439.5,1210362.5,89883.0,0.0,0.0,54443.0,29413286.0
21:02:41,10368908.5,8569.041666666666,3800.0,22567065.0,56381244.0,140247572940.875,36238443897.958336,468295885366.75,9705195014.375,116527234610.5,32668999380.25,220566593292.0,27425607.5,10091262080.0,1937011.6,2426.0,9415439.5,1210362.5,89883.0,0.0,0.0,54443.0,29413286.0
21:12:41,10368908.5,8569.041666666666,3800.0,22567065.0,56381244.0,140247572940.875,36238443897.958336,468295885366.75,9705195014.375,116527234610.5,32668999380.25,220566593292.0,27425607.5,10091262080.0,1937011.6,2426.0,9415439.5,1210362.5,89883.0,0.0,0.0,54443.0,29413286.0
20:42:41,21630554.25,17138.791666666668,4839.0,26175094.0,65394263.0,281779134784.2083,78744512467.75,932800923688.25,19317035500.625,225310799472.0,73262251856.5,447812422727.5,726418061.0,10091196032.0,2256861.4,2433.0,18581043.0,1210381.3,133245.0,0.0,0.0,54433.0,59672515.0
20:52:41,21630554.25,17138.791666666668,4839.0,26175094.0,65394263.0,281779134784.2083,78744512467.75,932800923688.25,19317035500.625,225310799472.0,73262251856.5,447812422727.5,726418061.0,10091196032.0,2256861.4,2433.0,18581043.0,1210381.3,133245.0,0.0,0.0,54433.0,59672515.0
21:02:41,21630554.25,17138.791666666668,4839.0,26175094.0,65394263.0,281779134784.2083,78744512467.75,932800923688.25,19317035500.625,225310799472.0,73262251856.5,447812422727.5,726418061.0,10091196032.0,2256861.4,2433.0,18581043.0,1210381.3,133245.0,0.0,0.0,54433.0,59672515.0
21:12:41,21630554.25,17138.791666666668,4839.0,26175094.0,65394263.0,281779134784.2083,78744512467.75,932800923688.25,19317035500.625,225310799472.0,73262251856.5,447812422727.5,726418061.0,10091196032.0,2256861.4,2433.0,18581043.0,1210381.3,133245.0,0.0,0.0,54433.0,59672515.0
20:42:41,33967185.5,25708.458333333332,7514.0,49439938.0,123525964.0,425116117943.4583,121703736664.16667,1397155648390.75,29038622931.375,325788187729.0,114027758319.25,676055464540.5,1425452749.5,10112620032.0,4262750.0,2441.6666666666665,27607734.0,1210422.0,184597.0,0.0,0.0,54579.0,91792374.0
20:52:41,33967185.5,25708.458333333332,7514.0,49439938.0,123525964.0,425116117943.4583,121703736664.16667,1397155648390.75,29038622931.375,325788187729.0,114027758319.25,676055464540.5,1425452749.5,10112620032.0,4262750.0,2441.6666666666665,27607734.0,1210422.0,184597.0,0.0,0.0,54579.0,91792374.0
21:02:41,33967185.5,25708.458333333332,7514.0,49439938.0,123525964.0,425116117943.4583,121703736664.16667,1397155648390.75,29038622931.375,325788187729.0,114027758319.25,676055464540.5,1425452749.5,10112620032.0,4262750.0,2441.6666666666665,27607734.0,1210422.0,184597.0,0.0,0.0,54579.0,91792374.0
21:12:41,33967185.5,25708.458333333332,7514.0,49439938.0,123525964.0,425116117943.4583,121703736664.16667,1397155648390.75,29038622931.375,325788187729.0,114027758319.25,676055464540.5,1425452749.5,10112620032.0,4262750.0,2441.6666666666665,27607734.0,1210422.0,184597.0,0.0,0.0,54579.0,91792374.0
